TAZ1741,HHInc,purpose,mode,Access_final
81390,2,HbPb,All,14.85219332
81390,2,HbPb,Auto,14.8514689
81390,2,HbPb,Transit,8.554761474
81390,2,HbSh,Active,8.501871456
81390,2,HbSh,All,14.41427807
81390,2,HbSh,Auto,14.40806853
81390,2,HbSh,Transit,9.315446686
81390,2,HbSo,Active,10.22548778
81390,2,HbSo,All,16.07917317
81390,2,HbSo,Auto,16.0756785
81390,2,HbSo,Transit,8.299447661
81390,2,HbW,Active,10.95254268
81390,2,HbW,All,15.62332597
81390,2,HbW,Auto,15.58028917
81390,2,HbW,Transit,12.92827896
81390,3,HbEs,Active,11.01473125
81390,3,HbEs,All,13.32068792
81390,3,HbEs,Auto,13.32058753
81390,3,HbEs,Transit,10.98509435
81390,3,HbPb,Active,9.090262611
81390,3,HbPb,All,15.04883063
81390,3,HbPb,Auto,15.04830597
81390,3,HbPb,Transit,8.570004226
81390,3,HbSh,Active,8.501871456
81390,3,HbSh,All,15.03068451
81390,3,HbSh,Auto,15.02734967
81390,3,HbSh,Transit,9.486808841
81390,3,HbSo,Active,10.22548778
81390,3,HbSo,All,16.218402
81390,3,HbSo,Auto,16.21586388
81390,3,HbSo,Transit,8.291471231
81390,3,HbW,Active,10.95254268
81390,3,HbW,All,15.8801666
81390,3,HbW,Auto,15.84581736
81390,3,HbW,Transit,13.08947831
81400,1,HbEs,Active,11.15834082
81400,1,HbEs,All,13.28570687
81400,1,HbEs,Auto,13.28465029
81400,1,HbEs,Transit,11.16300466
81400,1,HbPb,Active,11.08736943
81400,1,HbPb,All,14.66912338
81400,1,HbPb,Auto,14.64792962
81400,1,HbPb,Transit,10.93312652
81400,1,HbSh,Active,11.37585427
81400,1,HbSh,All,14.28296355
81400,1,HbSh,Auto,14.11114796
81400,1,HbSh,Transit,11.38939421
81400,1,HbSo,Active,12.25688738
81400,1,HbSo,All,15.50793599
81400,1,HbSo,Auto,15.44806814
81400,1,HbSo,Transit,11.31765674
81400,1,HbW,Active,12.52891174
81400,1,HbW,All,15.19064439
81400,1,HbW,Auto,15.0383141
81400,1,HbW,Transit,12.88113362
81400,2,HbEs,Active,11.15834082
81400,2,HbEs,All,13.3370068
81400,2,HbEs,Auto,13.33632298
81400,2,HbEs,Transit,11.14550843
81400,2,HbPb,Active,11.08736943
81400,2,HbPb,All,14.88998705
81400,2,HbPb,Auto,14.88030964
81400,2,HbPb,Transit,10.8620829
81400,2,HbSh,Active,11.37585427
81400,2,HbSh,All,14.63731564
81400,2,HbSh,Auto,14.56665687
81400,2,HbSh,Transit,11.30142871
81400,2,HbSo,Active,12.25688738
81400,2,HbSo,All,16.15721309
81400,2,HbSo,Auto,16.13150945
81400,2,HbSo,Transit,11.37578555
81400,2,HbW,Active,12.52891174
81400,2,HbW,All,15.695066
81400,2,HbW,Auto,15.61555503
81400,2,HbW,Transit,13.15486663
81400,3,HbEs,Active,11.15834082
81400,3,HbEs,All,13.38995673
81400,3,HbEs,Auto,13.38946526
81400,3,HbEs,Transit,11.14130981
81400,3,HbPb,Active,11.08736943
81400,3,HbPb,All,15.12206926
81400,3,HbPb,Auto,15.11639229
81400,3,HbPb,Transit,10.86907645
81400,3,HbSh,Active,11.37585427
81400,3,HbSh,All,15.24747134
81400,3,HbSh,Auto,15.21512151
81400,3,HbSh,Transit,11.46001206
81400,3,HbSo,Active,12.25688738
81400,3,HbSo,All,16.36486773
81400,3,HbSo,Auto,16.3480839
81400,3,HbSo,Transit,11.35504154
81400,3,HbW,Active,12.52891174
81400,3,HbW,All,16.01499853
81400,3,HbW,Auto,15.96553328
81400,3,HbW,Transit,13.25747361
81410,1,HbEs,Active,11.21689851
81410,1,HbEs,All,13.24044198
81410,1,HbEs,Auto,13.23819842
81410,1,HbEs,Transit,11.21955393
81410,1,HbPb,Active,11.67669393
81410,1,HbPb,All,14.56400599
81410,1,HbPb,Auto,14.52024234
81410,1,HbPb,Transit,11.14605632
81410,1,HbSh,Active,12.35373405
81410,1,HbSh,All,14.23390275
81410,1,HbSh,Auto,13.88096592
81410,1,HbSh,Transit,11.69687305
81410,1,HbSo,Active,13.21153263
81410,1,HbSo,All,15.41354073
81410,1,HbSo,Auto,15.25592124
81410,1,HbSo,Transit,11.74695707
81410,1,HbW,Active,12.90216884
81410,1,HbW,All,15.08986437
81410,1,HbW,Auto,14.83522458
81410,1,HbW,Transit,13.20993748
81410,2,HbEs,Active,11.21689851
81410,2,HbEs,All,13.28568799
81410,2,HbEs,Auto,13.28409586
81410,2,HbEs,Transit,11.19453083
81410,2,HbPb,Active,11.67669393
81410,2,HbPb,All,14.78616046
81410,2,HbPb,Auto,14.76317258
81410,2,HbPb,Transit,11.0594018
81410,2,HbSh,Active,12.35373405
81410,2,HbSh,All,14.539776
81410,2,HbSh,Auto,14.36688995
81410,2,HbSh,Transit,11.58975995
81410,2,HbSo,Active,13.21153263
81410,2,HbSo,All,16.02412136
81410,2,HbSo,Auto,15.95280749
81410,2,HbSo,Transit,11.78627884
81410,2,HbW,Active,12.90216884
81410,2,HbW,All,15.56283923
81410,2,HbW,Auto,15.41922438
81410,2,HbW,Transit,13.48319853
81410,3,HbEs,Active,11.21689851
81410,3,HbEs,All,13.33895854
81410,3,HbEs,Auto,13.33775936
81410,3,HbEs,Transit,11.18766569
81410,3,HbPb,Active,11.67669393
81410,3,HbPb,All,15.02679588
81410,3,HbPb,Auto,15.01260393
81410,3,HbPb,Transit,11.05972337
81410,3,HbSh,Active,12.35373405
81410,3,HbSh,All,15.1110627
81410,3,HbSh,Auto,15.02650397
81410,3,HbSh,Transit,11.74007305
81410,3,HbSo,Active,13.21153263
81410,3,HbSo,All,16.23624644
81410,3,HbSo,Auto,16.18719632
81410,3,HbSo,Transit,11.75739993
81410,3,HbW,Active,12.90216884
81410,3,HbW,All,15.88122875
81410,3,HbW,Auto,15.78707243
81410,3,HbW,Transit,13.58777513
81420,1,HbEs,Active,11.18143351
81420,1,HbEs,All,13.23940597
81420,1,HbEs,Auto,13.23803047
81420,1,HbEs,Transit,11.1761315
81420,1,HbPb,Active,11.17451631
81420,1,HbPb,All,14.5842399
81420,1,HbPb,Auto,14.5601337
81420,1,HbPb,Transit,10.92772749
81420,1,HbSh,Active,11.48455344
81420,1,HbSh,All,14.1597597
81420,1,HbSh,Auto,13.94694491
81420,1,HbSh,Transit,11.51297779
81420,1,HbSo,Active,12.3922572
81420,1,HbSo,All,15.3853669
81420,1,HbSo,Auto,15.30653531
81420,1,HbSo,Transit,11.54069416
81420,1,HbW,Active,12.51543293
81420,1,HbW,All,15.09533597
81420,1,HbW,Auto,14.89731411
81420,1,HbW,Transit,13.20717956
81420,2,HbEs,Active,11.18143351
81420,2,HbEs,All,13.2877636
81420,2,HbEs,Auto,13.28686331
81420,2,HbEs,Transit,11.15685061
81420,2,HbPb,Active,11.17451631
81420,2,HbPb,All,14.80335204
81420,2,HbPb,Auto,14.79212149
81420,2,HbPb,Transit,10.8520436
81420,2,HbSh,Active,11.48455344
81420,2,HbSh,All,14.49528757
81420,2,HbSh,Auto,14.40424349
81420,2,HbSh,Transit,11.41924947
81420,2,HbSo,Active,12.3922572
81420,2,HbSo,All,16.03666772
81420,2,HbSo,Auto,16.00320857
81420,2,HbSo,Transit,11.59316484
81420,2,HbW,Active,12.51543293
81420,2,HbW,All,15.59644637
81420,2,HbW,Auto,15.47774848
81420,2,HbW,Transit,13.53549898
81420,3,HbEs,Active,11.18143351
81420,3,HbEs,All,13.33957076
81420,3,HbEs,Auto,13.33891389
81420,3,HbEs,Transit,11.1521265
81420,3,HbPb,Active,11.17451631
81420,3,HbPb,All,15.03989609
81420,3,HbPb,Auto,15.03324504
81420,3,HbPb,Transit,10.85753726
81420,3,HbSh,Active,11.48455344
81420,3,HbSh,All,15.10008091
81420,3,HbSh,Auto,15.05736226
81420,3,HbSh,Transit,11.57598035
81420,3,HbSo,Active,12.3922572
81420,3,HbSo,All,16.24197782
81420,3,HbSo,Auto,16.21978283
81420,3,HbSo,Transit,11.57059695
81420,3,HbW,Active,12.51543293
81420,3,HbW,All,15.9097399
81420,3,HbW,Auto,15.82886814
81420,3,HbW,Transit,13.65351739
81430,1,HbEs,Active,11.10873156
81430,1,HbEs,All,13.23924757
81430,1,HbEs,Auto,13.23869112
81430,1,HbEs,Transit,11.10552785
81430,1,HbPb,Active,10.40356719
81430,1,HbPb,All,14.63871208
81430,1,HbPb,Auto,14.62893335
81430,1,HbPb,Transit,10.55060086
81430,1,HbSh,Active,10.23765715
81430,1,HbSh,All,14.13737459
81430,1,HbSh,Auto,14.04815753
81430,1,HbSh,Transit,10.91852268
81430,1,HbSo,Active,11.40470719
81430,1,HbSo,All,15.41612635
81430,1,HbSo,Auto,15.38767323
81430,1,HbSo,Transit,10.76004435
81430,1,HbW,Active,11.727205
81430,1,HbW,All,15.10292517
81430,1,HbW,Auto,14.99489188
81430,1,HbW,Transit,12.93152939
81430,2,HbEs,Active,11.10873156
81430,2,HbEs,All,13.28901778
81430,2,HbEs,Auto,13.28865656
81430,2,HbEs,Transit,11.09489199
81430,2,HbPb,Active,10.40356719
81430,2,HbPb,All,14.83422999
81430,2,HbPb,Auto,14.83000574
81430,2,HbPb,Transit,10.49631983
81430,2,HbSh,Active,10.23765715
81430,2,HbSh,All,14.47005222
81430,2,HbSh,Auto,14.43549756
81430,2,HbSh,Transit,10.8510153
81430,2,HbSo,Active,11.40470719
81430,2,HbSo,All,16.06773901
81430,2,HbSo,Auto,16.05518823
81430,2,HbSo,Transit,10.83825457
81430,2,HbW,Active,11.727205
81430,2,HbW,All,15.61389448
81430,2,HbW,Auto,15.5412369
81430,2,HbW,Transit,13.30714495
81430,3,HbEs,Active,11.10873156
81430,3,HbEs,All,13.33619695
81430,3,HbEs,Auto,13.33593177
81430,3,HbEs,Transit,11.09256199
81430,3,HbPb,Active,10.40356719
81430,3,HbPb,All,15.0555136
81430,3,HbPb,Auto,15.052968
81430,3,HbPb,Transit,10.50833495
81430,3,HbSh,Active,10.23765715
81430,3,HbSh,All,15.0874388
81430,3,HbSh,Auto,15.07116823
81430,3,HbSh,Transit,11.0159027
81430,3,HbSo,Active,11.40470719
81430,3,HbSo,All,16.2486032
81430,3,HbSo,Auto,16.24019369
81430,3,HbSo,Transit,10.82372253
81430,3,HbW,Active,11.727205
81430,3,HbW,All,15.91019247
81430,3,HbW,Auto,15.85805556
81430,3,HbW,Transit,13.43571956
81440,1,HbEs,Active,11.05292761
81440,1,HbEs,All,13.23270087
81440,1,HbEs,Auto,13.23229609
81440,1,HbEs,Transit,11.08498369
81440,1,HbPb,Active,9.747086989
81440,1,HbPb,All,14.64886994
81440,1,HbPb,Auto,14.64282784
81440,1,HbPb,Transit,10.43412043
81440,1,HbSh,Active,9.593369514
81440,1,HbSh,All,14.11060062
81440,1,HbSh,Auto,14.04174763
81440,1,HbSh,Transit,10.78781593
81440,1,HbSo,Active,10.96291616
81440,1,HbSo,All,15.40953201
81440,1,HbSo,Auto,15.38916262
81440,1,HbSo,Transit,10.69626936
81440,1,HbW,Active,11.17690572
81440,1,HbW,All,15.08704439
81440,1,HbW,Auto,15.00614853
81440,1,HbW,Transit,12.79452016
81440,2,HbEs,Active,11.05292761
81440,2,HbEs,All,13.27995726
81440,2,HbEs,Auto,13.27968321
81440,2,HbEs,Transit,11.07666245
81440,2,HbPb,Active,9.747086989
81440,2,HbPb,All,14.82801147
81440,2,HbPb,Auto,14.82536358
81440,2,HbPb,Transit,10.38771691
81440,2,HbSh,Active,9.593369514
81440,2,HbSh,All,14.42115785
81440,2,HbSh,Auto,14.39406129
81440,2,HbSh,Transit,10.73001063
81440,2,HbSo,Active,10.96291616
81440,2,HbSo,All,16.05437758
81440,2,HbSo,Auto,16.04511811
81440,2,HbSo,Transit,10.78400864
81440,2,HbW,Active,11.17690572
81440,2,HbW,All,15.59027649
81440,2,HbW,Auto,15.53211273
81440,2,HbW,Transit,13.1710261
81440,3,HbEs,Active,11.05292761
81440,3,HbEs,All,13.32421433
81440,3,HbEs,Auto,13.32400728
81440,3,HbEs,Transit,11.07484595
81440,3,HbPb,Active,9.747086989
81440,3,HbPb,All,15.04330759
81440,3,HbPb,Auto,15.04167264
81440,3,HbPb,Transit,10.40144328
81440,3,HbSh,Active,9.593369514
81440,3,HbSh,All,15.04893075
81440,3,HbSh,Auto,15.03615316
81440,3,HbSh,Transit,10.89706232
81440,3,HbSo,Active,10.96291616
81440,3,HbSo,All,16.22256635
81440,3,HbSo,Auto,16.21622269
81440,3,HbSo,Transit,10.77160894
81440,3,HbW,Active,11.17690572
81440,3,HbW,All,15.87760855
81440,3,HbW,Auto,15.83458571
81440,3,HbW,Transit,13.30097943
81450,1,HbEs,Active,11.11922245
81450,1,HbEs,All,13.3079356
81450,1,HbEs,Auto,13.3074509
81450,1,HbEs,Transit,11.15245734
81450,1,HbPb,Active,10.64017293
81450,1,HbPb,All,14.71965518
81450,1,HbPb,Auto,14.70679444
81450,1,HbPb,Transit,10.73981787
81450,1,HbSh,Active,10.99369038
81450,1,HbSh,All,14.33869994
81450,1,HbSh,Auto,14.2205994
81450,1,HbSh,Transit,11.13368224
81450,1,HbSo,Active,11.49246317
81450,1,HbSo,All,15.5635538
81450,1,HbSo,Auto,15.53281167
81450,1,HbSo,Transit,11.04750204
81450,1,HbW,Active,12.48356384
81450,1,HbW,All,15.27355825
81450,1,HbW,Auto,15.15530489
81450,1,HbW,Transit,12.68360297
81450,2,HbEs,Active,11.11922245
81450,2,HbEs,All,13.35572053
81450,2,HbEs,Auto,13.35543332
81450,2,HbEs,Transit,11.13766393
81450,2,HbPb,Active,10.64017293
81450,2,HbPb,All,14.92052722
81450,2,HbPb,Auto,14.91490182
81450,2,HbPb,Transit,10.67888872
81450,2,HbSh,Active,10.99369038
81450,2,HbSh,All,14.67372358
81450,2,HbSh,Auto,14.62550849
81450,2,HbSh,Transit,11.05808931
81450,2,HbSo,Active,11.49246317
81450,2,HbSo,All,16.19550646
81450,2,HbSo,Auto,16.1815515
81450,2,HbSo,Transit,11.11777974
81450,2,HbW,Active,12.48356384
81450,2,HbW,All,15.75638679
81450,2,HbW,Auto,15.69352961
81450,2,HbW,Transit,13.00137663
81450,3,HbEs,Active,11.11922245
81450,3,HbEs,All,13.40516553
81450,3,HbEs,Auto,13.40496564
81450,3,HbEs,Transit,11.13415361
81450,3,HbPb,Active,10.64017293
81450,3,HbPb,All,15.14138657
81450,3,HbPb,Auto,15.13805522
81450,3,HbPb,Transit,10.68841138
81450,3,HbSh,Active,10.99369038
81450,3,HbSh,All,15.27825544
81450,3,HbSh,Auto,15.25566678
81450,3,HbSh,Transit,11.21983669
81450,3,HbSo,Active,11.49246317
81450,3,HbSo,All,16.38904954
81450,3,HbSo,Auto,16.3800338
81450,3,HbSo,Transit,11.10015312
81450,3,HbW,Active,12.48356384
81450,3,HbW,All,16.06100091
81450,3,HbW,Auto,16.02098105
81450,3,HbW,Transit,13.12237545
81460,1,HbEs,Active,11.19568113
81460,1,HbEs,All,13.27979625
81460,1,HbEs,Auto,13.27813245
81460,1,HbEs,Transit,11.1661093
81460,1,HbPb,Active,11.53432555
81460,1,HbPb,All,14.67735057
81460,1,HbPb,Auto,14.64715926
81460,1,HbPb,Transit,10.80059448
81460,1,HbSh,Active,12.23764007
81460,1,HbSh,All,14.36384252
81460,1,HbSh,Auto,14.11813203
81460,1,HbSh,Transit,11.30099743
81460,1,HbSo,Active,13.02517702
81460,1,HbSo,All,15.54967548
81460,1,HbSo,Auto,15.4436047
81460,1,HbSo,Transit,11.23117779
81460,1,HbW,Active,12.82208254
81460,1,HbW,All,15.2231703
81460,1,HbW,Auto,15.04779421
81460,1,HbW,Transit,12.9181704
81460,2,HbEs,Active,11.19568113
81460,2,HbEs,All,13.33063499
81460,2,HbEs,Auto,13.329443
81460,2,HbEs,Transit,11.14898791
81460,2,HbPb,Active,11.53432555
81460,2,HbPb,All,14.88974262
81460,2,HbPb,Auto,14.87402208
81460,2,HbPb,Transit,10.73245196
81460,2,HbSh,Active,12.23764007
81460,2,HbSh,All,14.67733869
81460,2,HbSh,Auto,14.5612405
81460,2,HbSh,Transit,11.21650019
81460,2,HbSo,Active,13.02517702
81460,2,HbSo,All,16.16754031
81460,2,HbSo,Auto,16.12043695
81460,2,HbSo,Transit,11.29271186
81460,2,HbW,Active,12.82208254
81460,2,HbW,All,15.71365607
81460,2,HbW,Auto,15.61852217
81460,2,HbW,Transit,13.22930663
81460,3,HbEs,Active,11.19568113
81460,3,HbEs,All,13.3823478
81460,3,HbEs,Auto,13.38144974
81460,3,HbEs,Transit,11.14479497
81460,3,HbPb,Active,11.53432555
81460,3,HbPb,All,15.11804684
81460,3,HbPb,Auto,15.10825481
81460,3,HbPb,Transit,10.73976162
81460,3,HbSh,Active,12.23764007
81460,3,HbSh,All,15.25448544
81460,3,HbSh,Auto,15.19976184
81460,3,HbSh,Transit,11.3754971
81460,3,HbSo,Active,13.02517702
81460,3,HbSo,All,16.36500089
81460,3,HbSo,Auto,16.33245485
81460,3,HbSo,Transit,11.27237713
81460,3,HbW,Active,12.82208254
81460,3,HbW,All,16.02369963
81460,3,HbW,Auto,15.96330198
81460,3,HbW,Transit,13.34286074
81470,1,HbEs,Active,11.21560884
81470,1,HbEs,All,13.25159345
81470,1,HbEs,Auto,13.24915031
81470,1,HbEs,Transit,11.22406337
81470,1,HbPb,Active,11.66441963
81470,1,HbPb,All,14.60505299
81470,1,HbPb,Auto,14.56284612
81470,1,HbPb,Transit,11.16614527
81470,1,HbSh,Active,12.46775416
81470,1,HbSh,All,14.30530693
81470,1,HbSh,Auto,13.96068398
81470,1,HbSh,Transit,11.57826238
81470,1,HbSo,Active,13.14943476
81470,1,HbSo,All,15.4645174
81470,1,HbSo,Auto,15.31686842
81470,1,HbSo,Transit,11.92414453
81470,1,HbW,Active,12.91152386
81470,1,HbW,All,15.15864554
81470,1,HbW,Auto,14.90699539
81470,1,HbW,Transit,13.3015624
81470,2,HbEs,Active,11.21560884
81470,2,HbEs,All,13.29962726
81470,2,HbEs,Auto,13.29791848
81470,2,HbEs,Transit,11.20057132
81470,2,HbPb,Active,11.66441963
81470,2,HbPb,All,14.82347484
81470,2,HbPb,Auto,14.80140321
81470,2,HbPb,Transit,11.08631216
81470,2,HbSh,Active,12.46775416
81470,2,HbSh,All,14.60329784
81470,2,HbSh,Auto,14.43269324
81470,2,HbSh,Transit,11.47960754
81470,2,HbSo,Active,13.14943476
81470,2,HbSo,All,16.08075007
81470,2,HbSo,Auto,16.0150879
81470,2,HbSo,Transit,11.971779
81470,2,HbW,Active,12.91152386
81470,2,HbW,All,15.63121443
81470,2,HbW,Auto,15.49183855
81470,2,HbW,Transit,13.55542708
81470,3,HbEs,Active,11.21560884
81470,3,HbEs,All,13.35593384
81470,3,HbEs,Auto,13.35467677
81470,3,HbEs,Transit,11.19415508
81470,3,HbPb,Active,11.66441963
81470,3,HbPb,All,15.06955146
81470,3,HbPb,Auto,15.05628096
81470,3,HbPb,Transit,11.08861035
81470,3,HbSh,Active,12.46775416
81470,3,HbSh,All,15.18586242
81470,3,HbSh,Auto,15.10571663
81470,3,HbSh,Transit,11.63235976
81470,3,HbSo,Active,13.14943476
81470,3,HbSo,All,16.29890994
81470,3,HbSo,Auto,16.25494295
81470,3,HbSo,Transit,11.94529871
81470,3,HbW,Active,12.91152386
81470,3,HbW,All,15.957996
81470,3,HbW,Auto,15.87035898
81470,3,HbW,Transit,13.65338611
81480,1,HbEs,Active,11.19564357
81480,1,HbEs,All,13.26843589
81480,1,HbEs,Auto,13.26695077
81480,1,HbEs,Transit,11.2137977
81480,1,HbPb,Active,11.40504462
81480,1,HbPb,All,14.66817162
81480,1,HbPb,Auto,14.64080797
81480,1,HbPb,Transit,11.17293058
81480,1,HbSh,Active,11.77911638
81480,1,HbSh,All,14.32878501
81480,1,HbSh,Auto,14.11028934
81480,1,HbSh,Transit,11.72796348
81480,1,HbSo,Active,12.6566897
81480,1,HbSo,All,15.52327651
81480,1,HbSo,Auto,15.43369175
81480,1,HbSo,Transit,11.92686312
81480,1,HbW,Active,12.70765009
81480,1,HbW,All,15.239514
81480,1,HbW,Auto,15.03914696
81480,1,HbW,Transit,13.3474714
81480,2,HbEs,Active,11.19564357
81480,2,HbEs,All,13.31631098
81480,2,HbEs,Auto,13.31534839
81480,2,HbEs,Transit,11.19505293
81480,2,HbPb,Active,11.40504462
81480,2,HbPb,All,14.86745969
81480,2,HbPb,Auto,14.85402178
81480,2,HbPb,Transit,11.10856846
81480,2,HbSh,Active,11.77911638
81480,2,HbSh,All,14.62539493
81480,2,HbSh,Auto,14.52694176
81480,2,HbSh,Transit,11.64844776
81480,2,HbSo,Active,12.6566897
81480,2,HbSo,All,16.13982159
81480,2,HbSo,Auto,16.10086132
81480,2,HbSo,Transit,11.99330806
81480,2,HbW,Active,12.70765009
81480,2,HbW,All,15.70650665
81480,2,HbW,Auto,15.59093031
81480,2,HbW,Transit,13.6160778
81480,3,HbEs,Active,11.19564357
81480,3,HbEs,All,13.36559656
81480,3,HbEs,Auto,13.36489829
81480,3,HbEs,Transit,11.1905287
81480,3,HbPb,Active,11.40504462
81480,3,HbPb,All,15.09177692
81480,3,HbPb,Auto,15.08360714
81480,3,HbPb,Transit,11.11714447
81480,3,HbSh,Active,11.77911638
81480,3,HbSh,All,15.20643442
81480,3,HbSh,Auto,15.15914733
81480,3,HbSh,Transit,11.80895725
81480,3,HbSo,Active,12.6566897
81480,3,HbSo,All,16.3283756
81480,3,HbSo,Auto,16.30185871
81480,3,HbSo,Transit,11.97444747
81480,3,HbW,Active,12.70765009
81480,3,HbW,All,16.00002502
81480,3,HbW,Auto,15.92302959
81480,3,HbW,Transit,13.71500983
81490,1,HbEs,Active,11.15666626
81490,1,HbEs,All,13.2567403
81490,1,HbEs,Auto,13.25565511
81490,1,HbEs,Transit,11.14071263
81490,1,HbPb,Active,10.93341836
81490,1,HbPb,All,14.66887228
81490,1,HbPb,Auto,14.65297805
81490,1,HbPb,Transit,10.81902161
81490,1,HbSh,Active,11.22540044
81490,1,HbSh,All,14.25071212
81490,1,HbSh,Auto,14.11138622
81490,1,HbSh,Transit,11.22365425
81490,1,HbSo,Active,12.10066114
81490,1,HbSo,All,15.48654838
81490,1,HbSo,Auto,15.43536503
81490,1,HbSo,Transit,11.33034134
81490,1,HbW,Active,12.23366529
81490,1,HbW,All,15.18285778
81490,1,HbW,Auto,15.04378034
81490,1,HbW,Transit,13.09614862
81490,2,HbEs,Active,11.15666626
81490,2,HbEs,All,13.307149
81490,2,HbEs,Auto,13.30641053
81490,2,HbEs,Transit,11.12786479
81490,2,HbPb,Active,10.93341836
81490,2,HbPb,All,14.86616023
81490,2,HbPb,Auto,14.85885492
81490,2,HbPb,Transit,10.76283644
81490,2,HbSh,Active,11.22540044
81490,2,HbSh,All,14.56759563
81490,2,HbSh,Auto,14.50918224
81490,2,HbSh,Transit,11.1540152
81490,2,HbSo,Active,12.10066114
81490,2,HbSo,All,16.12348143
81490,2,HbSo,Auto,16.10160648
81490,2,HbSo,Transit,11.40647805
81490,2,HbW,Active,12.23366529
81490,2,HbW,All,15.67861481
81490,2,HbW,Auto,15.59378496
81490,2,HbW,Transit,13.42461553
81490,3,HbEs,Active,11.15666626
81490,3,HbEs,All,13.35202827
81490,3,HbEs,Auto,13.3514659
81490,3,HbEs,Transit,11.12515369
81490,3,HbPb,Active,10.93341836
81490,3,HbPb,All,15.07912234
81490,3,HbPb,Auto,15.07458258
81490,3,HbPb,Transit,10.7749906
81490,3,HbSh,Active,11.22540044
81490,3,HbSh,All,15.15285999
81490,3,HbSh,Auto,15.12466295
81490,3,HbSh,Transit,11.31900827
81490,3,HbSo,Active,12.10066114
81490,3,HbSo,All,16.29426822
81490,3,HbSo,Auto,16.27906
81490,3,HbSo,Transit,11.392037
81490,3,HbW,Active,12.23366529
81490,3,HbW,All,15.95862921
81490,3,HbW,Auto,15.89891156
81490,3,HbW,Transit,13.53902483
81500,1,HbEs,Active,11.03927351
81500,1,HbEs,All,13.34802629
81500,1,HbEs,Auto,13.34789058
81500,1,HbEs,Transit,11.01408599
81500,1,HbPb,Active,9.416009029
81500,1,HbPb,All,14.88498101
81500,1,HbPb,Auto,14.88269487
81500,1,HbPb,Transit,9.580021269
81500,1,HbSh,Active,9.052341757
81500,1,HbSh,All,14.53648561
81500,1,HbSh,Auto,14.52118626
81500,1,HbSh,Transit,9.61678747
81500,1,HbSo,Active,9.826935627
81500,1,HbSo,All,15.77802443
81500,1,HbSo,Auto,15.77346434
81500,1,HbSo,Transit,9.178151643
81500,1,HbW,Active,11.60658898
81500,1,HbW,All,15.48259447
81500,1,HbW,Auto,15.44639178
81500,1,HbW,Transit,12.30446483
81500,2,HbEs,Active,11.03927351
81500,2,HbEs,All,13.39173045
81500,2,HbEs,Auto,13.39163068
81500,2,HbEs,Transit,11.01139692
81500,2,HbPb,Active,9.416009029
81500,2,HbPb,All,15.02732215
81500,2,HbPb,Auto,15.02632863
81500,2,HbPb,Transit,9.554230077
81500,2,HbSh,Active,9.052341757
81500,2,HbSh,All,14.79507598
81500,2,HbSh,Auto,14.78916545
81500,2,HbSh,Transit,9.583954254
81500,2,HbSo,Active,9.826935627
81500,2,HbSo,All,16.33898233
81500,2,HbSo,Auto,16.33585114
81500,2,HbSo,Transit,9.290213433
81500,2,HbW,Active,11.60658898
81500,2,HbW,All,15.91736289
81500,2,HbW,Auto,15.89296161
81500,2,HbW,Transit,12.70865988
81500,3,HbEs,Active,11.03927351
81500,3,HbEs,All,13.42380356
81500,3,HbEs,Auto,13.42372235
81500,3,HbEs,Transit,11.01093319
81500,3,HbPb,Active,9.416009029
81500,3,HbPb,All,15.19483978
81500,3,HbPb,Auto,15.19407634
81500,3,HbPb,Transit,9.572981156
81500,3,HbSh,Active,9.052341757
81500,3,HbSh,All,15.33696692
81500,3,HbSh,Auto,15.33311043
81500,3,HbSh,Transit,9.7578488
81500,3,HbSo,Active,9.826935627
81500,3,HbSo,All,16.45520612
81500,3,HbSo,Auto,16.45288439
81500,3,HbSo,Transit,9.2846532
81500,3,HbW,Active,11.60658898
81500,3,HbW,All,16.13788257
81500,3,HbW,Auto,16.11922246
81500,3,HbW,Transit,12.84894686
81510,1,HbEs,Active,11.10402274
81510,1,HbEs,All,13.2807339
81510,1,HbEs,Auto,13.28049966
81510,1,HbEs,Transit,10.98561127
81510,1,HbPb,Active,10.50604087
81510,1,HbPb,All,14.66166753
81510,1,HbPb,Auto,14.65276095
81510,1,HbPb,Transit,9.259698945
81510,1,HbSh,Active,10.34709414
81510,1,HbSh,All,14.16607264
81510,1,HbSh,Auto,14.10450015
81510,1,HbSh,Transit,9.902045555
81510,1,HbSo,Active,11.20126626
81510,1,HbSo,All,15.46225683
81510,1,HbSo,Auto,15.44243734
81510,1,HbSo,Transit,8.978377833
81510,1,HbW,Active,12.17518413
81510,1,HbW,All,15.14940054
81510,1,HbW,Auto,15.05553919
81510,1,HbW,Transit,12.26933586
81510,2,HbEs,Active,11.10402274
81510,2,HbEs,All,13.33287278
81510,2,HbEs,Auto,13.33270291
81510,2,HbEs,Transit,10.98172223
81510,2,HbPb,Active,10.50604087
81510,2,HbPb,All,14.88258455
81510,2,HbPb,Auto,14.87888692
81510,2,HbPb,Transit,9.196162167
81510,2,HbSh,Active,10.34709414
81510,2,HbSh,All,14.56645368
81510,2,HbSh,Auto,14.54356352
81510,2,HbSh,Transit,9.819620976
81510,2,HbSo,Active,11.20126626
81510,2,HbSo,All,16.1390173
81510,2,HbSo,Auto,16.1296691
81510,2,HbSo,Transit,9.041714656
81510,2,HbW,Active,12.17518413
81510,2,HbW,All,15.68394061
81510,2,HbW,Auto,15.62932093
