matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41,md42,md43,md44,md45,md46,md47,md48,md49,md50,md51,md52,mo915,mo916,mo917,mo918,mo919,mo920,mo921,mo922,mo923,mo924,mo925,mo926
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo,aWkLf,aWkMf,aWkHf,aNwf,aUvnf,aScf,aShf,aPBf,aSof,aEcf,aNof,p2-10f,p2-20f,p2-30f,p2-11f,p2-21f,p2-31f,p2-12f,p2-22f,p2-32f,p2-13f,p2-23f,p2-33f
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo,FactoredAttracWkL,FactoredAttracWkM,FactoredAttracWkH,FactoredAttracNw,NOTFactoredAttracUv,FactoredAttracSc,FactoredAttracSh,FactoredAttracPB,FactoredAttracSo,FactoredAttracEc,FactoredAttracNo,FactoredProducUvLA0,FactoredProducUvMA0,FactoredProducUvHA0,FactoredProducUvLA1,FactoredProducUvMA1,FactoredProducUvHA1,FactoredProducUvLA2,FactoredProducUvMA2,FactoredProducUvHA2,FactoredProducUvLA3+,FactoredProducUvMA3+,FactoredProducUvHA3+
1000,0.0,61.0,51.0,32.0,146.0,283.0,118.0,1809.0,171.0,134.0,0.0,196.61012268066406,165.58468627929688,67.277587890625,193.8660888671875,175.85995483398438,260.58038330078125,15.280472755432129,588.5359497070312,153.53392028808594,197.0120849609375,937.181884765625,554.7965087890625,498.05450439453125,67.49024963378906,194.47715759277344,176.6944122314453,262.30389404296875,15.280472755432129,588.444580078125,155.15139770507812,199.3188934326172,946.56396484375,554.9013061523438,501.42034912109375,2.045944929122925,0.6452992558479309,0.760483980178833,14.632219314575195,8.87583065032959,26.369529724121094,7.136866092681885,7.5893402099609375,38.31472396850586,1.8803308010101318,2.4443423748016357,16.888423919677734
1010,289.0,148.0,318.0,51.0,507.0,578.0,281.0,6672.0,714.0,530.0,0.0,652.3743896484375,509.1745300292969,196.68475341796875,701.2195434570312,685.474609375,854.1402587890625,36.38824462890625,2369.830322265625,373.7635498046875,529.37939453125,2553.24169921875,1919.2169189453125,1397.622314453125,197.30645751953125,703.4298095703125,688.7271728515625,859.7896118164062,36.38824462890625,2369.46240234375,377.7011413574219,535.577880859375,2578.802001953125,1919.57958984375,1407.0673828125,8.895376205444336,2.743854284286499,3.43198561668396,57.28464889526367,34.559364318847656,108.29471588134766,21.172006607055664,22.818395614624023,120.37142944335938,5.745529651641846,7.7168169021606445,55.39625549316406
1020,199.0,22.0,285.0,6.0,26.0,263.0,147.0,908.0,66.0,45.0,0.0,98.09788513183594,82.87660217285156,74.26686096191406,264.6527404785156,315.61029052734375,234.03578186035156,19.035842895507812,230.09898376464844,48.16417694091797,149.33029174804688,667.43310546875,303.4805908203125,317.5966491699219,74.50161743164062,265.4869384765625,317.10784912109375,235.58370971679688,19.035842895507812,230.06326293945312,48.67158508300781,151.07879638671875,674.11474609375,303.5379333496094,319.7429504394531,0.8236631751060486,0.25856295228004456,0.2865791916847229,5.946939468383789,3.588543176651001,10.09412956237793,3.2123680114746094,3.356250524520874,16.327455520629883,0.9206015467643738,1.1618926525115967,7.82767915725708
1030,0.0,0.0,0.0,5.0,96.0,4.0,46.0,1361.0,141.0,126.0,0.0,119.88185119628906,101.040771484375,17.52041244506836,76.29266357421875,61.05162048339844,126.29458618164062,5.956794261932373,506.44903564453125,60.723392486572266,76.98274230957031,332.3184509277344,354.6844787597656,208.26634216308594,17.575794219970703,76.53314208984375,61.341312408447266,127.12991333007812,5.956794261932373,506.37042236328125,61.36311340332031,77.8841323852539,335.645263671875,354.7514953613281,209.67379760742188,1.135118842124939,0.35280564427375793,0.40277671813964844,8.333601951599121,4.970673084259033,14.327080726623535,4.507053375244141,4.688508033752441,23.110910415649414,1.278805136680603,1.6171562671661377,10.950889587402344
1040,144.0,88.0,62.0,22.0,258.0,39.0,82.0,3558.0,361.0,270.0,0.0,345.16925048828125,269.5766296386719,67.93118286132812,292.78515625,259.30413818359375,381.8150634765625,10.618633270263672,1192.8045654296875,184.39149475097656,200.8040008544922,915.686279296875,844.922119140625,569.1541137695312,68.14591217041016,293.7080078125,260.5345458984375,384.3404235839844,10.618633270263672,1192.619384765625,186.3340606689453,203.15521240234375,924.8531494140625,845.081787109375,573.0004272460938,4.729334831237793,1.4683884382247925,1.8458030223846436,30.122844696044922,18.313491821289062,57.69504165649414,10.690133094787598,11.614842414855957,61.5997428894043,2.887706756591797,3.911346912384033,28.240116119384766
1050,120.0,226.0,75.0,26.0,465.0,87.0,206.0,7286.0,572.0,550.0,0.0,731.9254760742188,574.5614624023438,123.35018920898438,543.943603515625,470.10516357421875,761.6676025390625,26.67607879638672,2130.165283203125,322.8744201660156,416.3786926269531,1861.83837890625,1526.13427734375,1138.478515625,123.74009704589844,545.6581420898438,472.3358154296875,766.705322265625,26.67607879638672,2129.834716796875,326.2759094238281,421.2540588378906,1880.4771728515625,1526.422607421875,1146.17236328125,9.22066879272461,2.9242773056030273,3.636711835861206,56.46795654296875,35.209381103515625,110.34606170654297,18.16305160522461,20.156972885131836,107.26739501953125,4.880919456481934,6.728787422180176,49.113773345947266
1060,317.0,98.0,153.0,32.0,379.0,246.0,356.0,5437.0,472.0,370.0,0.0,473.1632995605469,397.3612976074219,163.24417114257812,588.0729370117188,510.7982482910156,684.3253173828125,46.10041046142578,1629.3692626953125,277.12152099609375,435.596923828125,1767.5709228515625,1298.2791748046875,1028.996337890625,163.7601776123047,589.9265747070312,513.2219848632812,688.8515014648438,46.10041046142578,1629.1163330078125,280.0409851074219,440.69732666015625,1785.2659912109375,1298.5245361328125,1035.9503173828125,5.289297103881836,1.636957049369812,1.9478124380111694,39.04502487182617,23.17607307434082,69.21170806884766,20.29899787902832,21.207988739013672,106.87093353271484,5.527550220489502,7.08033561706543,48.55572509765625
1070,0.0,69.0,0.0,6.0,216.0,73.0,878.0,5047.0,560.0,407.0,0.0,478.2215576171875,402.6771545410156,176.51268005371094,615.08154296875,439.9349060058594,746.6624755859375,113.69707489013672,1942.99365234375,189.1589813232422,586.7750244140625,1565.5731201171875,1562.328857421875,963.953369140625,177.0706329345703,617.020263671875,442.02239990234375,751.6009521484375,113.69707489013672,1942.692138671875,191.15176391601562,593.6455688476562,1581.2459716796875,1562.6240234375,970.4677124023438,5.737614631652832,1.8678128719329834,2.3149118423461914,38.89857864379883,24.491952896118164,76.34721374511719,15.217384338378906,16.91741180419922,88.87061309814453,3.7084431648254395,5.07427453994751,36.35000991821289
1080,18.0,28.0,0.0,5.0,98.0,60.0,442.0,2445.0,176.0,184.0,0.0,241.60928344726562,189.65966796875,91.39965057373047,304.8967590332031,216.119873046875,365.114990234375,57.23702621459961,740.9525756835938,97.64979553222656,296.4569091796875,806.512451171875,638.1810302734375,489.3421630859375,91.68856048583984,305.8577880859375,217.14537048339844,367.5299072265625,57.23702621459961,740.8375854492188,98.67853546142578,299.9281005859375,814.58642578125,638.3016357421875,492.6491394042969,3.2862961292266846,1.062788724899292,1.3551033735275269,19.036090850830078,12.134257316589355,38.99059295654297,5.390653133392334,6.13389778137207,33.36888885498047,1.4179431200027466,2.010730266571045,14.984966278076172
1090,173.0,449.0,108.0,309.0,899.0,626.0,459.0,4461.0,187.0,163.0,0.0,899.5093994140625,719.2846069335938,307.1353454589844,1060.287841796875,899.0885620117188,1205.081787109375,59.43844985961914,724.84716796875,1039.4737548828125,729.2068481445312,2733.1982421875,991.1266479492188,1728.250244140625,308.106201171875,1063.6298828125,903.354736328125,1213.05224609375,59.43844985961914,724.7346801757812,1050.424560546875,737.7451171875,2760.56005859375,991.3139038085938,1739.9296875,7.056499481201172,2.5482630729675293,2.7767183780670166,30.928743362426758,22.90118980407715,64.52828216552734,5.84225606918335,7.426296234130859,38.66114807128906,1.1532704830169678,1.7421858310699463,13.65172004699707
1100,593.0,1177.0,168.0,3344.0,1609.0,1204.0,980.0,5280.0,303.0,247.0,25.0,1039.771728515625,831.4006958007812,899.7510986328125,2248.858642578125,1865.537353515625,3841.13720703125,166.9988250732422,1178.6038818359375,9784.5029296875,2985.0068359375,10153.8046875,2922.947509765625,8820.2705078125,902.5951538085938,2255.947021484375,1874.3892822265625,3866.542724609375,166.9988250732422,1178.4208984375,9887.5830078125,3019.958251953125,10255.4541015625,2923.499755859375,8879.8779296875,7.7877349853515625,2.7755041122436523,2.9528565406799316,35.40799331665039,25.815229415893555,70.97393035888672,7.290291786193848,9.094892501831055,46.273197174072266,1.6360434293746948,2.416773796081543,18.47878646850586
1110,171.0,60.0,5.0,38.0,141.0,149.0,191.0,1900.0,148.0,126.0,0.0,232.00723266601562,195.45062255859375,85.76292419433594,256.4271545410156,191.53936767578125,281.4447021484375,24.733646392822266,541.71337890625,173.86703491210938,210.1764678955078,793.441162109375,489.6642761230469,469.2952880859375,86.03401947021484,257.23541259765625,192.44822692871094,283.30621337890625,24.733646392822266,541.6292724609375,175.69873046875,212.63742065429688,801.38427734375,489.7568054199219,472.4667663574219,2.5753159523010254,0.828191876411438,0.9999502897262573,17.88559913635254,11.102210998535156,33.767799377441406,7.556727409362793,8.247907638549805,42.472660064697266,2.010228157043457,2.6880781650543213,18.91472816467285
1150,18.0,16.0,11.0,21.0,143.0,23.0,80.0,1396.0,121.0,75.0,0.0,137.0621337890625,116.5213623046875,34.209659576416016,137.316650390625,113.4087905883789,183.45726013183594,10.359642028808594,378.8443603515625,107.87088012695312,109.33309936523438,414.36700439453125,292.61553955078125,266.7523193359375,34.31779479980469,137.74948120117188,113.94691467285156,184.67066955566406,10.359642028808594,378.7855529785156,109.0073013305664,110.61328125,418.5152282714844,292.67083740234375,268.5550231933594,1.3979800939559937,0.4500930905342102,0.48049166798591614,9.560556411743164,5.902362823486328,16.25507926940918,4.905758857727051,5.18430233001709,25.14784049987793,1.327370524406433,1.6905207633972168,11.41392707824707
1200,27.0,215.0,106.0,332.0,262.0,281.0,528.0,5461.0,564.0,384.0,0.0,579.4974365234375,682.1092529296875,227.73593139648438,896.8126220703125,725.4197387695312,1016.9571533203125,56.16852951049805,1378.0501708984375,1560.6668701171875,1048.3665771484375,1866.71728515625,1729.268798828125,1923.0340576171875,228.45579528808594,899.639404296875,728.8618774414062,1023.6834106445312,56.16852951049805,1377.8363037109375,1577.1085205078125,1060.641845703125,1885.4049072265625,1729.5955810546875,1936.0299072265625,17.13736915588379,4.149220943450928,1.032723069190979,79.50548553466797,45.319793701171875,28.94293212890625,30.969938278198242,44.61701965332031,96.64376831054688,12.854952812194824,24.317026138305664,71.0867919921875
1210,1038.0,235.0,684.0,1187.0,1695.0,716.0,202.0,380.0,33.0,22.0,3.0,37.62405776977539,43.958221435546875,790.5899658203125,3094.95849609375,2671.33984375,2683.894287109375,25.44108009338379,99.42681884765625,4416.7041015625,1317.726318359375,2503.65185546875,983.5767822265625,3215.397705078125,793.0889892578125,3104.7138671875,2684.015380859375,2701.645751953125,25.44108009338379,99.41138458251953,4463.23388671875,1333.155517578125,2528.7158203125,983.7626342773438,3237.127197265625,1.3273301124572754,0.3186740279197693,0.07702945917844772,4.644041061401367,2.61175799369812,1.6187152862548828,2.1235597133636475,3.0093719959259033,6.439090728759766,0.7336378693580627,1.372048258781433,4.000557899475098
1220,94.0,240.0,49.0,368.0,258.0,647.0,565.0,7176.0,468.0,339.0,8.0,970.4518432617188,1094.2471923828125,335.9681701660156,1081.7294921875,803.069091796875,1294.1937255859375,70.64421081542969,1186.2176513671875,1798.114990234375,1404.35791015625,3035.509765625,1732.3966064453125,2230.354248046875,337.0301513671875,1085.13916015625,806.879638671875,1302.753662109375,70.64421081542969,1186.0335693359375,1817.05810546875,1420.801513671875,3065.898193359375,1732.723876953125,2245.427001953125,53.01793670654297,14.026491165161133,3.626447916030884,109.4114990234375,69.56599426269531,46.33658218383789,22.897857666015625,37.5352783203125,87.8553466796875,7.931224822998047,17.24301528930664,56.03957748413086
1230,55.0,17.0,0.0,25.0,56.0,106.0,602.0,4031.0,271.0,201.0,0.0,490.0223388671875,556.3980102539062,114.96733093261719,515.4088134765625,431.7134704589844,465.90338134765625,64.04063415527344,724.65966796875,337.44232177734375,788.66650390625,1136.822998046875,915.3770751953125,1073.6680908203125,115.33073425292969,517.0333862304688,433.761962890625,468.9848937988281,64.04063415527344,724.5471801757812,340.9972839355469,797.9010009765625,1148.2037353515625,915.550048828125,1080.9239501953125,35.96070098876953,10.808202743530273,3.210146427154541,52.15861129760742,37.61350631713867,28.644872665405273,10.368938446044922,19.185306549072266,49.36841583251953,2.331467390060425,5.750144004821777,20.428760528564453
1240,253.0,2246.0,424.0,350.0,1362.0,914.0,759.0,5252.0,191.0,138.0,292.0,910.7907104492188,988.28955078125,1044.9658203125,3714.330322265625,3864.204833984375,3498.15771484375,465.43878173828125,543.68505859375,1614.594970703125,1690.948974609375,3831.169189453125,1281.98095703125,2170.82763671875,1048.2689208984375,3726.037841796875,3882.54052734375,3521.294921875,465.43878173828125,543.6006469726562,1631.604736328125,1710.748291015625,3869.52294921875,1282.22314453125,2185.498046875,67.46063995361328,18.954978942871094,4.939565181732178,74.39588165283203,51.214664459228516,34.158443450927734,6.732388973236084,12.280658721923828,31.992198944091797,1.00495183467865,2.462752103805542,9.888931274414062
1250,82.0,719.0,110.0,485.0,882.0,649.0,1696.0,9220.0,305.0,224.0,25.0,1668.4014892578125,1811.0767822265625,660.93701171875,2618.22412109375,2469.516845703125,2540.5234375,213.35647583007812,928.2470703125,2355.36865234375,2605.76025390625,3948.7841796875,1851.346435546875,3839.72900390625,663.0261840820312,2626.476806640625,2481.234619140625,2557.32666015625,213.35647583007812,928.1029663085938,2380.182373046875,2636.27099609375,3988.315185546875,1851.6962890625,3865.677734375,131.6900634765625,38.56889724731445,10.672026634216309,132.75686645507812,95.82073974609375,68.18211364746094,9.503777503967285,18.357566833496094,50.84859085083008,1.1552889347076416,3.00534987449646,12.844123840332031
1260,223.0,0.0,0.0,14.0,303.0,55.0,401.0,7769.0,805.0,515.0,0.0,710.2237548828125,851.07177734375,151.83859252929688,671.104736328125,458.4408874511719,712.47998046875,42.65829849243164,1880.8216552734375,523.8311157226562,685.014892578125,1729.176513671875,1935.7738037109375,1245.0465087890625,152.31854248046875,673.2200927734375,460.6161804199219,717.1923828125,42.65829849243164,1880.52978515625,529.3496704101562,693.0357055664062,1746.4871826171875,1936.1395263671875,1253.46044921875,32.97712707519531,9.156573295593262,2.6010947227478027,103.85888671875,67.340087890625,48.63459777832031,33.98976516723633,54.51911926269531,126.34244537353516,14.472039222717285,30.258060455322266,92.90525817871094
1270,82.0,43.0,19.0,4.0,150.0,173.0,2418.0,4511.0,348.0,226.0,0.0,455.0708923339844,528.9232177734375,356.21502685546875,1795.397705078125,1888.153076171875,1172.5950927734375,257.2263488769531,1072.870849609375,288.8746643066406,2553.6025390625,1879.6368408203125,1770.35302734375,2837.927001953125,357.34100341796875,1801.0567626953125,1897.1124267578125,1180.3507080078125,257.2263488769531,1072.704345703125,291.91796875,2583.502685546875,1898.453857421875,1770.6875,2857.105712890625,13.886441230773926,3.3429579734802246,0.8268616199493408,61.191986083984375,34.94980239868164,22.262187957763672,21.294862747192383,31.098041534423828,68.12498474121094,7.848215103149414,15.145920753479004,45.1093635559082
1280,409.0,33.0,757.0,135.0,313.0,64.0,138.0,5837.0,422.0,225.0,0.0,729.8311767578125,833.8314208984375,225.104248046875,978.4483032226562,663.2277221679688,716.1927490234375,14.680411338806152,915.2330322265625,854.326171875,442.3489074707031,1346.3843994140625,998.5552978515625,1089.008056640625,225.8157958984375,981.5324096679688,666.374755859375,720.9296875,14.680411338806152,915.0910034179688,863.3264770507812,447.5283508300781,1359.863037109375,998.7439575195312,1096.3675537109375,42.03343200683594,11.530344009399414,3.1424307823181152,84.94047546386719,55.589759826660156,38.918243408203125,21.679946899414062,36.25945281982422,86.60237884521484,5.951841354370117,13.218228340148926,43.312747955322266
1290,475.0,93.0,264.0,505.0,950.0,815.0,63.0,901.0,77.0,51.0,0.0,78.80572509765625,96.48629760742188,507.460205078125,1616.604736328125,1404.443603515625,1523.35693359375,6.7019267082214355,185.12350463867188,1923.9710693359375,903.9608154296875,2481.9970703125,771.739013671875,1423.6785888671875,509.06427001953125,1621.7003173828125,1411.107666015625,1533.4324951171875,6.7019267082214355,185.0947723388672,1944.2401123046875,914.5452880859375,2506.84423828125,771.8848266601562,1433.2998046875,2.1239147186279297,0.5221547484397888,0.1322682648897171,11.21866512298584,6.337926387786865,4.075449466705322,6.154622554779053,8.530481338500977,18.019914627075195,3.043562173843384,5.469363689422607,15.374699592590332
1500,0.0,175.0,21.0,249.0,263.0,121.0,174.0,2315.0,226.0,144.0,0.0,203.16610717773438,251.26577758789062,130.4288787841797,526.7363891601562,456.4295654296875,636.87841796875,18.51008415222168,534.2009887695312,1062.3094482421875,456.7046203613281,846.3798217773438,719.7889404296875,1038.4227294921875,130.84115600585938,528.3966674804688,458.5953369140625,641.0907592773438,18.51008415222168,534.1181030273438,1073.5008544921875,462.0521545410156,854.8529052734375,719.9249267578125,1045.4403076171875,6.980874061584473,1.9093378782272339,0.5492662191390991,32.78658676147461,20.613773345947266,15.091428756713867,13.794663429260254,21.092395782470703,47.81999588012695,6.579234600067139,13.130245208740234,38.644508361816406
1510,61.0,277.0,79.0,565.0,379.0,284.0,135.0,5974.0,444.0,341.0,0.0,651.23193359375,764.2892456054688,222.39625549316406,856.50341796875,581.1725463867188,1183.7138671875,14.361271858215332,1106.7587890625,2454.271484375,821.491455078125,1913.168212890625,1464.9273681640625,2179.650146484375,223.0992431640625,859.203125,583.9302368164062,1191.5430908203125,14.361271858215332,1106.5870361328125,2480.127197265625,831.1102905273438,1932.32080078125,1465.2041015625,2194.380126953125,30.71286964416504,8.426729202270508,2.3655972480773926,90.19889831542969,58.52857971191406,42.21697998046875,24.74496078491211,40.402244567871094,95.01011657714844,10.030113220214844,21.56111717224121,67.47831726074219
1520,1155.0,330.0,1108.0,357.0,1343.0,401.0,168.0,1733.0,162.0,88.0,0.0,190.84707641601562,229.27569580078125,714.0266723632812,2818.0263671875,2501.665283203125,1942.501708984375,17.87180519104004,366.678466796875,1426.705810546875,675.9305419921875,1848.6572265625,728.084716796875,1242.1968994140625,716.28369140625,2826.908935546875,2513.53564453125,1955.349609375,17.87180519104004,366.6215515136719,1441.7362060546875,683.844970703125,1867.1640625,728.2222900390625,1250.5916748046875,8.014169692993164,2.1352784633636475,0.5799863934516907,26.745285034179688,16.526500701904297,11.47221565246582,10.54476547241211,15.994735717773438,35.68190002441406,5.2139201164245605,10.32447624206543,30.348140716552734
1530,108.0,63.0,81.0,13.0,218.0,622.0,126.0,3253.0,314.0,257.0,0.0,221.6628875732422,279.34405517578125,247.86643981933594,568.349609375,461.7408447265625,635.8490600585938,13.403853416442871,808.2035522460938,245.75701904296875,650.1729125976562,2155.80126953125,1083.9163818359375,498.47509765625,248.64993286132812,570.1410522460938,463.9317932128906,640.0546264648438,13.403853416442871,808.078125,248.3460693359375,657.7857666015625,2177.3828125,1084.1212158203125,501.8437805175781,6.393308639526367,1.685811996459961,0.4683588743209839,34.577186584472656,20.6512451171875,14.552809715270996,20.27911376953125,29.143693923950195,63.77688980102539,9.530067443847656,17.84907341003418,50.73047637939453
1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,0.0,45.0,0.0,6.0,172.0,183.0,301.0,4519.0,449.0,349.0,0.0,354.6139221191406,441.1009826660156,118.26390075683594,395.5637512207031,315.19940185546875,485.8863525390625,32.02031707763672,1143.6998291015625,296.76361083984375,561.91650390625,1375.34912109375,1257.283935546875,784.7241821289062,118.63772583007812,396.8105773925781,316.6950378417969,489.10003662109375,32.02031707763672,1143.5223388671875,299.8900146484375,568.4959716796875,1389.11767578125,1257.521484375,790.02734375,10.342429161071777,2.6970667839050293,0.7411573529243469,54.27927780151367,32.3100471496582,22.59490966796875,29.748199462890625,42.99652099609375,94.37297058105469,13.408955574035645,25.3251953125,72.4699935913086
1560,73.0,43.0,0.0,31.0,196.0,7.0,191.0,5486.0,624.0,415.0,0.0,413.1073303222656,520.6357421875,78.67460632324219,360.03472900390625,226.82862854003906,466.4235534667969,20.318540573120117,1466.269287109375,448.05047607421875,386.77862548828125,1115.46875,1468.5401611328125,842.5234375,78.92329406738281,361.1695556640625,227.90493774414062,469.5085144042969,20.318540573120117,1466.041748046875,452.77069091796875,391.3074035644531,1126.6356201171875,1468.817626953125,848.2171630859375,12.559009552001953,3.3840701580047607,0.9639976024627686,66.47652435302734,40.63380813598633,29.343406677246094,36.37443161010742,53.52910614013672,119.0329818725586,16.199420928955078,31.112733840942383,89.64189147949219
1570,0.0,182.0,0.0,138.0,286.0,187.0,744.0,6210.0,577.0,414.0,3.0,512.1083374023438,635.5457763671875,212.58682250976562,890.7069702148438,795.4583740234375,942.5830078125,83.09893035888672,1462.3841552734375,888.0923461914062,1110.91748046875,1843.5062255859375,1743.48046875,1725.3167724609375,213.25880432128906,893.5144653320312,799.2328491210938,948.8173217773438,83.09893035888672,1462.1572265625,897.4484252929688,1123.9251708984375,1861.9615478515625,1743.8099365234375,1736.9764404296875,24.41727638244629,7.180694103240967,2.1892096996307373,82.35977172851562,55.38302230834961,42.750244140625,31.762826919555664,51.39169692993164,120.4378890991211,14.452521324157715,30.513015747070312,92.43733978271484
1580,103.0,0.0,0.0,21.0,259.0,47.0,89.0,4712.0,427.0,312.0,0.0,373.97869873046875,467.4979553222656,86.76693725585938,342.3012390136719,212.35580444335938,436.44219970703125,9.467801094055176,1037.5750732421875,364.0111389160156,285.6066589355469,1072.8892822265625,1044.3984375,636.5367431640625,87.04120635986328,343.38018798828125,213.36343383789062,439.328857421875,9.467801094055176,1037.4140625,367.84600830078125,288.9508056640625,1083.6298828125,1044.5958251953125,640.8384399414062,10.959336280822754,2.880157470703125,0.7978290915489197,57.999385833740234,34.703460693359375,24.42523956298828,32.12102127075195,46.506492614746094,102.19337463378906,14.700542449951172,27.77831268310547,79.44390106201172
1590,0.0,214.0,38.0,198.0,232.0,127.0,693.0,6839.0,610.0,456.0,0.0,615.5359497070312,744.5308837890625,190.79881286621094,855.630126953125,720.9873657226562,947.95458984375,73.72119903564453,1560.863037109375,1148.3944091796875,1076.1834716796875,1778.4287109375,1823.329833984375,1892.6650390625,191.40191650390625,858.3270874023438,724.408447265625,954.2244262695312,73.72119903564453,1560.6207275390625,1160.4927978515625,1088.784423828125,1796.2325439453125,1823.67431640625,1905.45556640625,18.795312881469727,4.81873083114624,1.297310471534729,91.1875991821289,54.29545211791992,37.45134353637695,40.625850677490234,59.96577835083008,133.1104736328125,16.77435874938965,32.53460693359375,95.10401916503906
1600,145.0,87.0,31.0,62.0,156.0,53.0,458.0,8365.0,897.0,683.0,0.0,620.1964721679688,777.5772705078125,135.14117431640625,623.7286987304688,409.5395202636719,719.9338989257812,48.72194290161133,2248.787841796875,737.7109375,783.388916015625,1782.9765625,2322.77685546875,1483.84228515625,135.56834411621094,625.6947021484375,411.4827880859375,724.6956176757812,48.72194290161133,2248.438720703125,745.4827270507812,792.5615844726562,1800.8258056640625,2323.2158203125,1493.8699951171875,18.71357536315918,4.996072292327881,1.4090619087219238,98.36236572265625,59.73624801635742,42.77008056640625,53.204315185546875,78.06112670898438,173.16441345214844,23.618953704833984,45.25397491455078,130.33724975585938
1610,67.0,164.0,26.0,488.0,134.0,286.0,450.0,7541.0,741.0,566.0,0.0,694.7459106445312,834.1907958984375,189.11085510253906,771.9718017578125,466.7527160644531,1059.6837158203125,47.870906829833984,1868.31640625,2264.46435546875,1131.906005859375,2172.590576171875,2245.9296875,2458.16552734375,189.7086181640625,774.4050903320312,468.96746826171875,1066.6925048828125,47.870906829833984,1868.0263671875,2288.320556640625,1145.159423828125,2194.34033203125,2246.35400390625,2474.77783203125,20.225126266479492,5.0280656814575195,1.3026325702667236,98.74392700195312,57.123573303222656,37.9827766418457,45.09654235839844,64.92749786376953,141.44236755371094,19.50313377380371,36.89395523071289,106.510498046875
1620,252.0,36.0,34.0,13.0,21.0,163.0,348.0,2813.0,211.0,157.0,0.0,272.52606201171875,334.2220458984375,136.787353515625,529.5499267578125,389.61981201171875,399.2254943847656,37.02016830444336,551.1962280273438,219.0245361328125,539.1934814453125,976.2069702148438,699.2619018554688,667.9652709960938,137.2197265625,531.2190551757812,391.46856689453125,401.8659973144531,37.02016830444336,551.1106567382812,221.3319549560547,545.5068969726562,985.979736328125,699.39404296875,672.4793701171875,9.82610034942627,2.7198214530944824,0.7938381433486938,44.239036560058594,28.34415626525879,21.09564781188965,16.48101043701172,25.875415802001953,59.735206604003906,7.389468193054199,15.184576034545898,45.56943130493164
1630,18.0,0.0,0.0,2.0,43.0,55.0,8.0,786.0,58.0,49.0,0.0,93.07234954833984,117.23570251464844,25.814512252807617,65.81873321533203,28.882164001464844,88.63229370117188,0.8510383367538452,149.6754150390625,55.1568603515625,71.79142761230469,287.72064208984375,169.97239685058594,95.7491683959961,25.89611053466797,66.02619171142578,29.019210815429688,89.21851348876953,0.8510383367538452,149.65219116210938,55.737937927246094,72.63203430175781,290.60101318359375,170.0045166015625,96.396240234375,2.4415500164031982,0.6198769807815552,0.164795383810997,13.689743995666504,7.855220317840576,5.302089214324951,8.956317901611328,12.357621192932129,26.302833557128906,4.693355083465576,8.416834831237793,23.37717056274414
1640,0.0,0.0,0.0,16.0,115.0,165.0,788.0,2604.0,291.0,174.0,6265.0,269.4510498046875,320.947509765625,147.85726928710938,631.3385009765625,625.38818359375,503.79473876953125,8337.67578125,736.0670166015625,217.43093872070312,950.7044067382812,1095.042724609375,999.6202392578125,1081.396484375,148.32464599609375,633.3284912109375,628.3556518554688,507.12689208984375,8337.67578125,735.9527587890625,219.72157287597656,961.836181640625,1106.005126953125,999.8091430664062,1088.70458984375,7.179780960083008,1.7002695798873901,0.4142763912677765,35.82830047607422,19.74959945678711,12.368559837341309,17.651676177978516,24.290441513061523,51.181941986083984,8.272549629211426,14.954122543334961,42.16840362548828
1650,873.0,105.0,1018.0,421.0,461.0,213.0,160.0,1064.0,98.0,47.0,0.0,93.26568603515625,113.99232482910156,407.89666748046875,1738.1400146484375,1376.204833984375,1062.49169921875,17.020767211914062,219.78375244140625,1622.952880859375,554.8870239257812,920.124267578125,531.444580078125,1324.4246826171875,409.1860046386719,1743.61865234375,1382.7349853515625,1069.5191650390625,17.020767211914062,219.7496337890625,1640.0506591796875,561.3841552734375,929.3355712890625,531.5449829101562,1333.3751220703125,2.5854287147521973,0.6451940536499023,0.16765353083610535,13.42364501953125,7.707828521728516,5.119194030761719,7.027359485626221,9.894551277160645,21.231725692749023,3.4985451698303223,6.431987762451172,18.173694610595703
