mat_id,  mo23, md21, md22, mo24, mo25, mo26, mo19, mo20,mo01, mo50, mo51, mo52, mo53, md05, md06, md07, md08,md09, md10, md11, md12, md23
mat_name, Pp1_11, Pp2_11, Pp3_11, Pp4_11, Pp5_11, Pp6_11, Pp10_11, PpTt11, HtTt11, P1Hh11, P2Hh11, P3Hh11, P4Hh11, Con11, FIRE11, TCWh11, Ret11, Bus11, AcIn11, HeEd11, Emp11, PSEn11
mat_desc, 2011_Pop_0to4, 2011_Pop 5to12, 2011_Pop_13to17, 2011_Pop_18to24, 2011_Pop_25to44, 2011_Pop_45to64, 2011_Pop_65plus, 2011_total_population, 2011_total_hhs, 2011_1p_hhs, 2011_2p_hhs, 2011_3p_hhs, 2011_4p_hhs, 2011_Const_Mfg, 2011_FIRE, 2011_TCU_WhSale, 2011_Retail, 2011_Business_OthServ, 2011_Accom_Fd_Info, 2011_Health_Ed_PubAd, 2011_total_emp, PostSec 2011 FT Enrl
67060, 34.83591, 47.21809, 28.52166, 125.9738, 0, 0, 290.2253, 1366.508, 908.0528, 574.8835, 278.0907, 32.03693, 23.0416, 103.4005, 54.43083, 3.238186, 2.295248, 96.25958, 100.659, 64.90759, 425.1909, 25
67070, 1.987795, 4.041513, 2.929487, 15.40344, 0, 0, 10.16227, 76.42891, 35.32083, 11.75532, 13.19083, 6.655241, 3.719441, 271.574, 156.4818, 227.5625, 215.0638, 315.3665, 186.6166, 121.6363, 1494.301, 2
67080, 0.9948802, 2.022755, 0.9774613, 6.167467, 0, 0, 3.390772, 30.56318, 6.436744, 0.7307693, 1.362908, 1.343832, 2.999235, 32.88138, 32.45439, 92.6769, 114.9575, 282.559, 898.1509, 185.7655, 1639.446, 1
67090, 33.69281, 20.5509, 2.648232, 41.77373, 0, 0, 91.86604, 555.6323, 272.4724, 133.0965, 87.49371, 33.71437, 18.16776, 425.8116, 80.05374, 349.2528, 1.800383, 133.5869, 23.22251, 178.1964, 1191.924, 2
67100, 137.4633, 75.24606, 20.77792, 191.1904, 0, 0, 174.1879, 1528.064, 689.3149, 227.7756, 279.0375, 126.6094, 55.8924, 3.051916, 30.12285, 78.8507, 2.03236, 314.7118, 131.0735, 879.3423, 1439.185, 771
67110, 114.4291, 141.6149, 78.20911, 287.86, 0, 0, 305.2171, 2160.084, 1034.806, 396.4272, 395.3924, 115.3331, 127.6532, 25.98734, 4.920558, 11.46134, 13.72134, 17.27928, 14.35439, 17.32721, 105.0515, 0
67120, 218.916, 263.009, 146.6476, 323.8547, 0, 0, 633.0665, 3883.137, 1985.093, 872.7628, 712.2147, 196.694, 203.4212, 4.085267, 3.225774, 3.838139, 20.40374, 149.1999, 98.25409, 115.3999, 394.4068, 56
67130, 2.535357, 2.577398, 37.36449, 26.19533, 0, 0, 2.880352, 218.7496, 119.0645, 65.05125, 12.4772, 39.36821, 2.167854, 110.1084, 136.6245, 2.955648, 52.37458, 182.48, 162.1347, 485.8031, 1132.481, 12
67140, 20.10896, 147.1853, 63.22202, 45.70852, 0, 0, 342.6789, 1010.525, 460.5464, 185.2795, 145.7834, 45.88977, 83.5938, 78.78082, 99.52999, 2.960607, 251.8198, 236.9451, 32.48134, 71.21241, 773.73, 439
67150, 20.11142, 51.11227, 24.69912, 77.92177, 0, 0, 988.1783, 2060.486, 1379.351, 1046.716, 218.5083, 59.04925, 55.07713, 3.165752, 12.49857, 22.30686, 158.1125, 108.8168, 2.1754, 244.4301, 551.5059, 40
67160, 127.4061, 151.1053, 41.72515, 93.24227, 0, 0, 265.3618, 1391.386, 569.3613, 166.135, 251.0626, 46.20908, 105.9546, 3.104774, 2.451565, 2.916958, 2.067559, 2.66802, 2.133497, 228.0282, 243.3705, 35
67170, 2.276223, 2.313968, 2.23637, 2.351796, 0, 0, 71.11383, 290.8133, 134.7511, 34.24553, 59.77324, 33.67808, 7.054221, 1.036245, 0.4497432, 0.7564042, 0.5145739, 1.181231, 0.6622, 1.232509, 5.832907, 0
67180, 125.416, 139.0861, 112.0183, 129.5799, 0, 0, 77.71734, 1262.14, 513.7839, 150.0667, 146.9032, 134.8262, 81.98791, 4.144981, 1.798973, 3.025617, 2.058296, 4.724924, 2.6488, 4.930038, 23.33163, 45
67190, 30.26551, 112.8137, 39.64747, 31.27035, 0, 0, 126.0741, 789.827, 298.3585, 55.37268, 130.5392, 34.65327, 77.79329, 3.783384, 2.987403, 3.554518, 2.519466, 16.25584, 181.9871, 14.24965, 225.3374, 0
67200, 51.02321, 114.1124, 90.23376, 131.7931, 0, 0, 173.8984, 1049.714, 370.0317, 61.24518, 127.261, 73.61486, 107.9106, 25.98734, 4.920558, 11.46134, 13.72134, 17.27928, 14.35439, 17.32721, 105.0515, 0
67210, 162.8317, 262.9034, 169.3914, 207.8232, 0, 0, 130.5803, 1974.988, 613.0715, 90.67745, 135.6611, 122.0288, 264.7042, 40.81728, 2.578383, 3.067851, 21.74513, 35.07544, 22.43862, 344.3626, 470.0853, 0
67220, 161.6404, 60.25095, 111.1673, 89.07043, 0, 0, 79.57536, 1496.558, 517.1389, 52.84653, 221.376, 91.81519, 151.1011, 23.09986, 4.373829, 10.18786, 12.19674, 15.35936, 12.75946, 15.40196, 93.37907, 0
67230, 19.22795, 48.86698, 75.5652, 69.53219, 0, 0, 103.7608, 759.1097, 271.955, 38.34092, 95.60209, 70.69802, 67.31403, 23.09986, 4.373829, 10.18786, 12.19674, 15.35936, 12.75946, 15.40196, 93.37907, 0
67240, 28.76581, 87.72842, 103.6279, 108.9765, 0, 0, 76.25352, 1013.197, 302.0093, 28.33732, 56.5267, 91.34436, 125.801, 27.89939, 2.202967, 2.621168, 1.857902, 89.90524, 1.917153, 2.101593, 128.5054, 0
67250, 20.58531, 120.3283, 30.33734, 31.90315, 0, 0, 52.61948, 611.0693, 188.3167, 15.36045, 53.62124, 43.63934, 75.69562, 8.507059, 3.516477, 5.864074, 4.208515, 9.256577, 5.217052, 10.09302, 46.66278, 0
67260, 53.80397, 60.16576, 58.14813, 77.82644, 0, 0, 116.138, 759.1115, 285.0123, 58.69249, 111.7568, 41.97815, 72.58487, 21.65611, 4.100465, 9.551116, 11.43445, 14.3994, 11.962, 14.43934, 87.54288, 0
67270, 63.88437, 139.8788, 91.7347, 66.00539, 0, 0, 100.4917, 1105.092, 357.8447, 58.20671, 106.4337, 47.70185, 145.5024, 5.293815, 4.180057, 4.973579, 3.525306, 45.49125, 3.637734, 89.7233, 156.825, 0
68010, 1.019489, 1.99678, 1.00621, 6.081867, 0, 0, 2.989771, 30.35737, 10.89812, 2.916607, 3.270855, 1.697672, 3.012988, 137.9831, 2.439496, 154.293, 97.62038, 48.61833, 2.397882, 2.25702, 445.6093, 0
68020, 43.09192, 72.34305, 54.68223, 55.08628, 0, 0, 60.17719, 637.4285, 211.4681, 45.76295, 62.72304, 23.13524, 79.84683, 130.7917, 2.569281, 121.8762, 32.46756, 95.09483, 132.5863, 17.82823, 533.2141, 0
68030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185.7571, 2.264913, 483.4721, 1.908088, 38.69053, 2.226277, 2.095496, 716.4145, 0
68040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 557.7357, 17.82032, 87.66319, 45.03848, 47.35374, 46.71023, 2.198313, 804.5199, 0
68050, 0.04916926, 0.04815169, 0.04852882, 0.9777479, 0, 0, 0.04806488, 5.059437, 2.288607, 0.8399473, 0.9419665, 0.4889091, 0.01778393, 590.9251, 22.46744, 307.8873, 80.4432, 191.9008, 71.77357, 2.078686, 1267.476, 0
68060, 89.22088, 208.7278, 156.5489, 211.9169, 0, 0, 455.466, 2255.801, 851.3441, 199.7275, 322.3353, 83.34138, 245.9399, 176.5729, 17.34305, 30.46978, 77.924, 158.0074, 2.272961, 64.18313, 526.7733, 0
68070, 2.042115, 3.999705, 3.023273, 15.22806, 0, 0, 8.983111, 75.88683, 32.72265, 10.85757, 12.17632, 6.319879, 3.36888, 8.796275, 4.070594, 6.013918, 4.866437, 11.21287, 6.821095, 11.33094, 53.11213, 0
68080, 1.735569, 1.69965, 1.712962, 1.725619, 0, 0, 144.2098, 232.4797, 136.1027, 53.88476, 76.43718, 0.7907456, 4.98998, 1171.67, 105.9276, 756.818, 822.9845, 361.9032, 2.313792, 59.89143, 3281.509, 0
68090, 43.70934, 74.90833, 32.35501, 114.0793, 0, 0, 154.8875, 966.4044, 545.4924, 247.2238, 207.1094, 78.00346, 13.1558, 229.3227, 71.54732, 226.2609, 185.8492, 258.0226, 580.1964, 259.2658, 1810.465, 0
68100, 134.9981, 336.0191, 188.7562, 229.2997, 0, 0, 120.9687, 2307.051, 684.336, 77.2913, 179.7702, 152.8237, 274.4507, 41.4375, 85.47014, 83.66131, 138.8663, 382.394, 570.0824, 344.5494, 1646.461, 0
68110, 740.1916, 1284.775, 987.5024, 974.4971, 0, 0, 968.0816, 10710.24, 3587.837, 605.676, 1045.503, 658.8621, 1277.796, 63.00079, 210.3906, 104.3668, 458.751, 359.4013, 212.8841, 858.7645, 2267.559, 0
68120, 202.2267, 497.6429, 358.2432, 443.3795, 0, 0, 481.5392, 4218.989, 1363.151, 179.3523, 429.567, 228.3559, 525.8762, 31.27367, 34.55675, 43.71284, 17.46751, 31.48363, 142.6625, 134.2819, 435.4388, 0
68130, 169.282, 248.6679, 224.5097, 273.5062, 0, 0, 268.9046, 3262.785, 1184.471, 261.828, 376.7142, 246.417, 299.5114, 30.10463, 2.661199, 56.10508, 140.1213, 166.6871, 163.4877, 375.4763, 934.6432, 0
68140, 1.012594, 7.437284, 0.9994045, 17.61881, 0, 0, 24.74625, 126.4435, 35.65678, 1.215449, 13.933, 0.6144643, 19.89386, 3.776554, 200.3046, 3.519124, 147.6542, 3.801908, 3.281462, 77.21737, 439.5552, 0
68150, 2.040951, 2.99807, 3.021551, 14.20476, 0, 0, 6.982883, 65.77015, 30.43682, 10.02514, 11.24279, 5.835347, 3.333544, 3.105875, 48.04698, 2.894163, 196.6047, 70.35136, 40.4806, 2.540173, 364.0238, 0
68160, 2.0418, 3.999089, 3.022807, 14.21067, 0, 0, 7.983757, 70.82868, 22.10549, 5.42617, 6.085227, 3.158417, 7.435681, 0.9518343, 0.462481, 0.6891145, 0.5285784, 1.271102, 0.7691259, 1.229177, 5.901413, 0
68170, 137.8045, 364.8718, 382.8417, 395.8197, 0, 0, 833.2019, 4258.822, 1520.164, 275.0972, 521.5045, 276.4925, 447.0695, 49.9459, 50.45868, 46.54134, 2.125459, 50.28123, 2.479896, 105.0397, 306.8723, 0
68180, 2.06879, 60.77927, 76.56913, 41.13861, 0, 0, 40.44646, 470.4585, 126.1129, 1.974109, 38.14, 8.597018, 77.40178, 23.28262, 2.744193, 65.08668, 2.31186, 3.125191, 107.8953, 2.538926, 206.9847, 0
68190, 1.134105, 8.329759, 1.119333, 19.73307, 0, 0, 27.7158, 141.6167, 42.6018, 1.276763, 19.7266, 0.6454613, 20.95297, 3.39317, 2.999506, 134.3797, 2.52695, 170.7976, 22.11254, 235.887, 572.0964, 0
68200, 2.042115, 3.999705, 3.023273, 15.22806, 0, 0, 8.983111, 75.88683, 22.99194, 0.6789259, 7.912851, 5.016406, 9.383759, 0.9518343, 0.462481, 0.6891145, 0.5285784, 1.271102, 0.7691259, 1.229177, 5.901413, 0
68210, 1.422108, 1.392676, 42.10752, 1.413955, 0, 0, 41.70497, 197.2286, 54.5793, 1.894702, 16.27144, 10.31539, 26.09777, 6.841547, 3.166017, 4.677492, 3.785007, 8.721119, 5.305296, 8.812955, 41.30943, 0
68220, 261.2332, 361.1673, 161.776, 224.0856, 0, 0, 85.12186, 2611.208, 766.8544, 74.592, 148.7074, 191.0621, 352.4929, 28.06045, 5.847384, 13.52598, 12.78368, 16.03638, 11.39062, 18.78014, 106.4246, 0
68230, 2.212477, 2.166689, 16.37744, 16.49845, 0, 0, 27.03478, 177.0881, 56.8182, 2.072777, 22.33681, 13.21654, 19.19207, 0.9518343, 0.462481, 0.6891145, 0.5285784, 1.271102, 0.7691259, 1.229177, 5.901413, 0
68240, 1.020239, 1.998249, 2.013899, 6.086339, 0, 0, 3.989292, 35.41544, 11.47079, 2.815701, 3.157693, 1.638938, 3.858459, 3.065525, 2.709873, 2.856563, 22.82947, 23.1458, 133.1823, 181.77, 369.5596, 0
68250, 6.308032, 14.41413, 16.60231, 22.99685, 0, 0, 24.66539, 177.0754, 74.60745, 25.05564, 28.09887, 14.58416, 6.868777, 26.50154, 5.52253, 12.77453, 12.07347, 15.14547, 10.75781, 17.7368, 100.5121, 0
68260, 5.046425, 11.5313, 13.28185, 18.39748, 0, 0, 19.73231, 141.6603, 54.41, 16.84187, 18.88746, 9.803164, 8.877503, 20.26588, 4.223111, 9.768762, 9.232656, 11.58183, 8.226559, 13.56343, 76.86223, 0
68270, 6.308032, 14.41413, 16.60231, 22.99685, 0, 0, 24.66539, 177.0754, 78.50639, 26.61627, 29.84906, 15.49256, 6.548492, 0.9518343, 0.462481, 0.6891145, 0.5285784, 1.271102, 0.7691259, 1.229177, 5.901413, 0
68280, 43.18452, 42.2908, 1.894312, 38.16618, 0, 0, 51.59557, 475.5565, 159.8779, 1.822338, 77.17925, 36.37499, 44.50129, 15.58914, 3.248547, 7.514432, 7.102043, 8.909098, 6.328122, 10.43341, 59.12479, 0
68290, 3.013495, 2.951129, 29.74243, 44.94329, 0, 0, 66.28069, 303.4711, 106.6647, 13.76931, 51.46996, 16.24236, 25.18309, 116.2234, 2.283101, 2.40669, 1.923411, 78.00247, 16.83116, 2.112324, 219.7826, 0
68300, 0.7809443, 0.7647824, 3.853861, 13.58818, 0, 0, 17.17658, 136.5871, 41.15191, 1.026061, 16.2126, 5.700913, 18.21234, 2.855503, 1.387443, 2.067343, 1.585735, 3.813306, 2.307378, 3.687531, 17.70424, 0
68310, 94.00171, 230.1408, 103.0859, 67.50093, 0, 0, 81.68031, 1340.82, 371.7287, 50.08993, 42.44042, 70.90363, 208.2947, 126.9579, 3.740956, 3.943461, 3.151588, 4.260343, 3.677141, 3.46113, 149.1926, 0
68320, 55.56944, 143.4693, 79.77544, 95.43333, 0, 0, 59.25959, 996.6957, 263.36, 24.27035, 33.86994, 37.62726, 167.5924, 6.841547, 3.166017, 4.677492, 3.785007, 8.721119, 5.305296, 8.812955, 41.30943, 0
68330, 2.257971, 44.22483, 50.1426, 56.12568, 0, 0, 27.59069, 359.1322, 100.3354, 10.44431, 18.21915, 22.88031, 48.79168, 7.818912, 3.618305, 5.345705, 4.325722, 9.966992, 6.063196, 10.07195, 47.21078, 0
68340, 51.70892, 91.1498, 71.44954, 164.5199, 0, 0, 439.7631, 1734.758, 618.243, 91.77834, 284.0854, 70.00416, 172.3751, 257.9586, 2.850389, 67.60543, 84.04639, 48.69197, 2.801766, 52.74356, 516.6982, 0
68350, 16.73451, 71.01544, 38.53857, 116.47, 0, 0, 152.6806, 703.045, 290.3199, 100.8277, 76.70164, 53.65576, 59.13472, 137.1696, 2.309631, 42.60648, 1.945761, 26.30296, 2.270233, 2.136869, 214.7416, 0
68360, 1.504041, 1.472914, 7.422251, 26.16983, 0, 0, 33.08082, 263.0567, 77.00577, 1.835417, 31.48688, 11.07188, 32.61159, 2.926157, 2.586674, 2.726696, 2.179157, 147.2901, 108.0583, 795.7354, 1061.503, 2274
68370, 59.9723, 40.66003, 40.97848, 105.4966, 0, 0, 27.05782, 728.6821, 251.1293, 13.4784, 114.2004, 56.02572, 67.42485, 6.841547, 3.166017, 4.677492, 3.785007, 8.721119, 5.305296, 8.812955, 41.30943, 0
68380, 340.4271, 342.7729, 217.6855, 138.2506, 0, 0, 229.6656, 2899.5, 845.9671, 50.98011, 212.5085, 193.6861, 388.7923, 3.429188, 166.724, 3.195437, 2.553772, 129.4579, 2.979635, 161.2644, 469.6043, 0
68390, 273.7457, 319.6343, 140.2858, 167.4932, 0, 0, 72.04537, 2343.006, 722.6617, 96.44588, 161.9162, 164.2366, 300.063, 2.999416, 19.88575, 2.79496, 39.08999, 3.019553, 117.2792, 61.32761, 246.3964, 0
68400, 2.840952, 13.91079, 21.02961, 197.7266, 0, 0, 55.54283, 556.4124, 165.7807, 10.0389, 115.0785, 15.22535, 25.43788, 8.796275, 4.070594, 6.013918, 4.866437, 11.21287, 6.821095, 11.33094, 53.11213, 0
68410, 1.715261, 29.39585, 1.692919, 1.705428, 0, 0, 12.57551, 222.523, 84.68965, 1.617683, 53.29499, 15.24734, 14.52964, 71.41792, 2.805877, 2.957764, 2.363826, 39.943, 2.758013, 2.595996, 124.8424, 0
68420, 338.1044, 388.6911, 241.8119, 350.7821, 0, 0, 368.8303, 3607.514, 1218.832, 180.0451, 389.6386, 245.9163, 403.2322, 3.340943, 22.15003, 3.113208, 55.98124, 84.08434, 87.08875, 61.47959, 317.2381, 0
68430, 65.31328, 186.9647, 24.79329, 29.97178, 0, 0, 1.964501, 845.2116, 343.1127, 87.7925, 104.5283, 95.34144, 55.45049, 2.988944, 396.3265, 2.785202, 957.1437, 97.79286, 259.7105, 36.6681, 1753.416, 0
68440, 237.4419, 196.3569, 177.0638, 141.6484, 0, 0, 278.5304, 2565.417, 1002.323, 269.9852, 322.4394, 173.402, 236.4965, 21.30426, 69.05289, 33.08675, 327.8896, 386.0511, 2.46818, 470.4457, 1310.299, 0
68450, 1.020153, 0.9990402, 1.006865, 3.042914, 0, 0, 0.9972391, 15.17916, 6.86582, 2.519842, 2.825899, 1.466727, 0.05335178, 592.7038, 116.4312, 276.151, 255.0289, 364.6396, 240.3345, 231.6024, 2076.891, 0
68460, 23.74637, 50.38569, 109.373, 90.50594, 0, 0, 85.11436, 758.7109, 263.3897, 56.70886, 73.48601, 45.87024, 87.32462, 455.6947, 2.778114, 175.7099, 52.65982, 47.45732, 2.730723, 2.570309, 739.6009, 0
68470, 2.574344, 2.521067, 2.540812, 2.559586, 0, 0, 75.49565, 409.7131, 312.1367, 244.0014, 57.90998, 5.873989, 4.351227, 2.904361, 532.7368, 74.42558, 1633.008, 482.4369, 870.6455, 172.2138, 3768.371, 0
68480, 118.4594, 158.1925, 164.7459, 123.134, 0, 0, 210.5431, 1886.689, 676.1528, 158.6353, 221.89, 77.6103, 218.0172, 117.8439, 1.602647, 46.45853, 1.350158, 59.31755, 39.38271, 1.482768, 267.4383, 0
68490, 2.48262, 2.431241, 2.450282, 30.85484, 0, 0, 230.5515, 404.3929, 252.9432, 145.9009, 93.07826, 1.128841, 12.83521, 22.04065, 2.597809, 2.738433, 21.88538, 110.9431, 2.553494, 102.1484, 264.9073, 0
68500, 39.05396, 60.10042, 38.54527, 55.47153, 0, 0, 103.6227, 586.7384, 186.3972, 16.083, 64.12648, 37.9432, 68.24451, 70.70635, 0.9615882, 27.87512, 0.8100951, 35.59053, 23.62962, 0.8896608, 160.463, 0
68510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70.49494, 3.115817, 123.1681, 2.624937, 3.548411, 3.062666, 2.882752, 208.8976, 49
68520, 1.020929, 0.9998003, 1.007631, 4.060305, 0, 0, 1.995996, 20.2373, 10.83375, 3.976123, 4.459058, 2.314386, 0.08418513, 2660.067, 22.13134, 1650.552, 149.1573, 478.8763, 103.3306, 40.95181, 5105.066, 0
68530, 142.4996, 297.3033, 103.9539, 141.6827, 0, 0, 363.3885, 1922.266, 581.4491, 115.7836, 186.2357, 65.62886, 213.8009, 192.2433, 2.517627, 19.90433, 47.72223, 129.0226, 24.7468, 2154.609, 2570.766, 0
68540, 42.08318, 175.1521, 103.8376, 31.38145, 0, 0, 46.2802, 890.4147, 268.9196, 25.34448, 88.4223, 27.33394, 127.8188, 4.87094, 4.30583, 4.538912, 3.627469, 4.903642, 137.5523, 39.83751, 199.6366, 0
68550, 91.7466, 294.5013, 216.3176, 369.9504, 0, 0, 607.871, 3545.698, 1219.707, 141.3501, 493.145, 215.1981, 370.0133, 229.2848, 49.13549, 116.5394, 72.4403, 132.8987, 66.40881, 272.7607, 939.4683, 0
68560, 8.404214, 32.92114, 58.06322, 83.56035, 0, 0, 49.29268, 480.5605, 129.7913, 1.609666, 35.00134, 18.09954, 75.08078, 21.82479, 4.547966, 10.5202, 9.94286, 12.47274, 8.859371, 14.60677, 82.7747, 0
68570, 44.93741, 146.6914, 68.99213, 139.0038, 0, 0, 204.9977, 1284.877, 463.3372, 124.6955, 131.4681, 50.10808, 157.0656, 429.8417, 2.620502, 131.2119, 16.55742, 59.68656, 2.575801, 60.61218, 703.106, 0
68580, 186.2507, 466.1235, 326.7995, 565.8369, 0, 0, 1072.174, 5457.397, 2216.785, 624.5824, 835.8354, 273.4883, 482.8787, 570.7632, 120.1298, 113.9694, 258.0701, 307.8188, 129.8886, 1122.554, 2623.194, 0
68590, 2.840122, 2.781345, 35.03911, 70.59602, 0, 0, 34.70413, 308.5296, 97.67537, 2.562325, 33.96461, 34.45135, 26.69708, 53.55427, 3.787286, 3.992299, 3.190619, 4.313106, 93.06702, 3.503995, 165.4086, 0
68600, 33.06522, 124.1269, 125.099, 191.7747, 0, 0, 242.4191, 1542.628, 527.0899, 78.84061, 199.0915, 72.62922, 176.5286, 5.908769, 5.223253, 5.505997, 4.400357, 5.948439, 5.134152, 108.7324, 140.8533, 0
68610, 77.84567, 289.6916, 204.8845, 252.8381, 0, 0, 223.2184, 2407.979, 798.2101, 89.60703, 297.7359, 132.5456, 278.3216, 31.02278, 34.27952, 2.890811, 57.75793, 140.5398, 40.43372, 69.77386, 376.6984, 0
68620, 106.4503, 228.3511, 160.0971, 206.6401, 0, 0, 391.4612, 2508.883, 917.2102, 170.41, 325.1712, 178.8637, 242.7653, 3.183424, 28.14094, 96.40883, 77.04931, 40.05996, 82.98268, 143.1979, 471.023, 0
68630, 236.0504, 291.4693, 146.876, 224.493, 0, 0, 225.7323, 2605.468, 857.7814, 112.798, 278.6498, 166.9413, 299.3922, 3.908373, 3.454936, 36.41958, 2.910629, 39.34612, 3.396, 63.93009, 153.3657, 0
68640, 23.92142, 30.63447, 0.7264565, 10.97736, 0, 0, 17.98779, 156.8501, 35.99199, 0.7581509, 2.052597, 2.776017, 30.40523, 7.818912, 3.618305, 5.345705, 4.325722, 9.966992, 6.063196, 10.07195, 47.21078, 0
68650, 23.14977, 29.64626, 0.7030224, 10.62326, 0, 0, 17.40754, 151.7904, 33.63834, 0.7107586, 1.880555, 2.54334, 28.50369, 2.666355, 2.357013, 2.484602, 1.985678, 2.684256, 2.316806, 114.4871, 128.9818, 0
68660, 1.020153, 0.9990402, 1.006865, 3.042914, 0, 0, 0.9972391, 15.17916, 3.836154, 0.4947455, 0.2465825, 0.2501163, 2.844709, 344.5378, 2.768779, 43.77987, 2.332572, 3.153191, 95.25417, 2.561672, 494.3881, 0
68670, 433.4965, 604.324, 382.5482, 410.7285, 0, 0, 259.2413, 5014.321, 1704.344, 291.1727, 491.9365, 355.9436, 565.2911, 55.67112, 36.90925, 90.78351, 134.7424, 140.1122, 187.4448, 96.75385, 742.4171, 0
68680, 84.18606, 58.88842, 41.54475, 173.3857, 0, 0, 223.3726, 1284.768, 504.4096, 135.4708, 180.0507, 79.90107, 108.987, 31.1469, 27.53333, 29.02377, 23.1956, 31.35601, 27.06366, 25.47382, 194.7931, 0
68690, 20.44627, 32.037, 36.32391, 32.52649, 0, 0, 43.97145, 394.5663, 123.816, 1.54225, 60.81718, 10.96689, 50.48965, 28.06045, 5.847384, 13.52598, 12.78368, 16.03638, 11.39062, 18.78014, 106.4246, 0
68700, 4.685966, 10.70764, 12.33315, 17.08338, 0, 0, 18.32286, 131.5417, 58.6075, 19.68233, 22.07292, 11.45651, 5.395732, 203.8247, 2.573966, 40.6995, 200.5818, 2.931331, 126.5029, 2.381432, 579.4957, 0
68710, 6.480159, 6.346049, 6.395752, 6.44301, 0, 0, 6.334609, 151.8288, 38.27009, 5.928686, 2.954873, 2.997219, 26.38931, 1.149945, 15.24798, 10.71558, 42.81913, 23.1533, 54.95552, 28.21484, 176.2563, 0
68720, 51.65471, 46.37022, 1.699396, 119.8367, 0, 0, 155.6914, 652.5365, 318.1003, 137.036, 103.4835, 33.58929, 43.9915, 1.80158, 23.8885, 16.78775, 67.08331, 36.27351, 86.09698, 44.20324, 276.1349, 0
68730, 2.572405, 2.519168, 2.538898, 76.72974, 0, 0, 226.3164, 601.7235, 253.9373, 36.48106, 133.3366, 63.5253, 20.5944, 78.12315, 24.505, 35.22478, 0.7507044, 20.29617, 0.8758904, 0.8244368, 160.6001, 0
68740, 23.94261, 17.58533, 106.3383, 65.46471, 0, 0, 146.2802, 895.2663, 318.5333, 61.93484, 115.0553, 51.23596, 90.30724, 130.2052, 40.84167, 58.70797, 1.251174, 33.82695, 1.459817, 1.374061, 267.6669, 0
68750, 56.92711, 192.5874, 158.3413, 185.2389, 0, 0, 328.8319, 1998.033, 797.3226, 179.3306, 322.757, 129.2741, 165.961, 315.3982, 2.59355, 82.01833, 158.4089, 2.953634, 2.549309, 35.99327, 599.9152, 0
68760, 407.2501, 682.1954, 507.7206, 612.701, 0, 0, 544.7723, 6465.754, 2191.128, 466.4106, 576.0972, 413.4897, 735.1306, 51.31255, 25.91968, 20.49207, 81.88564, 280.424, 254.7753, 419.6652, 1134.474, 0
68770, 3.244131, 7.412981, 8.538332, 11.82695, 0, 0, 12.68506, 91.06734, 40.65252, 13.72102, 15.38757, 7.986612, 3.557319, 0.9518343, 0.462481, 0.6891145, 0.5285784, 1.271102, 0.7691259, 1.229177, 5.901413, 0
68780, 21.51619, 15.80318, 31.8539, 21.39285, 0, 0, 289.2026, 596.6136, 296.2657, 92.09431, 160.6502, 15.51928, 28.00188, 5.598608, 4.949076, 5.216979, 104.2344, 5.636196, 4.864652, 4.578882, 135.0788, 0
68790, 28.13444, 90.52863, 107.1051, 43.95782, 0, 0, 188.5887, 971.0872, 319.5156, 34.83794, 135.0481, 23.48287, 126.1467, 462.647, 89.46268, 33.68052, 16.15035, 2.910957, 2.512474, 41.38541, 648.7495, 0
68800, 2.102989, 46.33801, 36.32295, 57.50068, 0, 0, 256.9693, 793.8047, 359.1711, 109.1925, 178.1077, 13.38224, 58.48864, 26.50154, 5.52253, 12.77453, 12.07347, 15.14547, 10.75781, 17.7368, 100.5121, 0
68810, 2.016272, 44.42725, 74.62534, 35.08248, 0, 0, 19.70985, 515.9202, 189.6459, 62.22783, 50.10038, 9.679688, 67.63802, 29.61937, 6.172239, 14.27742, 13.49388, 16.92729, 12.02343, 19.82348, 112.3371, 0
68820, 51.89658, 69.88102, 57.62318, 51.59908, 0, 0, 513.6507, 1162.877, 522.6313, 162.5711, 255.0814, 24.35171, 80.62723, 224.8122, 2.338003, 24.64563, 1.969663, 93.19122, 2.29812, 2.163119, 351.418, 0
68830, 49.7092, 73.02067, 161.9037, 88.96361, 0, 0, 77.74828, 1087.647, 395.2974, 95.63698, 88.18159, 106.3674, 105.1114, 104.6195, 2.466183, 2.599682, 20.77649, 140.4292, 115.1454, 68.45133, 454.4877, 0
68840, 100.5789, 160.7063, 109.7182, 178.9516, 0, 0, 496.7739, 2397.347, 945.9949, 246.1988, 330.5554, 164.2595, 204.9812, 470.122, 48.89176, 12.88459, 15.44592, 97.43964, 2.402887, 107.4322, 754.6191, 0
71010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.081422, 2.171462, 2.660635, 2.07228, 4.286232, 2.808922, 4.261413, 21.34237, 0
71020, 75.89531, 168.6937, 117.4024, 88.36034, 0, 0, 134.8102, 1475.783, 601.4333, 174.9686, 215.8938, 82.36633, 128.2045, 165.4219, 7.069427, 6.127944, 4.972925, 5.782067, 5.405001, 4.82948, 199.6087, 0
