PurposeNumber,Purpose,"(HH size, income, cars)",HHSize,Income,Cars,GY1,GY2,GY3,GY4,GY5,GY6,GY7,GY8,GY9,GY10,GY11,GY12,GY13,GY14
9,NHBOM,30201,3,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40201,4,2,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10301,1,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20301,2,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30301,3,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40301,4,3,1,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,10102,1,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20102,2,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30102,3,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40102,4,1,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10202,1,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20202,2,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30202,3,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40202,4,2,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10302,1,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20302,2,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30302,3,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40302,4,3,2,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,10103,1,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,20103,2,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,30103,3,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOL,40103,4,1,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,10203,1,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,20203,2,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,30203,3,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOM,40203,4,2,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,10303,1,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,20303,2,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,30303,3,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
9,NHBOH,40303,4,3,3,1.153947658,0.971957207,1.299477931,0.979862194,0.962668378,0.912250413,1.105959103,1.047596052,0.762038867,1.162862803,1.00488743,1.434598563,0.759567132,1.326805258
