matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md26,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,HhHiIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,Household High Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo
4420,2809.0,621.0,1459.0,715.0,1024.0,263.0,135.0,520.0,48.0,29.0,0.0,73.76050567626953,67.54052734375,64.6986083984375,1212.3525390625,4952.029296875,3590.834716796875,2375.429931640625,14.292113304138184,127.38432312011719,2921.680419921875,750.3987426757812,1250.1954345703125,553.8330078125,1556.4208984375
4430,315.0,48.0,259.0,567.0,273.0,65.0,221.0,1899.0,130.0,120.0,0.0,212.45791625976562,196.3920440673828,190.149658203125,213.37823486328125,1015.8809204101562,683.679443359375,781.00341796875,23.396718978881836,387.881103515625,2388.34521484375,618.349609375,1085.162353515625,659.6341552734375,1366.4119873046875
4440,1076.0,0.0,1036.0,335.0,469.0,135.0,129.0,2086.0,189.0,119.0,0.0,223.4871368408203,206.86740112304688,200.6451873779297,494.65875244140625,2037.453369140625,1418.285888671875,947.0230102539062,13.65690803527832,460.9228515625,1457.423828125,443.10052490234375,862.8248291015625,631.6722412109375,965.8868408203125
4450,0.0,0.0,147.0,65.0,204.0,16.0,140.0,3841.0,301.0,215.0,0.0,458.0506286621094,418.32891845703125,399.6177673339844,82.47724914550781,347.9791259765625,264.74749755859375,350.877197265625,14.821451187133789,763.1920166015625,447.89422607421875,290.0873718261719,652.0669555664062,736.2581787109375,611.7452392578125
4460,132.0,0.0,0.0,55.0,212.0,58.0,153.0,4451.0,359.0,282.0,0.0,522.0447998046875,479.4931640625,461.46014404296875,113.82734680175781,442.385498046875,308.46783447265625,426.81719970703125,16.197729110717773,945.5999755859375,436.6912841796875,324.2012939453125,765.0482177734375,912.1041870117188,687.4752197265625
4470,104.0,171.0,42.0,588.0,227.0,331.0,564.0,12196.0,735.0,520.0,0.0,2102.37548828125,1778.1920166015625,1530.3642578125,291.8458251953125,1134.11474609375,658.8535766601562,1352.4791259765625,59.70927429199219,1882.6490478515625,2968.189208984375,1289.925048828125,2842.978759765625,2173.20458984375,2818.007080078125
4480,105.0,37.0,2080.0,3.0,625.0,15.0,0.0,23.0,2.0,1.0,0.0,3.900658130645752,3.5978612899780273,3.501472234725952,370.45977783203125,1438.6463623046875,1278.0567626953125,454.74444580078125,0.0,4.340886116027832,13.259102821350098,49.411231994628906,21.036279678344727,11.280330657958984,15.45015811920166
4490,440.0,107.0,622.0,58.0,60.0,3.0,188.0,6184.0,651.0,427.0,0.0,724.5064697265625,647.6181640625,601.8655395507812,217.19760131835938,946.8548583984375,621.9150390625,533.4921264648438,19.903091430664062,1582.0623779296875,532.1151123046875,400.5428771972656,960.8226318359375,1454.8062744140625,878.0965576171875
4500,0.0,83.0,24.0,48.0,110.0,18.0,341.0,4916.0,574.0,347.0,0.0,580.67431640625,511.7662353515625,466.5487060546875,95.59242248535156,433.3346252441406,358.4520568847656,434.0204772949219,36.1008186340332,1372.986572265625,430.675048828125,422.2237854003906,826.2528686523438,1314.8123779296875,753.0762329101562
4510,189.0,0.0,0.0,76.0,171.0,157.0,620.0,7726.0,721.0,474.0,0.0,897.3780517578125,814.7418823242188,772.873046875,209.55581665039062,841.0922241210938,627.0355224609375,724.3154907226562,65.63785552978516,1802.455322265625,679.13134765625,724.5289306640625,1440.4454345703125,1832.3935546875,1265.1539306640625
4520,22.0,0.0,0.0,11.0,48.0,20.0,455.0,2794.0,271.0,216.0,0.0,308.4159240722656,285.1626281738281,276.4210205078125,81.70809173583984,400.3591613769531,355.83892822265625,287.8824768066406,48.169715881347656,758.4893798828125,178.81500244140625,356.5389099121094,520.152099609375,794.2786254882812,462.23480224609375
4530,0.0,50.0,0.0,157.0,166.0,28.0,271.0,3385.0,329.0,234.0,0.0,404.91461181640625,372.35406494140625,358.72998046875,92.27110290527344,429.03973388671875,338.6729736328125,441.51904296875,28.690093994140625,846.6943359375,798.7051391601562,403.8973693847656,748.1781005859375,886.8822631835938,766.4715576171875
4540,16.0,12.0,2.0,17.0,28.0,22.0,5.0,1138.0,98.0,85.0,0.0,129.71307373046875,120.02810668945312,116.25862121582031,20.006393432617188,63.98603439331055,33.35304260253906,89.36833953857422,0.5293375253677368,265.3854675292969,123.5528564453125,68.57437896728516,197.97976684570312,249.0287628173828,176.8359375
4550,169.0,125.0,23.0,176.0,288.0,236.0,55.0,6596.0,342.0,252.0,0.0,1166.2003173828125,979.1839599609375,833.5750122070312,210.8064422607422,670.5507202148438,413.9144287109375,747.826904296875,5.8227128982543945,866.0009765625,1029.9674072265625,499.3223571777344,1353.3863525390625,941.3585205078125,1227.658935546875
4560,23.0,242.0,56.0,1553.0,466.0,566.0,308.0,3993.0,114.0,89.0,0.0,893.3361206054688,742.5187377929688,622.1109619140625,383.235595703125,1502.890869140625,901.342041015625,1819.096435546875,32.60719299316406,330.1645202636719,6483.5634765625,1567.375732421875,3103.21875,1251.296630859375,3717.111083984375
4700,24.0,0.0,253.0,4.0,34.0,4.0,49.0,1805.0,175.0,95.0,0.0,195.007568359375,230.10374450683594,217.9013214111328,44.35753631591797,185.72828674316406,121.83834075927734,110.09889221191406,5.187507629394531,396.4756164550781,102.93474578857422,104.67874145507812,265.7312927246094,362.0470886230469,232.21725463867188
4710,1724.0,135.0,271.0,522.0,212.0,198.0,139.0,7364.0,721.0,389.0,0.0,742.7281494140625,870.9089965820312,811.4100952148438,557.2470703125,2344.60595703125,1354.15869140625,1366.318359375,14.715582847595215,1622.5692138671875,2468.62646484375,801.6378173828125,1877.2373046875,1751.603515625,1967.037353515625
4720,0.0,16.0,34.0,13.0,246.0,186.0,164.0,4749.0,443.0,287.0,0.0,533.66845703125,628.7011108398438,592.664794921875,140.55169677734375,405.6329650878906,304.0542907714844,460.59832763671875,17.36227035522461,1075.6806640625,280.85455322265625,343.17913818359375,875.92431640625,1064.2650146484375,707.1428833007812
4730,1154.0,183.0,33.0,172.0,75.0,34.0,48.0,1667.0,120.0,79.0,0.0,240.8465118408203,272.26226806640625,229.9051971435547,328.1567687988281,1413.37255859375,880.1058349609375,660.6050415039062,5.081640243530273,293.623046875,776.9258422851562,236.6281280517578,486.4120788574219,354.5087890625,544.77783203125
4740,102.0,231.0,129.0,375.0,352.0,1056.0,522.0,6757.0,223.0,155.0,28.0,1112.4757080078125,1249.3597412109375,1035.2279052734375,559.9638061523438,1444.85107421875,1060.4476318359375,1415.0535888671875,91.97389221191406,608.695556640625,1843.916259765625,1062.5166015625,2508.957275390625,1264.1417236328125,2116.74609375
4750,115.0,198.0,0.0,173.0,303.0,46.0,655.0,10339.0,590.0,416.0,0.0,1758.446533203125,1986.6434326171875,1675.01220703125,236.65036010742188,1057.2918701171875,722.1851806640625,1030.3006591796875,69.34321594238281,1533.119384765625,1197.6629638671875,915.2575073242188,1821.34033203125,1600.859619140625,1708.356201171875
4760,105.0,1021.0,68.0,670.0,1342.0,1116.0,1428.0,9904.0,470.0,343.0,0.0,2014.6693115234375,2100.506103515625,1571.90966796875,1086.9578857421875,3626.011474609375,3202.115478515625,3125.655517578125,151.17880249023438,1345.2886962890625,3190.267822265625,1977.3656005859375,3578.92138671875,2292.9638671875,3275.0947265625
4770,102.0,265.0,149.0,266.0,706.0,192.0,1907.0,2431.0,55.0,26.0,8300.0,414.8584899902344,464.0405578613281,380.1243591308594,562.5489501953125,2466.603515625,2369.661376953125,1541.239501953125,11084.09375,342.7701721191406,1194.4598388671875,1338.116455078125,1297.515380859375,991.7664794921875,1313.128173828125
4780,20.0,50.0,307.0,215.0,50.0,154.0,276.0,3713.0,297.0,209.0,0.0,532.1453247070312,611.6731567382812,541.2137451171875,139.71461486816406,534.5247802734375,344.29132080078125,468.70367431640625,29.219430923461914,764.8089599609375,1049.4420166015625,479.6055603027344,985.662109375,893.3829956054688,974.642333984375
4790,78.0,0.0,0.0,7.0,31.0,55.0,126.0,2578.0,206.0,176.0,0.0,352.30438232421875,408.3111572265625,369.40618896484375,57.535888671875,210.0390625,115.30863952636719,194.57374572753906,13.339305877685547,567.6431884765625,152.23101806640625,187.60012817382812,440.85748291015625,554.0995483398438,370.40380859375
4800,78.0,34.0,99.0,12.0,157.0,30.0,224.0,2012.0,72.0,55.0,112.0,414.2089538574219,464.02679443359375,381.7876892089844,107.4749984741211,441.8312683105469,351.61962890625,299.3631896972656,170.55853271484375,210.2596435546875,145.29156494140625,221.57968139648438,369.862060546875,259.8583068847656,324.081298828125
4810,105.0,0.0,0.0,4.0,74.0,261.0,710.0,4153.0,395.0,316.0,1884.0,463.5889892578125,547.8775634765625,520.5634155273438,213.97528076171875,759.0929565429688,630.0870971679688,539.90478515625,2545.295166015625,1112.771240234375,215.755126953125,587.4893188476562,983.5253295898438,1267.855712890625,781.6867065429688
4820,86.0,45.0,0.0,16.0,161.0,69.0,774.0,4626.0,204.0,150.0,0.0,772.52001953125,811.6070556640625,621.9063110351562,187.92642211914062,837.177001953125,722.7426147460938,588.5718383789062,81.94145202636719,603.7758178710938,287.098388671875,614.937744140625,897.135009765625,765.808837890625,782.9949340820312
4830,199.0,15.0,756.0,178.0,409.0,66.0,3850.0,5771.0,437.0,263.0,28.0,825.1044311523438,956.2897338867188,864.6567993164062,737.5076293945312,3699.685302734375,3493.07568359375,1835.331787109375,444.30096435546875,1468.26416015625,998.4291381835938,2318.1025390625,1981.97802734375,2395.940185546875,1926.70654296875
4840,558.0,12.0,363.0,3.0,144.0,26.0,37.0,91.0,7.0,4.0,0.0,8.813961029052734,10.369140625,9.817477226257324,203.16131591796875,830.0774536132812,589.3638305664062,274.68182373046875,3.917097568511963,20.29306411743164,16.526473999023438,39.95038604736328,49.40349197387695,39.515968322753906,37.162322998046875
5000,33.0,10.0,0.0,0.0,3.0,0.0,28.0,657.0,45.0,23.0,0.0,87.53095245361328,97.69255065917969,95.77984619140625,12.647880554199219,50.07026672363281,27.241518020629883,45.89006423950195,0.0,106.49230194091797,25.078706741333008,40.765724182128906,111.20963287353516,99.5412826538086,93.71978759765625
5010,103.0,17.0,22.0,0.0,74.0,63.0,75.0,2194.0,280.0,206.0,0.0,171.1208953857422,220.1859130859375,254.7101593017578,68.116943359375,204.4893341064453,134.62530517578125,196.95355224609375,0.0,745.61083984375,83.74837493896484,143.25216674804688,435.1243591308594,691.0986938476562,341.8473815917969
5020,2.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5558786392211914,7.684059143066406,7.133808612823486,5.662347793579102,0.0,0.3715518116950989,0.0,2.2476253509521484,3.0083425045013428,2.001646041870117,1.8434840440750122
5030,62.0,0.0,125.0,3.0,0.0,63.0,18.0,136.0,4.0,4.0,0.0,10.479814529418945,12.940434455871582,13.58050537109375,43.424495697021484,113.49452209472656,77.44957733154297,49.61289596557617,0.0,14.349838256835938,14.846685409545898,29.265445709228516,99.57347106933594,45.76174545288086,62.522037506103516
5040,73.0,139.0,160.0,29.0,137.0,9.0,59.0,4574.0,446.0,301.0,0.0,440.85296630859375,548.17236328125,588.008544921875,94.39163208007812,328.60052490234375,218.38479614257812,370.2646179199219,0.0,1139.0614013671875,267.9317626953125,251.33810424804688,789.0671997070312,1015.501220703125,683.1774291992188
5050,107.0,0.0,0.0,10.0,0.0,13.0,126.0,4954.0,588.0,330.0,0.0,446.69183349609375,560.828857421875,608.5152587890625,40.4198112487793,161.527099609375,42.88523864746094,237.3404998779297,0.0,1406.4356689453125,221.286376953125,269.43603515625,843.9847412109375,1258.052978515625,712.6712646484375
5060,112.0,116.0,0.0,171.0,255.0,344.0,1556.0,7535.0,753.0,523.0,0.0,826.3082275390625,986.3021850585938,1005.4407348632812,385.0274658203125,1369.7080078125,1157.3895263671875,1166.31640625,0.0,2125.935546875,837.9779052734375,1266.7576904296875,2239.63720703125,2481.273193359375,1937.4046630859375
5070,297.0,22.0,44.0,27.0,351.0,46.0,318.0,8610.0,919.0,662.0,0.0,874.8062744140625,1052.394287109375,1083.8560791015625,190.87876892089844,687.4434814453125,449.4041748046875,705.056884765625,0.0,2434.70361328125,415.55523681640625,551.2733764648438,1533.6165771484375,2219.394287109375,1296.9376220703125
5080,757.0,245.0,454.0,583.0,1101.0,581.0,597.0,8394.0,560.0,442.0,0.0,1312.9541015625,1447.2628173828125,1314.828857421875,703.0220336914062,2237.13623046875,1647.6954345703125,1975.0028076171875,0.0,1592.034912109375,2196.76953125,1227.7481689453125,2971.75927734375,2038.8516845703125,2796.1640625
5100,111.0,0.0,52.0,165.0,142.0,146.0,84.0,2534.0,181.0,138.0,0.0,308.06292724609375,361.7470703125,359.20758056640625,107.4747085571289,321.12249755859375,186.47543334960938,364.6112976074219,0.0,493.70947265625,627.771240234375,293.7143859863281,822.5567626953125,583.1310424804688,780.414306640625
5110,159.0,35.0,0.0,143.0,97.0,96.0,428.0,4134.0,350.0,260.0,0.0,442.5654602050781,534.257568359375,551.20654296875,138.0411376953125,518.7893676757812,358.50811767578125,493.0177001953125,0.0,977.1982421875,618.039794921875,498.5635986328125,1082.364990234375,1063.164794921875,1006.9035034179688
5120,0.0,100.0,0.0,48.0,150.0,216.0,268.0,6894.0,577.0,386.0,928.0,895.0421142578125,1003.7720947265625,930.2227172851562,145.04397583007812,386.2188720703125,245.25341796875,558.01513671875,693.1779174804688,1492.200439453125,417.6403503417969,499.8219299316406,1465.859375,1474.75341796875,1193.133056640625
5130,0.0,0.0,0.0,4.0,33.0,208.0,76.0,484.0,29.0,23.0,0.0,62.2065315246582,74.88096618652344,76.91658020019531,75.29187774658203,119.72988891601562,94.41580200195312,134.2845916748047,0.0,88.1960678100586,31.34883689880371,104.13616943359375,330.19696044921875,188.28672790527344,202.8851318359375
5140,95.0,377.0,67.0,134.0,197.0,135.0,407.0,5870.0,401.0,252.0,0.0,750.45361328125,848.8904418945312,797.6891479492188,229.56143188476562,772.4295043945312,611.6488037109375,800.185791015625,0.0,1039.7452392578125,655.3395385742188,588.1572265625,1379.624267578125,1124.354736328125,1231.90380859375
5150,87.0,107.0,123.0,113.0,198.0,319.0,243.0,1832.0,160.0,105.0,0.0,205.88531494140625,254.7531280517578,271.377197265625,210.67666625976562,554.4592895507812,442.1357727050781,511.40362548828125,0.0,431.5881652832031,433.6153259277344,353.3830871582031,868.7197265625,625.0826416015625,712.100830078125
5160,134.0,14.0,44.0,48.0,178.0,37.0,468.0,5862.0,540.0,400.0,0.0,526.2568969726562,664.896484375,726.8906860351562,137.09335327148438,536.6749267578125,389.39141845703125,517.1121826171875,0.0,1482.1240234375,378.247314453125,514.4179077148438,1162.5797119140625,1443.4051513671875,1013.3177490234375
5170,84.0,237.0,168.0,265.0,334.0,356.0,288.0,3168.0,211.0,171.0,56.0,585.514892578125,637.7039184570312,562.7997436523438,284.1272277832031,812.8519287109375,628.7650756835938,823.8973388671875,41.82970428466797,614.4241943359375,973.8172607421875,556.5692138671875,1353.754638671875,876.66748046875,1239.1536865234375
5180,257.0,105.0,262.0,1234.0,683.0,547.0,587.0,8466.0,711.0,488.0,0.0,983.0120239257812,1162.9312744140625,1167.115478515625,461.86651611328125,1584.3946533203125,1007.3470458984375,1865.3961181640625,0.0,1889.2642822265625,4294.72998046875,1625.2684326171875,3892.9296875,2558.76513671875,4154.52880859375
5190,275.0,97.0,144.0,109.0,149.0,66.0,26.0,24.0,2.0,1.0,0.0,2.5086300373077393,3.131561517715454,3.359997034072876,139.5666046142578,473.88873291015625,350.67193603515625,308.63079833984375,0.0,7.765313148498535,351.7273864746094,116.84376525878906,242.037109375,89.2763900756836,274.4605407714844
5200,2024.0,219.0,1797.0,709.0,789.0,1016.0,77.0,3.0,0.0,0.0,0.0,0.5532666444778442,0.6455899477005005,0.801192045211792,1065.3626708984375,3240.36376953125,2237.50244140625,1892.8204345703125,0.0,9.536497116088867,2281.9970703125,793.2409057617188,2165.904296875,773.2772216796875,2054.74169921875
5210,1227.0,123.0,2118.0,180.0,808.0,70.0,92.0,9.0,1.0,1.0,0.0,0.7789949774742126,1.0562361478805542,1.1648387908935547,650.0365600585938,2316.119873046875,1755.94091796875,1017.02490234375,0.0,14.424386978149414,579.6649169921875,240.71780395507812,365.7361145019531,145.37631225585938,441.04913330078125
5220,72.0,0.0,0.0,80.0,54.0,14.0,383.0,4434.0,405.0,323.0,0.0,413.2591247558594,523.2935791015625,573.4822998046875,75.90388488769531,338.6019592285156,222.66632080078125,357.0655517578125,0.0,1150.40283203125,426.72882080078125,424.1162109375,935.7940673828125,1137.8236083984375,858.416748046875
5230,189.0,161.0,20.0,136.0,164.0,167.0,815.0,5243.0,478.0,335.0,0.0,485.43603515625,614.736083984375,673.8690185546875,252.30917358398438,916.3377685546875,735.739501953125,785.6029663085938,0.0,1332.686767578125,637.8428955078125,752.6536254882812,1430.680908203125,1503.1240234375,1276.068603515625
5240,0.0,29.0,41.0,42.0,48.0,4.0,199.0,1063.0,113.0,82.0,0.0,92.92656707763672,116.60350036621094,126.47750091552734,44.53900909423828,191.08265686035156,165.20492553710938,163.2871551513672,0.0,320.0841369628906,175.7513427734375,173.25338745117188,287.7573547363281,350.35858154296875,281.8399658203125
5250,920.0,110.0,211.0,160.0,340.0,222.0,286.0,6598.0,578.0,394.0,0.0,701.7591552734375,868.6396484375,925.6546630859375,392.0233154296875,1324.7723388671875,848.177734375,969.8859252929688,0.0,1508.0653076171875,766.8082275390625,586.625,1594.1048583984375,1544.251708984375,1397.659423828125
5260,77.0,63.0,48.0,416.0,44.0,92.0,39.0,6645.0,542.0,433.0,0.0,607.917724609375,764.39990234375,830.732177734375,72.33106994628906,294.751708984375,47.29652404785156,578.1123046875,0.0,1482.0194091796875,1592.52587890625,594.02197265625,1765.163818359375,1508.7452392578125,1809.1834716796875
5270,159.0,0.0,64.0,7.0,95.0,9.0,146.0,5626.0,549.0,407.0,0.0,496.36114501953125,628.0906982421875,687.5900268554688,76.99905395507812,292.66680908203125,146.99420166015625,331.9458923339844,0.0,1466.485107421875,237.28228759765625,309.2733154296875,946.6157836914062,1312.3123779296875,797.850341796875
5280,7.0,0.0,49.0,39.0,147.0,33.0,36.0,2303.0,246.0,144.0,0.0,200.44412231445312,254.2834930419922,279.28948974609375,49.35314178466797,155.21414184570312,105.83384704589844,209.25088500976562,0.0,595.3343505859375,213.4287109375,152.56724548339844,465.71661376953125,554.6527709960938,412.1455078125
5290,0.0,81.0,0.0,17.0,141.0,36.0,1985.0,4140.0,291.0,262.0,0.0,361.4023132324219,456.28857421875,498.3392639160156,296.531005859375,1322.2164306640625,1275.126953125,865.363037109375,0.0,1083.6749267578125,212.743896484375,1160.25,1261.269287109375,1499.5439453125,1112.767578125
5300,234.0,0.0,0.0,5.0,0.0,5.0,0.0,572.0,54.0,30.0,0.0,58.566768646240234,74.18011474609375,81.25806427001953,48.241966247558594,181.32113647460938,92.29898071289062,82.70767974853516,0.0,127.26553344726562,37.92638397216797,27.40281105041504,102.88802337646484,114.14420318603516,88.48797607421875
5310,141.0,0.0,0.0,3.0,14.0,36.0,0.0,1449.0,165.0,99.0,0.0,121.50651550292969,152.36666870117188,165.13665771484375,41.32923889160156,126.68962860107422,55.53952407836914,106.43934631347656,0.0,399.9773864746094,64.96592712402344,68.57897186279297,272.0283508300781,362.00469970703125,216.28887939453125
