c Emme Modeller - Turn Transaction
c Date: 2016-05-31 15:30:30
c Project:        Combined Itineraries                                        
c Scenario 2100:  2015 MD Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 618204 619101 618203    -1      0      0      0
a 618204 619101 619101     0      0      0      0
a 622701 622504 622504     0      0      0      0
a 622701 622504 622702    -1      0      0      0
a 622701 622504 623301    -1      0      0      0
a 622701 622702 622504    -1      0      0      0
a 622701 622702 622702     0      0      0      0
a 622701 622702 623301    -1      0      0      0
a 622701 623301 622504    -1      0      0      0
a 622701 623301 622702     0      0      0      0
a 622701 623301 623301     0      0      0      0
a 624501 624303 624303     0      0      0      0
a 624501 624303 624402     0      0      0      0
a 624501 624303 624502    -1      0      0      0
a 624501 624303 625701    -1      0      0      0
a 624501 624402 624303    -1      0      0      0
a 624501 624402 624402     0      0      0      0
a 624501 624402 624502    -1      0      0      0
a 624501 624402 625701    -1      0      0      0
a 624501 624502 624303    -1      0      0      0
a 624501 624502 624402    -1      0      0      0
a 624501 624502 624502     0      0      0      0
a 624501 624502 625701     0      0      0      0
a 624501 625701 624303    -1      0      0      0
a 624501 625701 624402    -1      0      0      0
a 624501 625701 624502    -1      0      0      0
a 624501 625701 625701     0      0      0      0
a 625901 624902 624902     0      0      0      0
a 625901 624902 625003    -1      0      0      0
a 625901 624902 625004    -1      0      0      0
a 625901 624902 625903    -1      0      0      0
a 625901 625003 624902     0      0      0      0
a 625901 625003 625003     0      0      0      0
a 625901 625003 625004     0      0      0      0
a 625901 625003 625903    -1      0      0      0
a 625901 625004 624902    -1      0      0      0
a 625901 625004 625003    -1      0      0      0
a 625901 625004 625004     0      0      0      0
a 625901 625004 625903    -1      0      0      0
a 625901 625903 624902    -1      0      0      0
a 625901 625903 625003    -1      0      0      0
a 625901 625903 625004    -1      0      0      0
a 625901 625903 625903     0      0      0      0
a 626103 626102 626102     0      0      0      0
a 626103 626102 626601    -1      0      0      0
a 626103 626104 626102     0      0      0      0
a 626103 626104 626601    -1      0      0      0
a 626103 626601 626102    -1      0      0      0
a 626103 626601 626601     0      0      0      0
a 626603 626602 626602     0      0      0      0
a 626603 626602 626604    -1      0      0      0
a 626603 626604 626602    -1      0      0      0
a 626603 626604 626604     0      0      0      0
a 626603 626605 626602     0      0      0      0
a 626603 626605 626604    -1      0      0      0
a 626803 542401 542401     0      0      0      0
a 626803 542401 625802    -1      0      0      0
a 626803 542401 640401    -1      0      0      0
a 626803 625802 542401    -1      0      0      0
a 626803 625802 625802     0      0      0      0
a 626803 625802 640401     0      0      0      0
a 626803 640401 542401    -1      0      0      0
a 626803 640401 625802    -1      0      0      0
a 626803 640401 640401     0      0      0      0
a 627102 626008 626008     0      0      0      0
a 627102 626008 626102    -1      0      0      0
a 627102 626102 626008    -1      0      0      0
a 627102 626102 626102     0      0      0      0
a 627102 627103 626008    -1      0      0      0
a 627102 627103 626102     0      0      0      0
a 627106 626602 626602     0      0      0      0
a 627106 626602 627105    -1      0      0      0
a 627106 627105 626602    -1      0      0      0
a 627106 627105 627105     0      0      0      0
a 627106 627107 626602     0      0      0      0
a 627106 627107 627105    -1      0      0      0
a 627112 627110 626605     0      0      0      0
a 627112 627110 627111    -1      0      0      0
a 627112 627110 627206    -1      0      0      0
a 627112 627203 626605    -1      0      0      0
a 627112 627203 627111    -1      0      0      0
a 627112 627203 627206    -1      0      0      0
a 627112 627206 626605    -1      0      0      0
a 627112 627206 627111    -1      0      0      0
a 627112 627206 627206     0      0      0      0
a 627206 627112 627112     0      0      0      0
a 627206 627112 640605    -1      0      0      0
a 627206 627112 640702    -1      0      0      0
a 627206 640602 627112    -1      0      0      0
a 627206 640602 640605    -1      0      0      0
a 627206 640602 640702    -1      0      0      0
a 627206 640701 627112    -1      0      0      0
a 627206 640701 640605     0      0      0      0
a 627206 640701 640702    -1      0      0      0
a 627303 627202 627202     0      0      0      0
a 627303 627202 627207     0      0      0      0
a 627303 627202 627301    -1      0      0      0
a 627303 627207 627202    -1      0      0      0
a 627303 627207 627207     0      0      0      0
a 627303 627207 627301    -1      0      0      0
a 627303 627301 627202    -1      0      0      0
a 627303 627301 627207    -1      0      0      0
a 627303 627301 627301     0      0      0      0
a 631003 630903 630903     0      0      0      0
a 631003 630903 631002    -1      0      0      0
a 631003 630903 631102    -1      0      0      0
a 631003 631002 630903    -1      0      0      0
a 631003 631002 631002     0      0      0      0
a 631003 631002 631102    -1      0      0      0
a 631003 631102 630903    -1      0      0      0
a 631003 631102 631002    -1      0      0      0
a 631003 631102 631102     0      0      0      0
a 631003 631704 630903     0      0      0      0
a 631003 631704 631002    -1      0      0      0
a 631003 631704 631102    -1      0      0      0
a 631215 630705 630801    -1      0      0      0
a 631215 630705 630806     0      0      0      0
a 631215 630705 631201    -1      0      0      0
a 631215 630705 631216    -1      0      0      0
a 631215 630801 630801     0      0      0      0
a 631215 630801 630806     0      0      0      0
a 631215 630801 631201    -1      0      0      0
a 631215 630801 631216    -1      0      0      0
a 631215 630804 630801    -1      0      0      0
a 631215 630804 630806    -1      0      0      0
a 631215 630804 631201    -1      0      0      0
a 631215 630804 631216    -1      0      0      0
a 631215 631201 630801    -1      0      0      0
a 631215 631201 630806     0      0      0      0
a 631215 631201 631201     0      0      0      0
a 631215 631201 631216     0      0      0      0
a 631217 631205 631207    -1      0      0      0
a 631217 631205 631212    -1      0      0      0
a 631217 631205 631213     0      0      0      0
a 631217 631504 631207    -1      0      0      0
a 631217 631504 631212     0      0      0      0
a 631217 631504 631213    -1      0      0      0
a 631217 631610 631207    -1      0      0      0
a 631217 631610 631212    -1      0      0      0
a 631217 631610 631213     0      0      0      0
a 631811 631809 631812     0      0      0      0
a 631811 631809 632432    -1      0      0      0
a 631811 631813 631812    -1      0      0      0
a 631811 631813 632432    -1      0      0      0
a 631811 632210 631812    -1      0      0      0
a 631811 632210 632432    -1      0      0      0
a 631901 615404 615404     0      0      0      0
a 631901 615404 631304     0      0      0      0
a 631901 615404 631902    -1      0      0      0
a 631901 615404 631903    -1      0      0      0
a 631901 631304 615404    -1      0      0      0
a 631901 631304 631304     0      0      0      0
a 631901 631304 631902    -1      0      0      0
a 631901 631304 631903    -1      0      0      0
a 631901 631902 615404    -1      0      0      0
a 631901 631902 631304    -1      0      0      0
a 631901 631902 631902     0      0      0      0
a 631901 631902 631903    -1      0      0      0
a 631901 632601 615404    -1      0      0      0
a 631901 632601 631304    -1      0      0      0
a 631901 632601 631902    -1      0      0      0
a 631901 632601 631903    -1      0      0      0
a 632205 632207 632206    -1      0      0      0
a 632205 632207 632412    -1      0      0      0
a 632205 632207 633001    -1      0      0      0
a 632205 632501 632206     0      0      0      0
a 632205 632501 632412    -1      0      0      0
a 632205 632501 633001    -1      0      0      0
a 632205 632507 632206    -1      0      0      0
a 632205 632507 632412    -1      0      0      0
a 632205 632507 633001    -1      0      0      0
a 632423 632425 631813    -1      0      0      0
a 632423 632425 632420     0      0      0      0
a 632423 632426 631813    -1      0      0      0
a 632423 632426 632420    -1      0      0      0
a 632423 632432 631813    -1      0      0      0
a 632423 632432 632420    -1      0      0      0
a 632905 632904 633101     0      0      0      0
a 632905 632904 633103     0      0      0      0
a 632905 632904 634801    -1      0      0      0
a 632905 633103 633101    -1      0      0      0
a 632905 633103 633103     0      0      0      0
a 632905 633103 634801     0      0      0      0
a 632905 633701 633101    -1      0      0      0
a 632905 633701 633103    -1      0      0      0
a 632905 633701 634801     0      0      0      0
a 633204 633202 633202     0      0      0      0
a 633204 633202 633802    -1      0      0      0
a 633204 633202 633804    -1      0      0      0
a 633204 633804 633202    -1      0      0      0
a 633204 633804 633802     0      0      0      0
a 633204 633804 633804     0      0      0      0
a 633702 634804 633701     0      0      0      0
a 633702 634804 634804     0      0      0      0
a 633702 634804 635602    -1      0      0      0
a 633702 635601 633701    -1      0      0      0
a 633702 635601 634804    -1      0      0      0
a 633702 635601 635602    -1      0      0      0
a 633702 635602 633701    -1      0      0      0
a 633702 635602 634804    -1      0      0      0
a 633702 635602 635602     0      0      0      0
a 634004 633304 633303    -1      0      0      0
a 634004 633304 634002    -1      0      0      0
a 634004 633304 634007    -1      0      0      0
a 634004 633304 634009    -1      0      0      0
a 634004 633404 633303     0      0      0      0
a 634004 633404 634002    -1      0      0      0
a 634004 633404 634007    -1      0      0      0
a 634004 633404 634009    -1      0      0      0
a 634004 634003 633303     0      0      0      0
a 634004 634003 634002    -1      0      0      0
a 634004 634003 634007    -1      0      0      0
a 634004 634003 634009    -1      0      0      0
a 634004 634008 633303     0      0      0      0
a 634004 634008 634002    -1      0      0      0
a 634004 634008 634007    -1      0      0      0
a 634004 634008 634009    -1      0      0      0
a 634802 634403 634403     0      0      0      0
a 634802 634403 634803    -1      0      0      0
a 634802 634403 634804    -1      0      0      0
a 634802 634801 634403    -1      0      0      0
a 634802 634801 634803     0      0      0      0
a 634802 634801 634804    -1      0      0      0
a 634802 634804 634403    -1      0      0      0
a 634802 634804 634803     0      0      0      0
a 634802 634804 634804     0      0      0      0
a 634807 634806 634806     0      0      0      0
a 634807 634806 635205    -1      0      0      0
a 634807 634806 636001    -1      0      0      0
a 634807 636001 634806    -1      0      0      0
a 634807 636001 635205     0      0      0      0
a 634807 636001 636001     0      0      0      0
a 634809 635606 635606     0      0      0      0
a 634809 635606 636001    -1      0      0      0
a 634809 635606 636002     0      0      0      0
a 634809 636001 635606    -1      0      0      0
a 634809 636001 636001     0      0      0      0
a 634809 636001 636002    -1      0      0      0
a 635204 635501 635203     0      0      0      0
a 635204 635501 635501     0      0      0      0
a 635204 635502 635203     0      0      0      0
a 635204 635502 635501    -1      0      0      0
a 636304 636302 636302     0      0      0      0
a 636304 636302 636303     0      0      0      0
a 636304 636302 636305    -1      0      0      0
a 636304 636305 636302    -1      0      0      0
a 636304 636305 636303    -1      0      0      0
a 636304 636305 636305     0      0      0      0
a 636304 636306 636302    -1      0      0      0
a 636304 636306 636303     0      0      0      0
a 636304 636306 636305    -1      0      0      0
a 637105 637103 637103     0      0      0      0
a 637105 637103 637104    -1      0      0      0
a 637105 637103 637201    -1      0      0      0
a 637105 637103 637701    -1      0      0      0
a 637105 637104 637103    -1      0      0      0
a 637105 637104 637104     0      0      0      0
a 637105 637104 637201    -1      0      0      0
a 637105 637104 637701    -1      0      0      0
a 637105 637201 637103    -1      0      0      0
a 637105 637201 637104     0      0      0      0
a 637105 637201 637201     0      0      0      0
a 637105 637201 637701     0      0      0      0
a 637105 637701 637103    -1      0      0      0
a 637105 637701 637104    -1      0      0      0
a 637105 637701 637201    -1      0      0      0
a 637105 637701 637701     0      0      0      0
a 638503 637602 637602     0      0      0      0
a 638503 637602 638504    -1      0      0      0
a 638503 637602 638803    -1      0      0      0
a 638503 638501 637602    -1      0      0      0
a 638503 638501 638504     0      0      0      0
a 638503 638501 638803     0      0      0      0
a 638503 638803 637602    -1      0      0      0
a 638503 638803 638504    -1      0      0      0
a 638503 638803 638803     0      0      0      0
a 639203 639202 639202     0      0      0      0
a 639203 639202 639703    -1      0      0      0
a 639203 639703 639202    -1      0      0      0
a 639203 639703 639703     0      0      0      0
a 639203 639705 639202    -1      0      0      0
a 639203 639705 639703     0      0      0      0
a 641005 641001 641001     0      0      0      0
a 641005 641001 641007    -1      0      0      0
a 641005 641004 641001    -1      0      0      0
a 641005 641004 641007     0      0      0      0
a 641016 641014 641014     0      0      0      0
a 641016 641014 641020    -1      0      0      0
a 641016 641017 641014     0      0      0      0
a 641016 641017 641020    -1      0      0      0
a 641016 641019 641014    -1      0      0      0
a 641016 641019 641020    -1      0      0      0
a 641104 641101 641101     0      0      0      0
a 641104 641101 641103    -1      0      0      0
a 641104 641101 641501    -1      0      0      0
a 641104 641103 641101     0      0      0      0
a 641104 641103 641103     0      0      0      0
a 641104 641103 641501    -1      0      0      0
a 641104 641501 641101     0      0      0      0
a 641104 641501 641103    -1      0      0      0
a 641104 641501 641501     0      0      0      0
a 641204 641203 641202     0      0      0      0
a 641204 641203 641407    -1      0      0      0
a 641204 641701 641202    -1      0      0      0
a 641204 641701 641407     0      0      0      0
a 641407 641204 641406    -1      0      0      0
a 641407 641204 641701    -1      0      0      0
a 641407 641404 641406    -1      0      0      0
a 641407 641404 641701    -1      0      0      0
a 641407 641409 641406     0      0      0      0
a 641407 641409 641701    -1      0      0      0
a 641408 641405 641405     0      0      0      0
a 641408 641405 641703    -1      0      0      0
a 641408 641405 642101    -1      0      0      0
a 641408 641703 641405    -1      0      0      0
a 641408 641703 641703     0      0      0      0
a 641408 641703 642101    -1      0      0      0
a 641408 642101 641405     0      0      0      0
a 641408 642101 641703    -1      0      0      0
a 641408 642101 642101     0      0      0      0
a 641707 642303 641706     0      0      0      0
a 641707 642303 642303     0      0      0      0
a 641707 642303 652401    -1      0      0      0
a 641707 652401 641706    -1      0      0      0
a 641707 652401 642303    -1      0      0      0
a 641707 652401 652401     0      0      0      0
a 644102 643403 643403     0      0      0      0
a 644102 643403 644101    -1      0      0      0
a 644102 643403 644202     0      0      0      0
a 644102 644101 643403    -1      0      0      0
a 644102 644101 644101     0      0      0      0
a 644102 644101 644202    -1      0      0      0
a 644102 644202 643403    -1      0      0      0
a 644102 644202 644101    -1      0      0      0
a 644102 644202 644202     0      0      0      0
a 650502 639703 639703     0      0      0      0
a 650502 639703 639704    -1      0      0      0
a 650502 639703 650504    -1      0      0      0
a 650502 650501 639703     0      0      0      0
a 650502 650501 639704    -1      0      0      0
a 650502 650501 650504    -1      0      0      0
a 650502 650504 639703    -1      0      0      0
a 650502 650504 639704    -1      0      0      0
a 650502 650504 650504     0      0      0      0
a 650803 641003 641003     0      0      0      0
a 650803 641003 641012    -1      0      0      0
a 650803 641003 650804    -1      0      0      0
a 650803 641003 651101    -1      0      0      0
a 650803 641012 641003     0      0      0      0
a 650803 641012 641012     0      0      0      0
a 650803 641012 650804    -1      0      0      0
a 650803 641012 651101    -1      0      0      0
a 650803 650804 641003    -1      0      0      0
a 650803 650804 641012    -1      0      0      0
a 650803 650804 650804     0      0      0      0
a 650803 650804 651101     0      0      0      0
a 650803 651101 641003    -1      0      0      0
a 650803 651101 641012    -1      0      0      0
a 650803 651101 650804    -1      0      0      0
a 650803 651101 651101     0      0      0      0
a 650908 650805 650805     0      0      0      0
a 650908 650805 650909    -1      0      0      0
a 650908 650906 650805    -1      0      0      0
a 650908 650906 650909     0      0      0      0
a 650908 650909 650805    -1      0      0      0
a 650908 650909 650909     0      0      0      0
a 653802 653801 653801     0      0      0      0
a 653802 653801 653803     0      0      0      0
a 653802 653801 653804    -1      0      0      0
a 653802 653804 653801    -1      0      0      0
a 653802 653804 653803    -1      0      0      0
a 653802 653804 653804     0      0      0      0
a 653903 653501 653501     0      0      0      0
a 653903 653501 653801    -1      0      0      0
a 653903 653501 653904    -1      0      0      0
a 653903 653801 653501    -1      0      0      0
a 653903 653801 653801     0      0      0      0
a 653903 653801 653904     0      0      0      0
a 655803 655102 655103    -1      0      0      0
a 655803 655102 655804    -1      0      0      0
a 655803 655102 655901    -1      0      0      0
a 655803 655802 655103     0      0      0      0
a 655803 655802 655804    -1      0      0      0
a 655803 655802 655901    -1      0      0      0
a 655803 655901 655103    -1      0      0      0
a 655803 655901 655804    -1      0      0      0
a 655803 655901 655901     0      0      0      0
a 656113 655903 655903     0      0      0      0
a 656113 655903 656112    -1      0      0      0
a 656113 656109 655903    -1      0      0      0
a 656113 656109 656112     0      0      0      0
a 656113 656112 655903    -1      0      0      0
a 656113 656112 656112     0      0      0      0
a 656805      6      6     0      0      0      0
a 656805      6 656802    -1      0      0      0
a 656805 656602      6    -1      0      0      0
a 656805 656602 656802     0      0      0      0
a 670405 670403 639702    -1      0      0      0
a 670405 670403 670404    -1      0      0      0
a 670405 670404 639702     0      0      0      0
a 670405 670404 670404     0      0      0      0
a 671205 671102 671102     0      0      0      0
a 671205 671102 671105    -1      0      0      0
a 671205 671102 671204    -1      0      0      0
a 671205 671105 671102    -1      0      0      0
a 671205 671105 671105     0      0      0      0
a 671205 671105 671204    -1      0      0      0
a 671205 671204 671102    -1      0      0      0
a 671205 671204 671105     0      0      0      0
a 671205 671204 671204     0      0      0      0
a 671405 671404 671403     0      0      0      0
a 671405 671404 671404     0      0      0      0
a 671405 671404 671406    -1      0      0      0
a 671405 671406 671403    -1      0      0      0
a 671405 671406 671404    -1      0      0      0
a 671405 671406 671406     0      0      0      0
a 671405 671606 671403     0      0      0      0
a 671405 671606 671404    -1      0      0      0
a 671405 671606 671406    -1      0      0      0
a 671604 671404 671404     0      0      0      0
a 671604 671404 671603    -1      0      0      0
a 671604 671404 671605     0      0      0      0
a 671604 671603 671404    -1      0      0      0
a 671604 671603 671603     0      0      0      0
a 671604 671603 671605    -1      0      0      0
a 680601 680402 680402     0      0      0      0
a 680601 680402 680404    -1      0      0      0
a 680601 680602 680402    -1      0      0      0
a 680601 680602 680404     0      0      0      0
a 680802 680801 680801     0      0      0      0
a 680802 680801 680804    -1      0      0      0
a 680802 680801 680909    -1      0      0      0
a 680802 680803 680801    -1      0      0      0
a 680802 680803 680804    -1      0      0      0
a 680802 680803 680909     0      0      0      0
a 680802 680909 680801    -1      0      0      0
a 680802 680909 680804    -1      0      0      0
a 680802 680909 680909     0      0      0      0
a 680902 680606 680604    -1      0      0      0
a 680902 680606 680901    -1      0      0      0
a 680902 680606 681001     0      0      0      0
a 680902 680901 680604    -1      0      0      0
a 680902 680901 680901     0      0      0      0
a 680902 680901 681001    -1      0      0      0
a 680902 680903 680604    -1      0      0      0
a 680902 680903 680901    -1      0      0      0
a 680902 680903 681001    -1      0      0      0
a 680906 680905 680907     0      0      0      0
a 680906 680905 681002    -1      0      0      0
a 680906 681003 680907     0      0      0      0
a 680906 681003 681002    -1      0      0      0
a 680911 680909 680909     0      0      0      0
a 680911 680909 680910    -1      0      0      0
a 680911 680909 681004    -1      0      0      0
a 680911 680912 680909    -1      0      0      0
a 680911 680912 680910     0      0      0      0
a 680911 680912 681004    -1      0      0      0
a 680911 681004 680909    -1      0      0      0
a 680911 681004 680910    -1      0      0      0
a 680911 681004 681004     0      0      0      0
a 681103 680608 680608     0      0      0      0
a 681103 680608 681101    -1      0      0      0
a 681103 681101 680608    -1      0      0      0
a 681103 681101 681101     0      0      0      0
a 681103 681102 680608    -1      0      0      0
a 681103 681102 681101     0      0      0      0
a 681202 681101 681101     0      0      0      0
a 681202 681101 681201    -1      0      0      0
a 681202 681101 681203     0      0      0      0
a 681202 681201 681101    -1      0      0      0
a 681202 681201 681201     0      0      0      0
a 681202 681201 681203    -1      0      0      0
a 681404 680809 680921     0      0      0      0
a 681404 680809 681403    -1      0      0      0
a 681404 681402 680921    -1      0      0      0
a 681404 681402 681403     0      0      0      0
a 681501 680922 680921     0      0      0      0
a 681501 680922 681403    -1      0      0      0
a 681501 681502 680921    -1      0      0      0
a 681501 681502 681403     0      0      0      0
a 682902 682802 682802     0      0      0      0
a 682902 682802 682805    -1      0      0      0
a 682902 682802 682903    -1      0      0      0
a 682902 682802 682908    -1      0      0      0
a 682902 682804 682802    -1      0      0      0
a 682902 682804 682805     0      0      0      0
a 682902 682804 682903     0      0      0      0
a 682902 682804 682908    -1      0      0      0
a 682902 682903 682802    -1      0      0      0
a 682902 682903 682805    -1      0      0      0
a 682902 682903 682903     0      0      0      0
a 682902 682903 682908    -1      0      0      0
a 682902 682908 682802    -1      0      0      0
a 682902 682908 682805    -1      0      0      0
a 682902 682908 682903    -1      0      0      0
a 682902 682908 682908     0      0      0      0
a 682903 682804 682902     0      0      0      0
a 682903 682804 682905    -1      0      0      0
a 682903 682902 682902     0      0      0      0
a 682903 682902 682905    -1      0      0      0
a 682903 682905 682902    -1      0      0      0
a 682903 682905 682905     0      0      0      0
a 682905 682903 682903     0      0      0      0
a 682905 682903 682906     0      0      0      0
a 682905 682903 683604    -1      0      0      0
a 682905 683604 682903    -1      0      0      0
a 682905 683604 682906    -1      0      0      0
a 682905 683604 683604     0      0      0      0
a 683409 685201 685201     0      0      0      0
a 683409 685201 685901     0      0      0      0
a 683409 685201 685902    -1      0      0      0
a 683409 685902 685201    -1      0      0      0
a 683409 685902 685901    -1      0      0      0
a 683409 685902 685902     0      0      0      0
a 683604 682905 682905     0      0      0      0
a 683604 682905 683603    -1      0      0      0
a 683604 682905 684801    -1      0      0      0
a 683604 684801 682905    -1      0      0      0
a 683604 684801 683603     0      0      0      0
a 683604 684801 684801     0      0      0      0
a 683605 683602 683607    -1      0      0      0
a 683605 683602 684801     0      0      0      0
a 683605 683607 683607     0      0      0      0
a 683605 683607 684801    -1      0      0      0
a 683605 684801 683607    -1      0      0      0
a 683605 684801 684801     0      0      0      0
a 684510 684503 684503     0      0      0      0
a 684510 684503 684511    -1      0      0      0
a 684510 684511 684503    -1      0      0      0
a 684510 684511 684511     0      0      0      0
a 684510 684512 684503    -1      0      0      0
a 684510 684512 684511     0      0      0      0
a 684703 638602 638602     0      0      0      0
a 684703 638602 684704    -1      0      0      0
a 684703 638602 684705    -1      0      0      0
a 684703 684705 638602    -1      0      0      0
a 684703 684705 684704     0      0      0      0
a 684703 684705 684705     0      0      0      0
a 684703 684706 638602    -1      0      0      0
a 684703 684706 684704    -1      0      0      0
a 684703 684706 684705     0      0      0      0
a 684801 683604 683604     0      0      0      0
a 684801 683604 683605    -1      0      0      0
a 684801 683605 683604    -1      0      0      0
a 684801 683605 683605     0      0      0      0
a 684801 684802 683604    -1      0      0      0
a 684801 684802 683605     0      0      0      0
a 685704 685703 685703     0      0      0      0
a 685704 685703 685705    -1      0      0      0
a 685704 685703 685906     0      0      0      0
a 685704 685705 685703    -1      0      0      0
a 685704 685705 685705     0      0      0      0
a 685704 685705 685906    -1      0      0      0
a 685902 683409 683409     0      0      0      0
a 685902 683409 685004    -1      0      0      0
a 685902 683409 685703    -1      0      0      0
a 685902 685703 683409    -1      0      0      0
a 685902 685703 685004     0      0      0      0
a 685902 685703 685703     0      0      0      0
a 685902 685905 683409    -1      0      0      0
a 685902 685905 685004     0      0      0      0
a 685902 685905 685703     0      0      0      0
a 685906 685704 685905     0      0      0      0
a 685906 685704 685907    -1      0      0      0
a 685906 685903 685905    -1      0      0      0
a 685906 685903 685907     0      0      0      0
a 685906 685905 685905     0      0      0      0
a 685906 685905 685907    -1      0      0      0
a 710803 710801 710801     0      0      0      0
a 710803 710801 710802    -1      0      0      0
a 710803 710801 710804    -1      0      0      0
a 710803 710804 710801    -1      0      0      0
a 710803 710804 710802     0      0      0      0
a 710803 710804 710804     0      0      0      0
a 710803 710805 710801    -1      0      0      0
a 710803 710805 710802    -1      0      0      0
a 710803 710805 710804    -1      0      0      0
a 711207 711204 711204     0      0      0      0
a 711207 711204 711206    -1      0      0      0
a 711207 711204 711208     0      0      0      0
a 711207 711204 711212     0      0      0      0
a 711207 711206 711204    -1      0      0      0
a 711207 711206 711206     0      0      0      0
a 711207 711206 711208    -1      0      0      0
a 711207 711206 711212    -1      0      0      0
a 711207 711208 711204    -1      0      0      0
a 711207 711208 711206    -1      0      0      0
a 711207 711208 711208     0      0      0      0
a 711207 711208 711212    -1      0      0      0
a 711207 711212 711204    -1      0      0      0
a 711207 711212 711206    -1      0      0      0
a 711207 711212 711208    -1      0      0      0
a 711207 711212 711212     0      0      0      0
a 711701  71170  71170     0      0      0      0
a 711701  71170 711212    -1      0      0      0
a 711701  71170 711703    -1      0      0      0
a 711701  71170 711714    -1      0      0      0
a 711701 711212  71170    -1      0      0      0
a 711701 711212 711212     0      0      0      0
a 711701 711212 711703     0      0      0      0
a 711701 711212 711714    -1      0      0      0
a 711701 711505  71170    -1      0      0      0
a 711701 711505 711212    -1      0      0      0
a 711701 711505 711703     0      0      0      0
a 711701 711505 711714    -1      0      0      0
a 711701 711703  71170    -1      0      0      0
a 711701 711703 711212    -1      0      0      0
a 711701 711703 711703     0      0      0      0
a 711701 711703 711714    -1      0      0      0
a 720504 720501 720501     0      0      0      0
a 720504 720501 720505    -1      0      0      0
a 720504 720505 720501    -1      0      0      0
a 720504 720505 720505     0      0      0      0
a 720504 720507 720501    -1      0      0      0
a 720504 720507 720505     0      0      0      0
a 720506 720505 720505     0      0      0      0
a 720506 720505 720508     0      0      0      0
a 720506 720505 720510    -1      0      0      0
a 720506 720510 720505    -1      0      0      0
a 720506 720510 720508    -1      0      0      0
a 720506 720510 720510     0      0      0      0
a 811101 810308 810307    -1      0      0      0
a 811101 810308 810308     0      0      0      0
a 811101 810308 810608    -1      0      0      0
a 811101 810608 810307    -1      0      0      0
a 811101 810608 810308    -1      0      0      0
a 811101 810608 810608     0      0      0      0
a 811101 811103 810307    -1      0      0      0
a 811101 811103 810308    -1      0      0      0
a 811101 811103 810608     0      0      0      0
a 811105 811106 811104    -1      0      0      0
a 811105 811106 811106     0      0      0      0
a 811105 811106 811403    -1      0      0      0
a 811105 811107 811104    -1      0      0      0
a 811105 811107 811106    -1      0      0      0
a 811105 811107 811403     0      0      0      0
a 811105 811403 811104    -1      0      0      0
a 811105 811403 811106    -1      0      0      0
a 811105 811403 811403     0      0      0      0
a 811401 810607 810608    -1      0      0      0
a 811401 810607 810611    -1      0      0      0
a 811401 810607 811402     0      0      0      0
a 811401 810608 810608     0      0      0      0
a 811401 810608 810611    -1      0      0      0
a 811401 810608 811402     0      0      0      0
a 811401 810611 810608    -1      0      0      0
a 811401 810611 810611     0      0      0      0
a 811401 810611 811402    -1      0      0      0
a 812403 811110 811110     0      0      0      0
a 812403 811110 812404    -1      0      0      0
a 812403 811110 812406    -1      0      0      0
a 812403 812402 811110    -1      0      0      0
a 812403 812402 812404     0      0      0      0
a 812403 812402 812406    -1      0      0      0
a 812403 812406 811110    -1      0      0      0
a 812403 812406 812404    -1      0      0      0
a 812403 812406 812406     0      0      0      0
a 812405 812404 812408    -1      0      0      0
a 812405 812404 812801    -1      0      0      0
a 812405 812404 812803    -1      0      0      0
a 812405 812802 812408     0      0      0      0
a 812405 812802 812801    -1      0      0      0
a 812405 812802 812803    -1      0      0      0
a 812407 813401 813401     0      0      0      0
a 812407 813401 813402    -1      0      0      0
a 812407 813401 813403    -1      0      0      0
a 812407 813402 813401    -1      0      0      0
a 812407 813402 813402     0      0      0      0
a 812407 813402 813403     0      0      0      0
a 812803 812405 812801     0      0      0      0
a 812803 812405 812804    -1      0      0      0
a 812803 812802 812801    -1      0      0      0
a 812803 812802 812804    -1      0      0      0
a 812803 812804 812801    -1      0      0      0
a 812803 812804 812804     0      0      0      0
a 813206 813204 813205     0      0      0      0
a 813206 813204 814503    -1      0      0      0
a 813206 813204 814507    -1      0      0      0
a 813206 813205 813205     0      0      0      0
a 813206 813205 814503    -1      0      0      0
a 813206 813205 814507    -1      0      0      0
a 813206 814507 813205    -1      0      0      0
a 813206 814507 814503    -1      0      0      0
a 813206 814507 814507     0      0      0      0
a 813307 813306 813305    -1      0      0      0
a 813307 813306 814001    -1      0      0      0
a 813307 813309 813305    -1      0      0      0
a 813307 813309 814001     0      0      0      0
a 813307 814001 813305    -1      0      0      0
a 813307 814001 814001     0      0      0      0
a 813403 812407 813402    -1      0      0      0
a 813403 812407 813404     0      0      0      0
a 813403 812407 814201    -1      0      0      0
a 813403 813402 813402     0      0      0      0
a 813403 813402 813404    -1      0      0      0
a 813403 813402 814201    -1      0      0      0
a 813403 814201 813402    -1      0      0      0
a 813403 814201 813404    -1      0      0      0
a 813403 814201 814201     0      0      0      0
a 813404 812406 812406     0      0      0      0
a 813404 812406 813402    -1      0      0      0
a 813404 813402 812406    -1      0      0      0
a 813404 813402 813402     0      0      0      0
a 813404 813403 812406    -1      0      0      0
a 813404 813403 813402     0      0      0      0
a 813905 813904 813904     0      0      0      0
a 813905 813904 815501    -1      0      0      0
a 813905 813904 815502    -1      0      0      0
a 813905 813906 813904    -1      0      0      0
