matrices:,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
name:,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
description,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
52210,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6160.0
52220,14.0,3.0,0.0,7.0,15.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6170.0
52230,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6090.0
52240,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6100.0
52250,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6160.0
52260,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6160.0
52270,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6160.0
53010,14.0,3.0,0.0,7.0,15.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53020,14.0,3.0,0.0,7.0,15.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53030,14.0,3.0,0.0,7.0,15.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53040,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53050,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53060,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53070,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53080,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53090,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53100,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6460.0
53110,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53120,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6480.0
53130,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53140,14.0,3.0,0.0,7.0,15.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53150,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6450.0
53160,14.0,3.0,0.0,7.0,15.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53170,14.0,3.0,0.0,7.0,15.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53180,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53190,14.0,3.0,0.0,7.0,15.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53200,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
53210,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6450.0
53220,14.0,3.0,0.0,7.0,15.0,7.0,27.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,7.0,7.0,0.0,7.0,7.0,6470.0
54010,15.0,4.0,0.0,8.0,15.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6790.0
54020,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7010.0
54030,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7010.0
54040,15.0,4.0,0.0,8.0,15.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6790.0
54050,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7000.0
54060,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7030.0
54070,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7030.0
54080,15.0,4.0,0.0,8.0,15.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6780.0
54090,15.0,4.0,0.0,8.0,15.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6780.0
54100,15.0,4.0,0.0,8.0,15.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6780.0
54110,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7020.0
54120,15.0,4.0,0.0,8.0,15.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6780.0
54130,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7040.0
54140,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7050.0
54150,15.0,4.0,0.0,8.0,15.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6780.0
54160,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7060.0
54170,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7070.0
54180,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6760.0
54190,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6760.0
54200,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6800.0
54210,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7080.0
54220,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6770.0
54230,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6710.0
54240,15.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,9.0,94.0,9.0,9.0,0.0,8.0,9.0,7080.0
54250,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6710.0
54260,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6710.0
54270,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6720.0
54280,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6720.0
54290,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6700.0
54300,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6810.0
54310,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6740.0
54320,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6810.0
54330,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6770.0
54340,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6770.0
54350,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6750.0
54360,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6750.0
54370,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6910.0
54380,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6940.0
54390,15.0,4.0,0.0,8.0,15.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,82.0,8.0,8.0,0.0,8.0,8.0,6730.0
54400,15.0,4.0,1.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6920.0
54410,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6950.0
54420,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,8.0,8.0,0.0,8.0,8.0,6900.0
54430,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6930.0
54440,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6950.0
54450,15.0,4.0,0.0,8.0,15.0,8.0,27.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,8.0,83.0,8.0,8.0,0.0,8.0,8.0,6950.0
61010,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7120.0
61020,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7120.0
61030,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7120.0
61040,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7120.0
61050,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7220.0
61060,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7120.0
61070,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7230.0
61080,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7240.0
61090,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61100,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7150.0
61110,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7170.0
61120,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7230.0
61130,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61140,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61150,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7160.0
61160,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7160.0
61170,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7170.0
61180,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7220.0
61190,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7230.0
61200,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7230.0
61210,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61220,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7220.0
61230,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7240.0
61240,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7180.0
61250,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7180.0
61260,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7250.0
61270,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7250.0
61280,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7260.0
61290,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7260.0
61300,16.0,4.0,0.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61310,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7140.0
61320,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7150.0
61330,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7330.0
61340,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7330.0
61350,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7180.0
61360,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7180.0
61370,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7250.0
61380,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7250.0
61390,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7250.0
61400,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7260.0
61410,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7260.0
61420,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
61430,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7200.0
61440,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7200.0
61450,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7270.0
61460,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7270.0
61470,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,2.0,93.0,9.0,9.0,0.0,9.0,9.0,7270.0
61480,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7290.0
61490,16.0,4.0,1.0,9.0,15.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,92.0,9.0,9.0,0.0,9.0,9.0,7100.0
61500,16.0,4.0,0.0,9.0,15.0,9.0,27.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,9.0,93.0,9.0,9.0,0.0,9.0,9.0,7110.0
