TZ,Pp1_11,Pp2_11,Pp3_11,Pp4_11,Pp5_11,Pp6_11,Pp10_11,PpTt11,HtTt11,P1Hh11,P2Hh11,P3Hh11,P4Hh11,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,Emp11,PSEn11
Zone,2011_Pop_0to4,2011_Pop 5to12,2011_Pop_13to17,2011_Pop_18to24,2011_Pop_25to44,2011_Pop_45to64,2011_Pop_65plus,2011_total_population,2011_total_hhs,2011_1p_hhs,2011_2p_hhs,2011_3p_hhs,2011_4p_hhs,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_emp,PostSec 2011 FT Enrl
63480,196.28,342.74,326.21,374.26,0,0,447.14,3833.88,1050.56,84.34,304.98,132.39,528.86,578.58,2.33,2.64,2.01,120.26,2.3,49.57,757.7,0
63490,127.77,208.3,202.08,388.51,0,0,276.29,2589.85,732.39,124.88,131.82,102.92,372.76,2.81,2.07,23.47,1.79,47.45,2.05,105.61,185.24,0
63500,229.44,400.95,308.56,422.97,0,0,522.38,3976.52,1113.45,167.63,298.76,167.69,479.36,4.56,3.35,3.8,2.89,48.02,3.31,242.25,308.18,0
63510,192.91,243.65,133.01,99.03,0,0,215.68,2110.72,693.78,142.02,222.08,146.77,182.92,4.28,31.44,3.57,74.71,45.1,3.11,247.59,409.8,0
63520,16.4,80.83,2.19,2.25,0,0,67.06,361.96,98.79,2.17,34.39,15.94,46.3,121.41,2.38,1107.15,133.57,109.16,94.13,192.36,1760.16,0
63530,20.2,35.83,56.71,33.18,0,0,61.93,346.66,91.47,1.65,9.96,38.68,41.18,18.76,4.99,10.6,8.11,13.01,7.12,16.12,78.71,0
63540,91.3,190,142.44,98.95,0,0,134.81,1544.64,479.43,66.6,135.19,97.18,180.46,27.42,7.29,15.49,11.86,19.01,10.41,23.57,115.04,0
63550,16.28,26.74,87.07,72.42,0,0,38.83,601.55,151.53,2.13,30.26,36.82,82.33,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
63560,21.01,7.77,1.05,1.08,0,0,29.53,152.95,33.88,1.39,7,1.38,24.12,82.83,2.21,2.51,1.91,2.54,2.19,51.8,145.99,0
63570,68.57,72.79,148.12,184.13,0,0,177.93,1320.39,347.86,2.13,112.63,47.33,185.78,2.09,1.53,17.42,1.33,35.2,1.52,78.35,137.44,0
63580,106.73,52.61,1.95,34.87,0,0,34.72,555.78,201.47,68.73,45.58,22.48,64.67,21.65,5.76,12.23,9.36,15.01,8.22,18.6,90.82,0
63590,9.03,31.15,40.75,27.81,0,0,23.07,316.03,102.93,1.79,63.41,4.39,33.34,6.83,2.76,4.43,3.23,7.64,4.62,6.75,36.26,0
63600,119.22,293.8,254.08,418.22,0,0,253.89,2900.68,811.24,75.53,184.56,164.69,386.46,68.78,4.04,34.42,3.49,81.17,50,43.02,284.93,0
63610,180.19,44.41,39.53,150.32,0,0,51.8,1626.84,619.43,102.63,317.63,72.72,126.46,52.81,3.1,3.52,33.52,53.42,3.07,2.64,152.09,0
63620,41.32,15.28,2.07,2.12,0,0,58.08,300.8,84.02,2.25,35.48,6.98,39.31,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
63630,8.99,79.76,31.56,27.69,0,0,114.88,550.54,169.93,1.81,91.96,10.51,65.66,6.83,2.76,4.43,3.23,7.64,4.62,6.75,36.26,0
63640,199.66,231.55,117.79,114.56,0,0,78.04,1789.56,601.94,139.84,182.24,83.85,196.01,28.86,7.68,16.31,12.48,20.01,10.96,24.81,121.1,0
63650,39.7,107.62,24.89,35.67,0,0,30.44,627.14,256.65,80.81,69.11,64.42,42.3,79.75,52.08,2.96,146.24,37.35,122.38,105.3,546.05,0
63660,353.42,496.33,267.06,382.75,0,0,118.77,3818.65,1149.06,167.29,269.3,242.98,469.49,3.42,43.94,71.26,43.39,122.44,31.05,64.12,379.62,0
63670,187.61,146.86,71.94,203.96,0,0,56.41,2085.58,756.5,188.96,249.87,118.15,199.52,21.65,5.76,12.23,9.36,15.01,8.22,18.6,90.82,0
63680,2.01,3.96,3.03,15.49,0,0,9.25,76.48,37.03,12.92,14.2,7.3,2.61,23.09,6.14,13.04,9.98,16.01,8.76,19.84,96.88,0
63690,1.54,49.43,1.55,39.61,0,0,1.58,249.82,52.22,1.34,8.48,9.09,33.32,458.73,2.45,20.87,21.18,105.46,248.57,193.01,1050.27,0
63700,111.96,124.77,126.94,99.96,0,0,124.4,1136.84,351.51,39.38,86.6,106.26,119.26,25.98,6.91,14.68,11.23,18.01,9.86,22.32,108.99,0
63710,343.87,329.69,113.38,193.46,0,0,105.93,2605.36,752.15,71.96,168.79,192.97,318.43,35.11,58.05,2.93,161.59,66.6,108.48,82.35,515.1,0
63720,114.13,50.63,34.34,128.9,0,0,2.33,897.53,370.98,103.67,132.29,82.88,52.14,4.56,1.84,2.95,2.16,5.09,3.08,4.5,24.18,0
63730,470.24,255.92,103.17,236.38,0,0,50.07,2855.43,987.95,169.38,318.91,237.87,261.79,2.37,13.08,1.98,1.51,105.08,1.73,18.56,144.32,0
63740,1,1.98,2.02,10.32,0,0,6.16,50.99,19.54,5.95,6.54,3.36,3.69,800.54,54.97,468.03,251.69,277.49,228.41,1.87,2083.01,0
63750,91.69,361.55,189.03,156.91,0,0,145.8,2003.48,553.11,51.43,143.25,79.05,279.38,25.98,6.91,14.68,11.23,18.01,9.86,22.32,108.99,0
63760,66.78,109.71,78.14,85.71,0,0,39.82,1004.35,304.3,27.76,89.55,79.91,107.08,18.76,4.99,10.6,8.11,13.01,7.12,16.12,78.71,0
63770,44.43,63.26,34.66,86.17,0,0,75.7,678.07,240.86,60.02,61.1,53.98,65.76,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
63780,125.15,132.18,26.9,123.91,0,0,41.12,1315.69,614.15,279.53,167.95,70.44,96.23,2.67,14.72,2.23,1.7,118.22,1.94,20.88,162.36,0
63790,336.42,554.36,302.15,366.03,0,0,405.48,4578.12,1404.89,137.52,423.13,333.15,511.1,4.58,3.37,38.22,29.08,38.62,58.29,150.45,322.61,0
63800,129.59,162.14,184.96,281.46,0,0,270.03,2472.56,825.05,136.48,251.96,185.15,251.47,5.51,4.05,4.59,3.5,174.1,4,3.44,199.19,0
63810,245.46,267.16,174.37,183.76,0,0,162.04,2253.46,655.24,82.83,166.96,108.35,297.1,6.1,4.48,5.09,3.87,64.25,4.43,114.42,202.64,0
63820,1,2.97,2.02,12.38,0,0,6.16,56.09,26.85,9.29,10.22,5.25,2.09,3.49,2.57,2.91,22.18,2.95,412.69,207.59,654.37,0
63830,88.83,103.02,99.57,225.33,0,0,128.19,1595.68,529.04,47.34,213.34,122.13,146.24,59.83,1.03,1.17,0.89,14.83,1.02,30.82,109.61,0
63840,71.36,236.15,122.69,214.57,0,0,281.36,1967.83,644.55,118.84,204.53,92.94,228.24,28.14,34.45,3.13,35.72,47.43,2.73,99.72,251.31,0
63850,102.04,119.74,141.32,234.47,0,0,337.74,2023.9,653.4,74.11,241.44,119.57,218.29,12.73,15.59,1.42,16.16,21.46,1.23,45.11,113.69,0
63860,53.47,43.12,48.75,44.91,0,0,64.59,616.87,192.2,19.72,69.86,30.63,72,4.2,3.09,3.51,60.05,53.16,53.48,2.63,180.12,0
63870,1.83,27.13,18.4,56.51,0,0,32.82,280.36,85.93,1.82,25.34,33.92,24.85,4.15,3.05,3.47,2.64,3.5,3.02,110.44,130.27,0
63880,126.33,94.65,86.16,145.28,0,0,253.11,1692.71,746.75,231.57,276.63,146.42,92.12,3.73,2.74,3.11,35.51,110.04,2.71,99.14,256.98,0
63890,202.08,283.86,76,51.87,0,0,139.43,1631.41,437.29,40.81,97.22,61.73,237.52,69.39,4.08,4.63,3.52,4.68,4.04,43.4,133.74,0
63900,67.94,149.39,104.82,203.89,0,0,176.28,1565.1,472.67,36.65,171.43,87.33,177.26,23.09,6.14,13.04,9.98,16.01,8.76,19.84,96.88,0
63910,63.49,118.91,114.61,136.89,0,0,136.29,1223.54,450.48,112.23,161.49,73.41,103.34,52.58,5.15,5.85,4.45,5.91,5.1,65.77,144.8,0
63920,43.76,75.48,65.83,157.24,0,0,273.96,1478.32,519.31,32.83,272.73,100.21,113.55,34.53,3.38,28.8,2.92,38.81,3.35,122.37,234.15,0
63930,64.45,105.89,37.71,71.69,0,0,203.14,1040.03,320.87,37.89,103.16,60.19,119.64,3.91,150.63,3.26,2.48,74.06,28.39,30.53,293.25,0
63940,144.99,158.24,155.8,180.77,0,0,539.91,2549.15,1329.02,708.73,368.61,132.45,119.23,71.98,146.91,160.11,182.77,525.89,226.74,285.13,1599.54,0
63950,73.63,169.36,103.39,161.28,0,0,145.52,1626.26,510.13,54.55,181.77,87.59,186.22,119.67,2.07,2.35,1.79,29.67,2.05,61.64,219.23,0
63960,91.94,147.87,72.8,59.62,0,0,133.55,1192.94,385.97,58.83,103.02,101.01,123.11,15.88,4.22,8.97,6.86,11.01,6.03,13.64,66.6,0
63970,1,1.98,1.01,6.19,0,0,3.08,30.59,11.72,3.44,3.79,1.94,2.55,1214.27,99.13,356.36,637.53,543.37,76.28,1.88,2928.81,0
64010,9.72,13.51,10.68,13.57,0,0,27.65,135.27,66.65,14.03,30.11,11.31,11.21,28.89,1.67,11.28,1.47,5.8,3.53,1.66,54.3,0
64020,3.37,7.76,9.02,12.7,0,0,13.79,96.87,44.95,15.48,17.03,8.75,3.69,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
64030,15.99,15.76,40.08,45.14,0,0,73.53,372.17,92.53,1.6,17.82,19.87,53.24,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
64040,32.45,45.69,51.14,142.78,0,0,213.22,1045.12,293.66,18.99,78.86,60.54,135.27,89.73,6.59,7.48,5.7,7.56,6.52,5.61,129.2,0
64050,1.8,35.46,76.66,129.26,0,0,105.71,632.12,174.93,1.83,53.55,40.32,79.23,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
64060,26.28,72.53,31.63,21.58,0,0,53.72,576.07,176.2,37.15,33.71,31.24,74.1,4.56,1.84,2.95,2.16,5.09,3.08,4.5,24.18,0
64070,63.74,52.36,4.26,54.53,0,0,141.16,637.29,121.08,49.68,29.13,13,29.26,5.69,2.3,3.69,2.7,6.37,3.85,5.62,30.22,0
64080,1,0.99,0.05,2.06,0,0,1.02,10.2,3.24,0.67,0.73,0.61,1.23,330.03,438.78,465.34,104.74,582.89,239.9,319.45,2481.14,0
64090,2.32,40.01,40.7,89.29,0,0,112.6,693.33,219.3,34.92,85.33,13.32,85.73,5.44,3.99,4.53,3.45,68.74,3.95,59.5,149.61,0
64100,2.9,14.31,21.85,59.64,0,0,66.8,443.54,126.93,2.49,14.87,79.62,29.95,72.08,2.65,45.09,51.47,45.57,45.85,16.91,279.62,0
64110,58.54,163.51,78.28,75.13,0,0,184.51,1141.88,387.24,73.7,139.25,48.2,126.09,5.27,3.87,54.91,3.34,88.8,76.57,3.29,236.06,0
64120,187.4,274.29,85.43,58.3,0,0,75.46,1611.03,519.65,96.04,140.81,112.71,170.09,3.27,2.4,2.73,41.55,20.69,136.81,2.05,209.51,0
64130,1.69,1.67,25.41,47.69,0,0,17.27,234.49,68.36,1.67,28.44,8.78,29.47,17.32,4.61,9.78,7.49,12.01,6.57,14.88,72.66,0
64140,112.55,83.21,65.85,57.78,0,0,278.05,1136.91,415.16,42.78,213.72,66.85,91.81,101.49,2.49,2.82,225.47,278.04,98.37,21.16,729.84,0
64150,19.05,43.81,57.3,71.7,0,0,240.11,876.82,309.53,31.09,158.03,52.88,67.53,27.42,7.29,15.49,11.86,19.01,10.41,23.57,115.04,0
64160,38.92,65.77,94.8,91.34,0,0,136.41,846.25,264.08,44.3,73.06,48.9,97.82,23.79,1.4,1.59,1.21,88.24,1.38,74.4,192.01,0
64170,22.84,72.06,22.91,60.98,0,0,112.08,810.69,370.08,111.93,161.81,54.91,41.43,3.6,112.53,3.01,623.34,159.49,419.14,2.25,1323.36,3
64180,1.92,80.41,52.94,64.05,0,0,127.53,820.69,308.68,53.11,127.42,66.32,61.82,3.54,97.43,2.95,2.24,141.58,134.95,71.88,454.56,0
64190,22.42,66.3,31.48,115.1,0,0,64.17,728.96,227.72,27.19,90.78,17.78,91.97,4.09,82.6,3.41,142.72,163.69,111.44,25.57,533.5,5
64200,36,65.91,41.27,89.77,0,0,120.92,734.06,227.44,20.68,73.26,55.79,77.71,4.81,26.49,4.01,3.05,50.66,3.49,45.11,137.62,6
64210,10.66,78.79,69.48,87.54,0,0,163.41,861.47,286.64,21.29,135.25,48.74,81.36,49.18,3.61,4.1,3.12,41.46,3.57,46.14,151.19,12
64220,2.09,2.06,2.1,42.9,0,0,261.62,581.14,390.79,311.85,42.04,1.01,35.89,124.96,4.08,4.63,3.53,4.68,4.04,26.05,171.96,0
64230,10.01,1.97,2.01,2.06,0,0,619.36,810.56,521.44,250.3,264.61,1,5.54,4,2.94,3.34,2.54,75.95,29.11,43.83,161.72,3
64240,128.68,228.32,139.38,137.4,0,0,289.38,2028.85,703.98,119.13,265.78,118.58,200.49,29.57,2.9,3.29,2.5,174.46,2.87,55.48,271.06,0
64250,46.15,141.52,107.99,131.61,0,0,89.1,999.13,277.09,41.39,42.98,52.45,140.27,23.05,1.35,1.54,1.17,85.48,1.34,72.07,186.01,0
64260,90.07,221.96,155.57,164.4,0,0,230.17,1901.37,632.92,80.61,273.3,70.85,208.15,3.91,28.71,32.59,2.48,74.1,2.84,24.44,169.06,0
64270,21.41,84.44,96.65,93.44,0,0,125.87,927.71,314.69,42.75,127.95,52.43,91.56,18.76,4.99,10.6,8.11,13.01,7.12,16.12,78.71,0
64280,39.55,116.95,110.18,144.37,0,0,125.77,1004.25,268.02,1.78,78.85,51.3,136.09,57.68,14.13,32.07,1.22,48.62,1.4,57.12,212.24,0
64290,2.3,2.26,34.56,35.38,0,0,58.71,341.52,120.97,2.27,67.72,28.33,22.64,3.86,2.84,3.22,2.45,48.84,49.14,404.65,515.01,0
64300,59.35,82.88,133.93,96.48,0,0,414.57,1514.01,576.4,140.22,195.78,114.65,125.74,8.18,3.15,5.01,3.86,8.74,5.31,8.06,42.31,0
64310,2.13,68.23,80.09,98.39,0,0,364.63,1090.88,555.39,263.61,165.63,72.14,54.02,3.58,39.47,2.99,56.83,128.29,2.6,207.17,440.93,0
64320,40.32,102.22,115.55,94.63,0,0,76.55,851.31,195.62,2.26,24.69,40.39,128.28,51.09,12.51,28.41,1.08,43.06,1.24,50.59,187.98,0
64330,69.94,175.01,70.14,77.33,0,0,274.97,1355.96,481.87,91.86,200.69,53.02,136.31,3.6,2.65,3.01,22.87,136.69,45.84,84.52,299.18,0
64340,36.14,61.08,124.28,106.03,0,0,475.03,1626.14,721.14,203.14,310.54,124.35,83.11,3.68,67.55,3.07,192.59,108.5,120.3,161.01,656.7,0
64350,14.36,146.32,76.84,73.74,0,0,181.1,1029.71,319.37,24.23,130.23,44.37,120.55,63.24,6.2,7.03,5.35,53.31,6.13,5.27,146.54,0
64360,52.43,120.6,40.9,101.68,0,0,273.93,1090.92,379.7,103.58,149.32,44.04,82.76,38.54,2.83,3.21,2.45,97.45,2.8,210.89,358.16,0
64370,101.06,273.94,192.57,254.2,0,0,774.75,2926.08,1095.35,264.17,414.59,147.87,268.72,4.65,102.5,3.88,2.95,68.6,3.38,94.52,280.47,0
64380,30.78,85.98,87.47,63.21,0,0,199.29,851.29,330.38,82.57,118.53,60.76,68.53,18.76,4.99,10.6,8.11,13.01,7.12,16.12,78.71,0
64390,30.12,84.14,100.71,97.94,0,0,605.59,1840.48,1076.82,506.76,477.78,43.53,48.76,3.6,350.27,3,702.26,98.57,255,247.53,1660.23,0
64400,2.02,1.99,2.02,62.11,0,0,61.83,372.16,153.64,41.18,42.77,52.19,17.51,14.43,3.84,8.15,6.24,10.01,5.48,12.4,60.55,0
64410,43.03,84.83,115.07,152.16,0,0,263.89,1345.76,485.1,53.24,196.3,142.45,93.11,137.4,57.69,3.27,31.15,24.82,149.82,42.97,447.11,0
64420,55.56,125.97,55.72,108.38,0,0,306.69,1269.34,461.77,100.31,179.73,61.96,119.77,48.04,28.24,3.21,2.44,64.8,2.79,2.4,151.92,0
65010,0.05,0.05,0.05,1,0,0,0.05,5.1,2.33,0.87,0.96,0.49,0.01,450.45,2.07,598.8,1.79,71.2,2.05,1.76,1128.11,533
65020,1.82,13.47,54.83,42.1,0,0,18.63,295.67,75.49,1.85,15.81,15.12,42.71,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,264
65030,85.63,187.58,66.8,131.88,0,0,131.3,1289.84,303.88,1.92,60.12,28.97,212.87,9.46,6.95,7.89,6.01,7.97,6.88,103.55,148.71,0
65040,1.01,0.99,1.01,3.1,0,0,1.03,15.3,5.35,1.37,1.51,0.78,1.69,731.3,32.56,123.23,93.78,168.12,171.83,198.66,1519.48,0
65050,1.01,0.99,1.01,4.13,0,0,2.06,20.39,5.98,1.23,1.35,1.13,2.27,464.79,2.24,152.53,77.38,44.96,33.23,1.91,777.04,0
65060,0,0,0,0,0,0,0,0,0,0,0,0,0,201.86,14.83,101.02,1.71,107.77,1.96,1.68,430.84,0
65070,1,0.99,0.05,2.06,0,0,1.02,10.2,3.57,0.92,1.01,0.52,1.13,272.45,2.11,29.9,1.82,90.66,2.08,1.79,400.81,0
65080,2.43,35.91,42.63,68.58,0,0,2.48,489.43,112.01,2.4,8.92,25.88,74.8,220.09,2.7,45.89,2.33,3.09,2.67,2.29,279.06,0
65090,18.1,65.4,24.2,136.25,0,0,154.14,769.84,221.75,23.37,85.67,15.29,97.41,630.87,2.29,25.98,34.61,105.04,2.26,1.95,803,0
65100,1.01,1.98,2.02,7.22,0,0,5.14,40.79,12.89,3.31,3.64,1.87,4.07,0,0,0,0,0,0,0,0,0
65110,87.53,131.96,185.89,111.01,0,0,215.78,1636.38,542.43,70.91,221.78,143.79,105.95,53.91,29.71,4.5,3.42,102.25,3.92,126.44,324.14,0
65120,182.2,343.82,156.63,128.28,0,0,133.03,2212.48,618.2,57.73,143.61,123.57,293.29,5.42,3.98,4.52,3.44,137,59.07,127.06,340.49,0
65130,62.25,112.5,78.04,133.16,0,0,339.39,1585.38,502.48,24.08,280.03,66.14,132.23,31.41,38.46,3.49,2.66,61.78,182.66,216.09,536.56,0
65140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65150,2.01,2.97,3.02,14.45,0,0,7.19,66.28,16.7,0.77,4.74,0.38,10.81,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
65160,59.74,78.52,134.81,35.78,0,0,111.96,902.23,276.3,20.01,117.34,27.81,111.13,9.35,3.6,5.72,4.41,9.98,6.07,9.21,48.35,0
65170,8.66,17.08,9.65,19.76,0,0,0.39,142.77,33.12,0.65,9.41,1.86,21.21,18.96,160.21,3.16,2.41,263.72,2.76,35.58,486.8,0
65180,53.78,47.12,23.97,79.76,0,0,61.08,591.42,159.86,29.4,25.86,19.23,85.37,27.42,7.29,15.49,11.86,19.01,10.41,23.57,115.04,0
65190,0.8,27.76,16.14,0.83,0,0,51.4,193.69,50.21,1.46,17.58,5.45,25.71,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
65200,2.01,3.97,3.03,14.45,0,0,8.22,71.38,19.68,4.05,4.45,3.72,7.46,25.98,6.91,14.68,11.23,18.01,9.86,22.32,108.99,0
65210,28.15,55.51,31.37,64.24,0,0,1.28,463.99,152.28,1.4,87.03,17.19,46.66,21.65,5.76,12.23,9.36,15.01,8.22,18.6,90.82,0
65220,2.04,35.23,35.84,52.41,0,0,62.62,418,118.34,2.05,46.24,15.47,54.58,9.35,3.6,5.72,4.41,9.98,6.07,9.21,48.35,0
65230,1.63,24.14,65.49,79.62,0,0,100.13,484.29,134.04,1.66,55.12,9.56,67.7,15.88,4.22,8.97,6.86,11.01,6.03,13.64,66.6,0
65240,51.09,173.46,176.48,110.73,0,0,156.66,1376.39,447.23,45.17,129.68,160.65,111.74,3.5,32.16,2.92,33.34,132.83,178.18,142.36,525.29,3
65250,1.01,1.98,2.02,6.19,0,0,4.11,35.69,7.51,0.9,1.64,1.65,3.31,0,0,0,0,0,0,0,0,0
65260,2.01,3.97,3.03,14.45,0,0,8.22,71.38,27.73,8.67,9.54,4.9,4.62,72.56,2.13,96.83,1.84,2.45,2.11,1.82,179.73,0
65270,2.75,2.71,2.76,21.16,0,0,302.03,530.18,323.56,187.12,111.04,15.3,10.1,3.9,2.87,105.75,458.1,123.32,85.07,121.99,901.01,1
65280,1.87,1.84,1.88,43.24,0,0,23.92,275.32,86.18,1.55,53.56,0.76,30.3,3.64,140.44,3.04,589.29,92.07,145.56,2.28,976.31,0
65290,170.79,156.33,36.71,112.73,0,0,68.59,1794.91,735.86,233.12,266.75,158.06,77.92,4.15,3.05,3.46,111.84,34.95,3.01,84.27,244.73,0
65300,212.48,249.56,149.62,213.52,0,0,124.77,2447.13,803.86,87.25,240.11,259.8,216.7,73.87,36.18,20.54,166.7,290.57,155.11,128.33,871.3,0
65310,1.33,46.02,26.76,1.37,0,0,85.22,321.12,108.88,1.57,60.52,18.77,28.02,9.35,3.6,5.72,4.41,9.98,6.07,9.21,48.35,0
65320,4.39,4.32,4.4,4.5,0,0,67.25,198.81,72.49,3.74,53.37,1.84,13.53,14.43,3.84,8.15,6.24,10.01,5.48,12.4,60.55,0
65330,3.37,7.76,9.02,12.7,0,0,13.79,96.87,46.27,16.08,17.68,9.08,3.43,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
65340,0,0,0,0,0,0,0,0,0,0,0,0,0,479.33,2.07,464.48,31.32,59.42,2.05,1.76,1040.43,0
65350,54.52,26.87,43.75,2.24,0,0,94.75,484.25,240.57,104,82.92,28.64,25.01,159.19,134.5,132.78,136.41,254.95,28.93,44.8,891.56,2
65360,3.63,3.58,3.65,27.99,0,0,55.73,249.81,80.25,3.38,38.56,20.07,18.25,24.53,6.53,13.86,10.61,17.01,9.31,21.08,102.93,0
65370,38.34,146.45,28.84,24.6,0,0,93.08,800.39,261.01,24.35,107.1,46.19,83.37,3.57,91.86,2.98,73.69,165.62,2.6,173.15,513.47,0
65380,2.08,35.84,72.93,111.99,0,0,90.26,723.87,241.25,31.43,74.24,70.24,65.34,36.33,153.47,3.03,40.35,30.62,52.81,107.92,424.53,0
65390,25.17,39.7,30.29,72.35,0,0,627.74,1208.24,640.21,272.05,288.47,21.82,57.87,4.39,3.22,3.66,2.79,92.5,175.48,82.36,364.4,0
65400,1.01,1.98,2.02,7.22,0,0,5.14,40.79,9.07,0.3,2.85,0.15,5.78,3.59,26.37,2.99,592.33,128.58,136.97,2.24,893.08,0
65410,1.01,0.99,1.01,3.1,0,0,1.03,15.3,7,2.62,2.88,1.48,0.03,5.69,2.3,3.69,2.7,6.37,3.85,5.62,30.22,0
65420,1.66,12.26,1.66,1.7,0,0,59.33,234.5,80.22,1.99,43.86,14.68,19.7,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
65430,1.75,21.54,1.75,94.21,0,0,22.33,356.83,136.7,48.44,17.21,41.76,29.29,23.09,6.14,13.04,9.98,16.01,8.76,19.84,96.88,0
65440,1.59,35.28,1.6,1.63,0,0,52.84,209.02,68.75,1.6,39.79,5.33,22.03,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
65450,1.12,16.53,1.12,17.22,0,0,34.28,198.81,66.79,1.67,32.5,16.5,16.13,27.42,7.29,15.49,11.86,19.01,10.41,23.57,115.04,0
65460,1.18,17.38,1.18,18.1,0,0,36.04,209,67.47,1.82,31.85,16.17,17.63,0,0,0,0,0,0,0,0,0
65470,3.06,3.02,3.07,3.14,0,0,70.36,158.04,40.09,1.91,28.07,0.94,9.17,470.54,2.13,313.98,87.3,67.12,2.1,13.58,956.76,0
65480,51.74,17,34.6,76.74,0,0,975.59,2110.71,1370.68,806.38,475.69,65.93,22.67,3.62,299.08,3.02,45.93,129.63,203.84,203.67,888.78,0
65490,70.55,34.77,76.66,126.77,0,0,234.39,1090.97,436.23,132.42,163.07,98.74,42,24.53,6.53,13.86,10.61,17.01,9.31,21.08,102.93,0
65500,87.27,207.47,108.12,147.58,0,0,157.42,1672.08,589.93,124.03,196.99,104.79,164.11,5.03,3.7,4.2,3.19,4.24,3.66,236.05,260.08,0
65510,2.04,2.01,25.58,109.99,0,0,385.87,805.44,430.98,160.02,196.76,62.46,11.73,5.69,2.3,3.69,2.7,6.37,3.85,5.62,30.22,0
65520,4.97,11.43,13.3,18.71,0,0,20.33,142.76,51.27,15.61,17.17,8.82,9.67,10.52,4.05,6.44,4.96,11.23,6.83,10.37,54.39,0
65530,1.15,8.53,1.16,1.18,0,0,41.27,163.13,43.8,2.01,16.66,5.57,19.56,1.14,0.46,0.74,0.54,1.27,0.77,1.12,6.04,0
65540,3.73,8.58,9.97,14.04,0,0,15.24,107.07,42.93,13.94,15.32,7.87,5.8,2.28,0.92,1.48,1.08,2.55,1.54,2.25,12.09,0
65550,4.26,9.8,11.4,16.04,0,0,17.42,122.36,48.58,16.16,17.77,9.13,5.53,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
65560,2.5,2.46,2.5,2.56,0,0,57.39,163.12,54.58,2.21,34.66,1.08,16.63,5.69,2.3,3.69,2.7,6.37,3.85,5.62,30.22,0
65570,31.95,47.24,64.09,27.34,0,0,97.98,632.13,222.43,52.04,73.75,37.44,59.2,17.32,4.61,9.78,7.49,12.01,6.57,14.88,72.66,0
65580,2.99,2.95,3,3.07,0,0,336.17,759.52,367.48,111.96,231.72,17.23,6.56,4.67,3.43,3.89,2.96,3.93,3.39,102.17,124.45,0
65590,1.35,13.26,13.49,17.27,0,0,1.38,91.75,24.54,1.34,8.46,0.66,14.09,3.42,1.38,2.21,1.62,3.82,2.31,3.37,18.13,0
65600,42.09,225.92,98.51,120.06,0,0,114.75,1269.25,391.88,32.88,142.33,73.74,142.92,6.47,4.76,5.4,4.11,109.11,4.7,80.95,215.5,0
65610,29.17,97.77,58.51,59.9,0,0,417.46,1177.6,467.49,81.43,250.12,57.06,78.89,18.76,4.99,10.6,8.11,13.01,7.12,16.12,78.71,0
65620,2.21,21.82,27.75,34.09,0,0,96.16,468.97,196.47,90.9,47.03,17.49,41.05,9.35,3.6,5.72,4.41,9.98,6.07,9.21,48.35,0
65630,11.88,26.35,1.19,9.15,0,0,66.78,249.8,69.71,1.36,26.99,7.85,33.51,83.07,1.22,1.39,1.05,10.5,60.39,36.37,193.99,0
65640,1.87,64.47,1.87,19.18,0,0,186.23,570.91,258.87,88.63,118.54,10.68,41.01,84.64,31.09,543.59,2.15,35.67,123.05,375.84,1196.04,0
65650,2.18,21.53,2.19,22.42,0,0,78.14,290.58,90.04,2.15,50.83,1.05,36.02,27.42,7.29,15.49,11.86,19.01,10.41,23.57,115.04,0
65660,9.37,1.85,1.88,9.63,0,0,23.96,112.15,58.58,31.5,15.39,7.36,4.33,48.56,3.57,4.05,3.08,20.47,26.47,68.34,174.54,0
65670,2.08,2.05,2.09,2.14,0,0,101.01,239.61,124.14,36.89,61.8,24.13,1.33,0,0,0,0,0,0,0,0,0
65680,9.45,20.97,0.95,7.28,0,0,53.15,198.82,52.67,1.16,17.77,5.17,28.57,75.28,1.11,1.26,0.96,9.52,54.72,32.96,175.81,0
65690,32.51,2.56,2.61,53.41,0,0,39.88,555.71,222.49,25.26,120.35,59.89,16.98,3.84,2.82,64,73.05,3.23,2.79,2.4,152.13,0
