TZ, Pp1_30, Pp2_30, Pp3_30, Pp4_30, Pp5_30, Pp6_30, Pp10_30, PpTt30, HtTt30, P1Hh30, P2Hh30, P3Hh30, P4Hh30, Con30, FIRE30, TCWh30, Ret30, Bus30, AcIn30, HeEd30, Emp30, PSEn30
42150, 131.5923, 190.3091, 185.6202, 220.5464, 0, 0, 758.6039, 3092.427, 1040.986, 317.5825, 393.6229, 134.4744, 195.3062, 7.699539, 6.889135, 12.18018, 5.605842, 71.32433, 7.312586, 543.6655, 654.6771, 0
42160, 130.0384, 83.2294, 56.72249, 136.1683, 0, 0, 1161.093, 2940.007, 1953.974, 1487.467, 361.8524, 50.77615, 53.8782, 78.73254, 114.8397, 12.45498, 143.9814, 408.4278, 73.70797, 917.2871, 1749.432, 0
42170, 126.2411, 142.4372, 53.81068, 169.9166, 0, 0, 1280.535, 3101.932, 1915.974, 1234.058, 507.1016, 104.5132, 70.30095, 10.02781, 347.3821, 15.86335, 146.706, 315.8333, 112.6542, 424.839, 1373.306, 0
42180, 197.9691, 331.9246, 205.3146, 488.9207, 0, 0, 1285.341, 4982.997, 2133.971, 965.5047, 713.6581, 222.6141, 232.1943, 6.90853, 216.828, 130.6454, 88.60303, 183.6071, 111.334, 198.2673, 936.1934, 0
42190, 2.618842, 4.017925, 2.443292, 7.250382, 0, 0, 26.42599, 81.31044, 29.9996, 12.58219, 9.357327, 4.140561, 3.919516, 73.25808, 267.1365, 77.25971, 619.239, 361.9322, 786.4169, 387.9572, 2573.2, 132
42200, 83.40511, 55.87701, 42.46568, 118.3764, 0, 0, 293.3348, 1372.13, 697.9906, 394.0769, 173.9849, 86.18642, 43.74241, 11.47579, 8.369321, 18.15396, 265.8256, 8.504435, 8.761679, 81.03069, 402.1215, 0
42210, 45.65834, 76.11456, 41.02925, 90.48582, 0, 0, 169.6755, 892.1028, 418.9944, 199.4907, 137.154, 49.57902, 32.77058, 79.50301, 21.14213, 40.64342, 29.55237, 52.32678, 42.94756, 101.6667, 367.782, 0
42220, 57.19534, 109.2489, 54.69476, 101.1041, 0, 0, 916.9918, 2467.685, 1212.984, 670.2978, 320.6443, 137.1153, 84.92631, 162.9123, 7.048858, 14.72668, 45.39799, 103.4833, 139.4428, 361.5311, 834.5429, 0
42230, 6.351575, 6.287827, 37.36309, 96.29032, 0, 0, 407.2198, 1244.139, 983.9868, 814.2241, 131.8126, 23.94332, 14.00684, 58.5008, 575.9746, 10.53708, 221.0977, 346.8285, 273.8369, 423.4018, 1910.177, 0
42240, 27.77969, 27.15332, 13.52902, 67.75121, 0, 0, 500.425, 1097.832, 362.9951, 41.9673, 211.2738, 50.80059, 58.95337, 7.594664, 156.0766, 10.82168, 417.456, 317.1925, 587.6944, 1569.879, 3066.715, 3
42250, 16.13381, 15.3065, 7.804368, 43.27637, 0, 0, 316.8086, 691.6978, 234.9968, 17.83755, 153.9406, 37.01486, 26.20383, 7.677446, 52.22504, 294.5325, 516.8369, 318.4089, 332.5162, 151.6908, 1673.888, 3
42260, 37.6765, 71.51514, 54.35297, 58.27105, 0, 0, 375.3392, 1085.416, 465.9937, 223.5182, 141.5082, 56.61471, 44.35258, 8.596338, 88.61638, 12.24897, 575.6226, 8.581299, 130.0045, 10.83054, 834.5005, 180
42270, 97.60956, 122.1512, 88.7646, 234.2653, 0, 0, 764.7271, 2369.336, 816.989, 250.7167, 292.9901, 133.0808, 140.2014, 5.785408, 6.304633, 515.1175, 75.94566, 31.47559, 6.692157, 79.9736, 721.2945, 9
42280, 148.7149, 268.4872, 166.315, 283.0019, 0, 0, 596.8749, 3193.296, 1074.985, 378.5226, 309.0898, 175.3634, 212.0097, 7.197844, 7.843832, 10.82592, 116.8059, 50.71531, 422.844, 193.2872, 809.5201, 351
42290, 174.1902, 334.1614, 157.5079, 272.7216, 0, 0, 1044.411, 4085.297, 1217.984, 292.0176, 503.4509, 183.469, 239.0461, 7.563582, 41.81087, 105.8076, 51.25586, 127.4576, 85.87396, 1551.762, 1971.531, 0
42300, 112.7441, 239.3989, 51.54052, 133.966, 0, 0, 991.5034, 3145.845, 1848.975, 1223.55, 408.4772, 140.9639, 75.98367, 6.860798, 111.8467, 9.775987, 82.26761, 181.8438, 252.6901, 747.191, 1392.476, 0
42310, 158.6369, 296.2327, 203.0306, 194.675, 0, 0, 903.5054, 3652.934, 1245.983, 373.6166, 426.5889, 234.6049, 211.1728, 12.46105, 9.31716, 19.71259, 7.581579, 115.4324, 9.889853, 10.77195, 185.1666, 0
42320, 541.721, 860.5786, 381.4576, 505.2798, 0, 0, 880.3445, 7040.679, 1868.975, 346.8761, 633.5816, 311.3433, 577.1739, 136.1615, 9.200843, 49.70742, 117.4788, 69.85807, 149.0441, 288.4315, 819.8824, 0
42330, 144.117, 222.8603, 173.6345, 159.9595, 0, 0, 1836.007, 4383.965, 2244.97, 1257.315, 715.8517, 165.4974, 106.3055, 7.887033, 186.9411, 12.47678, 105.7711, 233.7957, 413.487, 654.3628, 1614.722, 23
42340, 23.79618, 30.47398, 22.63796, 22.43905, 0, 0, 35.55135, 468.3889, 160.9978, 50.86691, 54.64006, 29.07718, 26.41368, 8.616429, 6.43794, 13.63064, 5.238695, 6.385432, 6.833658, 273.7833, 320.9261, 5
42350, 99.67658, 256.1053, 117.0451, 189.8821, 0, 0, 795.5966, 2771.097, 787.9894, 147.5174, 325.2121, 99.25751, 216.0024, 107.6299, 26.16491, 70.94314, 21.86967, 106.3493, 9.553311, 120.3295, 462.8397, 0
42360, 0, 0, 0, 3.798999, 0, 0, 5.078351, 23.37276, 10.99985, 4.688262, 3.709884, 1.450249, 1.151457, 1577.032, 8.532301, 399.162, 30.76246, 373.9843, 78.7407, 51.9654, 2520.179, 407
42370, 128.4768, 210.6612, 56.96405, 131.9495, 0, 0, 120.6389, 2070.787, 686.9907, 188.2834, 225.9956, 154.8345, 117.8773, 463.781, 8.772429, 11.47044, 7.13832, 18.57823, 9.31164, 10.14217, 529.1943, 286
42380, 177.4315, 229.2028, 144.0369, 123.4788, 0, 0, 209.5684, 2160.529, 732.9901, 263.0554, 227.7744, 93.0498, 149.1105, 51.96006, 8.155433, 10.66368, 6.636256, 84.71403, 8.656718, 9.428832, 180.215, 0
42390, 49.81822, 239.3089, 116.7619, 375.9524, 0, 0, 607.1894, 3077.935, 803.9891, 100.3159, 214.6486, 282.3501, 206.6746, 103.3442, 8.910979, 11.6516, 81.89552, 86.15917, 48.37447, 118.5786, 458.9146, 0
42400, 784.1074, 911.2556, 580.3195, 424.1837, 0, 0, 679.0792, 8257.525, 2787.962, 1000.544, 866.3507, 353.9193, 567.1488, 128.4885, 42.5941, 12.34033, 7.679677, 112.5325, 10.01782, 181.4518, 495.1048, 0
42410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 503.8075, 7.481472, 466.5313, 29.96205, 127.4887, 55.21819, 8.649638, 1199.139, 0
42420, 815.4377, 992.1068, 590.6411, 482.6228, 0, 0, 988.8917, 9592.299, 3249.956, 1166.344, 1009.914, 412.5674, 661.1312, 237.0067, 67.96776, 97.3909, 221.2275, 697.3241, 173.1492, 110.0125, 1604.079, 0
42430, 4.801831, 37.67243, 25.86096, 85.69626, 0, 0, 189.2648, 746.908, 254.9966, 110.493, 65.7691, 28.27225, 50.4622, 255.9903, 9.14377, 95.91163, 7.440489, 19.9693, 9.705806, 10.57149, 408.7328, 0
42440, 6.603637, 32.19448, 24.4245, 62.97805, 0, 0, 252.0801, 772.1379, 261.9965, 101.8978, 80.27592, 24.33475, 55.48805, 118.2417, 8.623398, 93.52538, 5.766222, 8.762612, 8.855657, 187.8539, 431.6288, 0
43010, 5.231025, 42.30545, 41.39571, 19.32666, 0, 0, 195.7344, 541.525, 182.9891, 27.27905, 52.21279, 21.9634, 81.53384, 153.1624, 11.52395, 10.75977, 10.00888, 12.01163, 276.2957, 15.40869, 489.1711, 0
51010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536.485, 56.70881, 717.2957, 52.24258, 99.75308, 10.74655, 15.62936, 2488.861, 0
51020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347.543, 692.0006, 10909.67, 724.3243, 4059.037, 2775.682, 1630.672, 21138.93, 0
51030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.394995, 10.92831, 426.9246, 9.220985, 9.62766, 9.871596, 14.35687, 489.325, 0
51040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198.5876, 107.0478, 117.5225, 117.0654, 265.091, 170.1867, 397.9589, 1373.46, 0
51050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490.2212, 9.987182, 464.8402, 751.3439, 261.7574, 2304.863, 13.12048, 4296.133, 0
51060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192.0901, 11.30243, 731.5651, 134.9807, 64.43375, 127.8454, 14.84836, 1277.066, 0
51070, 137.9868, 240.9322, 133.7773, 189.5002, 0, 0, 323.5145, 2591.295, 962.6875, 182.7973, 182.7665, 222.0809, 375.0428, 5.709675, 38.44005, 5.1845, 6.271455, 39.4436, 6.713954, 136.8018, 238.565, 0
51080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1670.802, 101.8313, 740.571, 186.5567, 446.4564, 60.8918, 14.50627, 3221.615, 0
51090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1427.762, 11.74004, 775.9207, 684.8234, 339.0116, 266.1015, 15.42326, 3520.782, 236
51100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1559.573, 22.94215, 1176.031, 104.7958, 408.0456, 11.10283, 16.14752, 3298.638, 204
51110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.860338, 57.36528, 2227.717, 101.7311, 153.0435, 819.3411, 564.2062, 3931.264, 0
51120, 15.27166, 67.51566, 54.42443, 54.22623, 0, 0, 138.7433, 813.383, 315.8819, 62.45635, 102.948, 74.71819, 75.75936, 6.476749, 8.431207, 56.21755, 7.114003, 7.427753, 7.61595, 80.28962, 173.5728, 0
51130, 63.43341, 78.39928, 35.37791, 115.297, 0, 0, 727.9114, 1944.572, 805.2482, 262.2867, 266.3759, 136.1325, 140.4532, 128.9445, 126.4561, 6.633282, 144.4075, 151.3837, 198.0435, 12.49316, 768.3618, 0
51140, 73.67401, 77.06137, 40.5704, 111.1433, 0, 0, 837.0217, 2082.775, 861.4049, 280.5781, 284.9525, 145.6261, 150.2482, 39.52704, 174.4391, 45.16099, 890.55, 427.5948, 819.5698, 100.3313, 2497.173, 0
51150, 66.2283, 70.10334, 37.30508, 103.8215, 0, 0, 750.3609, 1884.653, 772.1558, 251.5078, 255.4289, 130.538, 134.6811, 6.845469, 97.6981, 6.215824, 118.1298, 50.12435, 201.9672, 75.85995, 556.8408, 0
51160, 114.3513, 291.9519, 149.5925, 232.1658, 0, 0, 677.7134, 3368.649, 1252.496, 120.0095, 355.2314, 289.3469, 487.9087, 6.550093, 133.4573, 5.947617, 38.42081, 117.3784, 53.74495, 123.3643, 478.8635, 0
51170, 29.50747, 181.3771, 130.9641, 108.2209, 0, 0, 279.4821, 1654.283, 612.7105, 148.7121, 115.9645, 75.57027, 272.4636, 176.8973, 115.6557, 269.4816, 297.1661, 956.8179, 2058.078, 318.0542, 4192.15, 0
51180, 147.9397, 212.7558, 108.1235, 174.6491, 0, 0, 934.3631, 2954.962, 1068.984, 214.6841, 316.4213, 156.6491, 381.2298, 307.5348, 220.6829, 239.9593, 118.5931, 400.0515, 62.21026, 199.9134, 1548.945, 0
51190, 111.4302, 336.3647, 215.2639, 208.6779, 0, 0, 339.2209, 2719.664, 1004.805, 169.5087, 190.8185, 226.4051, 418.0728, 408.9447, 10.6898, 101.9418, 188.0923, 261.8783, 9.656145, 198.1679, 1179.371, 131
51200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 696.9496, 11.77456, 601.6403, 593.813, 483.1479, 114.1795, 15.46862, 2516.973, 142
51210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991.7502, 11.95344, 864.184, 181.8903, 471.0575, 10.7976, 110.7636, 2642.396, 157
51220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 816.7939, 50.85913, 2014.559, 9.000394, 52.1869, 179.2142, 263.2716, 3385.885, 0
51230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204.707, 40.15131, 249.4771, 8.660453, 395.5156, 286.7381, 207.8428, 1393.092, 942
51240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189.1655, 342.4892, 38.79221, 764.9612, 717.5039, 2118.677, 646.3665, 4817.956, 1650
51250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.509485, 67.44735, 47.14637, 173.9791, 775.1317, 392.9422, 418.9684, 1883.125, 1834
51260, 182.5448, 120.0582, 86.65707, 329.549, 0, 0, 150.2616, 2620.097, 1062.968, 330.6634, 336.0004, 174.988, 221.3159, 6.397983, 8.328671, 5.809497, 58.08597, 7.33742, 7.523329, 69.93999, 163.4229, 0
51270, 164.9874, 262.8862, 161.1382, 234.5096, 0, 0, 744.0887, 3618.954, 1323.695, 85.64619, 389.2683, 318.6367, 530.144, 196.7234, 50.01813, 177.5907, 40.31898, 168.6358, 10.75607, 27.74124, 671.7844, 0
51280, 126.8268, 271.8889, 161.0809, 182.7266, 0, 0, 488.0444, 2612.096, 940.6259, 130.726, 143.3869, 227.9383, 438.5746, 396.3596, 50.70139, 98.44659, 136.2325, 95.37923, 150.867, 76.5494, 1004.536, 0
51290, 159.9151, 315.9637, 214.1496, 270.8959, 0, 0, 608.4152, 3892.515, 1452.054, 137.2596, 436.8734, 246.3915, 631.5291, 5.617438, 30.86399, 23.97138, 6.170143, 31.66975, 6.605494, 319.5341, 424.4323, 0
51300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 434.9714, 28.43848, 276.0942, 131.8125, 299.1045, 46.76453, 193.215, 1410.401, 0
51310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1101.934, 12.02704, 552.0433, 187.0847, 461.4137, 190.8255, 15.8003, 2521.128, 0
51320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140.5004, 105.3681, 333.6433, 9.210381, 266.1389, 38.08096, 83.91331, 976.8553, 34
51330, 61.52721, 64.38835, 34.07465, 92.80095, 0, 0, 702.9518, 1746.64, 723.0186, 235.5027, 239.1743, 122.231, 126.1105, 452.3672, 71.29887, 86.14083, 759.9224, 219.4808, 312.6523, 82.01727, 1983.88, 49
51340, 88.18901, 92.28997, 48.84034, 133.0147, 0, 0, 1007.564, 2503.517, 1036.895, 337.739, 343.0045, 175.2939, 180.8575, 68.25422, 9.60557, 6.700173, 8.104896, 30.52647, 111.8191, 12.61914, 247.6296, 0
51350, 61.52721, 64.38835, 34.07465, 92.80095, 0, 0, 702.9518, 1746.64, 723.0186, 235.5027, 239.1743, 122.231, 126.1105, 281.4632, 11.21423, 148.8802, 222.5055, 157.3543, 10.12987, 39.69093, 871.2383, 21
51360, 101.97, 107.4683, 70.89304, 182.1183, 0, 0, 1062.555, 2942.145, 1218.402, 396.8596, 403.0469, 205.9787, 212.5163, 7.802085, 102.5498, 7.084451, 680.389, 113.3214, 563.3484, 122.5033, 1596.999, 769
51370, 105.9028, 131.5073, 78.30032, 249.7579, 0, 0, 1124.851, 3392.945, 1404.922, 457.6134, 464.7479, 237.5113, 245.0497, 5.948806, 34.08533, 5.401636, 76.93211, 34.97519, 19.21723, 432.2836, 608.8439, 871
51380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.134479, 2.77859, 1.93815, 2.344492, 2.447892, 2.509914, 3.650322, 17.80384, 0
51390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75.44394, 59.19041, 160.9016, 870.7558, 311.2704, 368.4761, 14.64762, 1860.686, 0
51410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 782.3992, 220.1819, 321.2922, 43.02687, 3224.639, 388.7151, 120.8846, 5101.139, 0
51420, 3.823518, 6.265851, 4.028376, 7.674907, 0, 0, 26.64308, 92.40842, 30.08398, 4.50599, 9.673987, 5.204318, 10.69969, 13.33791, 9.332654, 13.46864, 7.874617, 13.62589, 9.774462, 13.60885, 81.02303, 0
51430, 66.32642, 99.04142, 62.92606, 79.52297, 0, 0, 403.8863, 1282.95, 468.3073, 16.9978, 137.785, 112.1618, 201.3627, 6.950735, 71.0387, 6.311408, 171.7902, 7.971335, 114.4327, 78.79948, 457.2946, 0
51440, 68.82571, 113.7469, 34.81835, 101.0459, 0, 0, 193.1792, 1113.092, 399.1142, 29.27702, 81.36717, 91.64697, 196.823, 8.861095, 8.275038, 5.772087, 6.982232, 11.29091, 7.474882, 17.71281, 66.36905, 0
51450, 40.60355, 46.52011, 91.85286, 101.2161, 0, 0, 298.7671, 1571.331, 615.7189, 149.9562, 177.7582, 81.90647, 206.0981, 5.812611, 31.18734, 5.277968, 6.384519, 26.66795, 6.834996, 531.4095, 613.5749, 0
51460, 88.18901, 92.28997, 48.84034, 133.0147, 0, 0, 1007.564, 2503.517, 1002.8, 326.6335, 331.7259, 169.5298, 174.9106, 380.617, 2115.207, 343.5993, 83.58048, 822.7768, 149.3934, 1127.138, 5022.312, 0
51470, 88.41128, 45.82643, 101.5588, 268.9478, 0, 0, 352.6191, 2860.734, 1158.234, 377.2616, 383.1434, 195.807, 202.0217, 36.09328, 198.2218, 32.99024, 74.18546, 181.6042, 618.6548, 338.977, 1480.727, 262
51480, 71.2812, 84.58807, 45.15891, 141.4477, 0, 0, 744.809, 2105.606, 871.4329, 283.8445, 288.2698, 147.3214, 151.9973, 31.43027, 277.4135, 6.391852, 155.2914, 205.5848, 152.0605, 269.2552, 1097.427, 138
51490, 33.94333, 35.3883, 19.22802, 50.05687, 0, 0, 416.6726, 1034.101, 414.1563, 134.8996, 137.0028, 70.01582, 72.23806, 25.66921, 654.52, 65.17322, 351.7335, 662.9971, 599.2582, 466.9516, 2826.303, 25
51500, 267.6404, 346.9144, 140.8687, 310.9441, 0, 0, 1249.884, 5557.286, 2288.389, 745.3775, 756.9984, 386.8671, 399.1459, 7.27432, 53.50455, 5.540772, 143.7645, 7.320184, 50.27624, 115.4023, 383.0829, 0
51510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.134479, 2.77859, 1.93815, 2.344492, 2.447892, 2.509914, 3.650322, 17.80384, 0
51520, 181.6383, 212.8491, 92.24647, 121.136, 0, 0, 606.3717, 2228.337, 836.3348, 101.3409, 258.6267, 113.494, 362.8732, 50.13514, 92.18931, 19.0937, 24.77088, 63.06405, 8.142981, 79.53613, 336.9322, 0
51530, 156.1393, 273.0518, 108.3877, 236.6731, 0, 0, 668.4099, 3213.241, 1238.457, 243.1775, 344.7781, 232.3969, 418.1049, 6.619756, 76.18487, 6.010872, 26.31928, 61.42228, 20.45374, 288.7352, 485.746, 0
51540, 108.9499, 280.5671, 174.9318, 268.8994, 0, 0, 751.9019, 3547.115, 1384.866, 307.228, 420.7154, 225.2411, 431.6817, 32.22766, 56.89031, 5.302965, 6.414756, 45.40319, 6.867366, 466.2789, 619.3852, 0
51550, 112.3079, 117.4131, 62.57573, 168.3907, 0, 0, 1459.111, 3396.778, 1251.494, 407.6385, 413.9939, 211.5732, 218.2884, 6.135663, 75.16009, 38.91678, 44.42944, 149.1031, 291.9173, 2788.301, 3393.963, 23
51560, 153.0709, 189.2356, 94.75082, 263.2657, 0, 0, 1804.823, 4667.604, 1932.395, 629.4227, 639.2357, 326.684, 337.0526, 12.36425, 460.7745, 122.4304, 1602.99, 323.4974, 467.1548, 2110.583, 5099.794, 12
51570, 207.9406, 246.3141, 193.4371, 410.0741, 0, 0, 1206.889, 5086.971, 2164.042, 807.4968, 757.2692, 290.2998, 308.976, 24.32144, 803.0202, 6.038175, 301.2209, 603.7114, 455.7294, 833.4226, 3027.464, 1821
51580, 201.7221, 402.0144, 278.0126, 283.8897, 0, 0, 927.0366, 5286.516, 2161.033, 743.6329, 599.3506, 329.3583, 488.6915, 107.5456, 52.73508, 5.779278, 34.00727, 54.11182, 7.484194, 218.386, 480.0492, 0
51590, 354.0385, 357.263, 215.6625, 433.1806, 0, 0, 641.7313, 5952.38, 2411.733, 642.4612, 854.9714, 547.6349, 366.6656, 6.796332, 94.04106, 18.2599, 23.68916, 138.7132, 7.991745, 365.1017, 654.5932, 0
51600, 33.20349, 92.49562, 19.4881, 20.01293, 0, 0, 168.4842, 617.4731, 209.5851, 13.24752, 7.569081, 50.39888, 138.3696, 11.48001, 10.67199, 11.59253, 9.004708, 11.72788, 9.640059, 14.02013, 78.13731, 0
51610, 0, 0, 0, 0, 0, 0, 3.23267, 6.957861, 4.011198, 0, 1.055315, 1.128209, 1.827674, 5.051076, 6.575315, 4.586479, 5.548056, 5.792743, 5.939514, 8.6382, 42.13138, 0
51620, 302.1161, 700.2143, 319.3721, 458.4517, 0, 0, 1302.356, 7091.302, 2613.295, 217.786, 731.3732, 613.9566, 1050.18, 7.271492, 149.9543, 58.23309, 30.21907, 153.8692, 105.6799, 135.8414, 641.0684, 0
51630, 7.758147, 8.369951, 6.416911, 5.175682, 0, 0, 45.25171, 178.1922, 64.17916, 2.17718, 21.81202, 19.10997, 21.08, 6.849679, 8.916673, 6.219646, 7.523624, 7.85544, 8.054474, 11.71412, 57.13365, 0
51640, 111.1154, 232.2634, 152.2899, 247.7553, 0, 0, 624.5833, 2834.02, 1057.953, 124.2146, 292.5616, 177.0682, 464.1091, 24.5646, 45.16978, 9.355297, 12.13693, 30.89935, 8.723459, 38.97013, 169.8195, 0
51650, 148.4238, 269.0297, 197.0626, 241.5661, 0, 0, 831.2404, 3726.541, 1453.057, 336.9833, 402.8637, 309.8324, 403.3772, 46.58348, 49.49155, 5.828532, 7.05051, 66.40934, 7.547978, 73.90165, 256.813, 0
51660, 122.0875, 208.689, 195.8813, 196.4582, 0, 0, 534.3367, 2801.143, 1020.85, 80.45248, 264.3883, 213.0878, 462.9211, 62.81366, 66.73494, 5.929617, 7.172789, 89.54707, 7.678884, 99.64977, 339.5267, 0
51670, 294.1722, 484.5953, 357.5173, 434.8551, 0, 0, 2130.737, 8416.409, 3527.849, 1300.259, 1176.996, 528.4751, 522.1194, 5.09629, 34.52605, 4.627534, 18.55401, 212.5645, 5.99268, 834.0439, 1115.405, 0
51680, 28.31057, 127.6188, 79.11376, 143.7585, 0, 0, 735.0839, 2125.597, 870.4301, 247.2578, 315.6658, 133.4623, 174.0441, 5.003663, 6.441148, 4.492894, 19.77777, 75.52817, 5.818321, 508.031, 625.093, 0
51690, 227.3905, 364.7591, 234.7809, 369.4417, 0, 0, 978.8457, 5440.489, 2177.078, 529.7576, 728.6223, 453.1596, 465.5385, 6.017832, 120.9728, 57.81963, 105.0158, 200.5194, 253.5797, 698.4697, 1442.395, 0
51700, 228.3113, 353.5706, 274.6276, 330.1122, 0, 0, 1812.099, 6626.378, 2772.741, 979.059, 925.7281, 405.4536, 462.5004, 6.827575, 118.1019, 6.199576, 28.56014, 242.3704, 44.3904, 11.67631, 458.1263, 0
51710, 324.9644, 308.8614, 232.404, 376.5211, 0, 0, 652.6719, 5117.705, 1935.403, 219.0706, 627.4876, 500.2789, 588.5659, 8.134698, 103.1286, 30.80681, 44.76268, 113.9611, 81.99751, 13.91172, 396.7031, 0
51720, 57.13261, 41.14829, 32.85025, 32.00566, 0, 0, 103.2192, 710.8657, 252.7054, 17.71416, 47.32502, 30.80067, 156.8656, 7.359926, 9.580895, 20.50832, 10.64244, 40.64181, 8.654469, 12.58673, 109.9746, 0
51730, 168.4858, 279.9225, 214.8645, 278.3509, 0, 0, 798.363, 3577.393, 1308.653, 99.22488, 354.2265, 229.105, 626.0969, 7.074603, 114.1715, 6.423882, 203.7855, 158.9921, 84.29354, 158.3055, 733.0466, 0
51740, 135.4001, 352.5205, 194.7561, 210.9339, 0, 0, 1146.911, 4197.469, 1714.787, 549.0523, 532.2905, 254.1017, 379.3429, 23.58148, 46.25281, 11.97451, 7.000631, 55.37038, 7.49458, 104.7493, 256.4237, 0
51750, 87.04256, 101.172, 147.8294, 253.2933, 0, 0, 697.347, 2676.151, 1028.872, 269.6534, 216.2815, 168.3097, 374.6278, 12.36474, 24.25225, 6.544603, 7.91671, 29.03297, 8.475295, 54.9244, 143.511, 0
51760, 111.3687, 304.4309, 167.8008, 222.3354, 0, 0, 937.1448, 3248.902, 1098.065, 160.0382, 330.216, 181.1371, 426.6741, 39.87268, 58.65482, 30.3706, 102.442, 60.18612, 188.3122, 562.9731, 1042.812, 0
51770, 53.19305, 130.213, 118.119, 170.0583, 0, 0, 524.613, 2379.612, 880.4579, 32.38494, 312.0999, 145.1517, 390.8214, 6.964715, 92.06583, 6.324102, 7.649979, 58.135, 8.189744, 155.8042, 335.1336, 0
51780, 87.241, 115.1793, 177.2592, 160.363, 0, 0, 603.0208, 2476.909, 897.5055, 73.92779, 210.2674, 232.5262, 380.7841, 7.463135, 66.52579, 6.776677, 33.00037, 89.26643, 33.66021, 192.0524, 428.7451, 0
51790, 159.9056, 310.0089, 199.5237, 308.1544, 0, 0, 1010.107, 3974.726, 1414.95, 138.0878, 216.7623, 338.9322, 721.1677, 7.333069, 138.2688, 33.91273, 140.7875, 156.8131, 123.0879, 169.519, 769.722, 0
51800, 9.438347, 64.77184, 22.94162, 48.77874, 0, 0, 89.24828, 509.5332, 179.5011, 15.93613, 39.91392, 24.86715, 98.78389, 10.94752, 9.894279, 11.05483, 8.3485, 11.1839, 8.937551, 12.99843, 73.36501, 0
51810, 1.29949, 1.737447, 1.213271, 1.622585, 0, 0, 6.943403, 23.29408, 2.582429, 0, 1.091328, 0, 1.491102, 8.838758, 11.06088, 8.925392, 9.332845, 9.744452, 9.991348, 14.53103, 72.42471, 0
52010, 139.3549, 341.9373, 187.8972, 205.1301, 0, 0, 684.3293, 3254.438, 1258.513, 265.6899, 369.9695, 210.7041, 412.1499, 16.6919, 54.56592, 16.95205, 8.091123, 44.79237, 8.662013, 169.4759, 319.2312, 0
52020, 115.2327, 192.6366, 103.3631, 185.571, 0, 0, 567.5341, 2674.805, 1042.911, 176.1982, 376.2087, 231.532, 258.9727, 7.255249, 10.30992, 12.01123, 7.9691, 44.96109, 12.10981, 156.772, 251.3884, 0
52030, 105.2585, 337.3018, 144.2875, 206.6543, 0, 0, 748.1602, 3263.616, 1209.376, 134.9008, 311.8269, 274.2075, 488.441, 7.448084, 23.31388, 22.63422, 14.09477, 101.6708, 16.43039, 165.9405, 351.5326, 0
52040, 90.2713, 205.7564, 157.2249, 234.0013, 0, 0, 648.84, 2900.622, 1053.942, 86.97453, 270.6136, 234.2896, 462.0645, 6.977323, 37.72093, 6.33555, 15.20318, 45.15666, 14.76873, 97.63097, 223.7934, 0
52050, 143.136, 232.6795, 171.513, 222.1407, 0, 0, 711.4138, 3178.514, 1161.242, 98.29016, 290.0319, 216.7755, 556.1441, 7.841456, 93.95159, 48.64674, 42.074, 32.13479, 9.220695, 67.54711, 301.4164, 0
