mat_id,mo120,mo121,mo122,mo123,mo124,mo125,mo126,mo127,mo128,mo129,mo130,mo131,mo132,mo133,mo134,mo135,mo136,mo137,mo138,mo139,mo140,mo141,mo142,mo143,mo144,mo145
mat_name,ga_ensem,gb_ensem,gc_ensem,gd_ensem,ge_ensem,gf_ensem,gg_ensem,gh_ensem,gi_ensem,gj_ensem,gk_ensem,gl_ensem,gm_ensem,gn_ensem,go_ensem,gp_ensem,gq_ensem,gr_ensem,gs_ensem,gt_ensem,gu_ensem,gv_ensem,gw_ensem,gx_ensem,gy_ensem,gz_ensem
mat_desc,ga Ensemble Groups,gb Ensemble Groups,gc Ensemble Groups,gd Ensemble Groups,ge Ensemble Groups,gf Ensemble Groups,gg Ensemble Groups,gh Ensemble Groups,gi Ensemble Groups,gj Ensemble Groups,gk Ensemble Groups,gl Ensemble Groups,gm Ensemble Groups,gn Ensemble Groups,go Ensemble Groups,gp Ensemble Groups,gq Ensemble Groups,gr Ensemble Groups,gs Ensemble Groups,gt Ensemble Groups,gu Ensemble Groups,gv Ensemble Groups,gw Ensemble Groups,gx Ensemble Groups,gy Ensemble Groups,gz Ensemble Groups
TAZ1700,ga,gb,gc,gd,ge,gf,gg,gh,gi,gj,gk,gl,gm,gn,go,gp,gq,gr,gs,gt,gu,gv,gw,gx,gy,gz
64380,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
64390,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8070
64400,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8020
64410,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8040
64420,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8040
65010,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7880
65020,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7880
65030,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65040,16,4,0,9,15,9,23,750,1,0,0,0,121,0,0,8,0,0,9,95,9,9,0,9,9,7930
65050,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65060,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65070,16,4,0,9,15,9,27,750,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65080,16,4,0,9,15,9,27,770,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65090,16,4,0,9,15,9,27,770,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65100,16,4,0,9,15,9,27,770,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65110,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8110
65120,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8110
65130,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8110
65140,16,4,1,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65150,16,4,1,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65160,16,4,0,9,15,9,27,770,1,0,0,0,121,0,0,13,0,0,9,95,9,9,0,9,9,7870
65170,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65180,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65190,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65200,16,4,1,10,15,10,17,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65210,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65220,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65230,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65240,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
65250,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8150
65260,16,4,1,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65270,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
65280,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65290,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65300,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65310,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8120
65320,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65330,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8150
65340,16,4,1,10,15,10,17,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65350,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8060
65360,16,4,1,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65370,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65380,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65390,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65400,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65410,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65420,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65430,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65440,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65450,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8150
65460,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8150
65470,16,4,1,10,15,10,17,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8160
65480,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65490,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65500,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8080
65510,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65520,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65530,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65540,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65550,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8140
65560,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8150
65570,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65580,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65590,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8130
65600,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65610,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65620,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8090
65630,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8170
65640,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8180
65650,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8180
65660,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8100
65670,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8170
65680,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8170
65690,16,4,0,10,15,10,27,770,1,0,0,0,121,0,0,14,0,0,10,100,10,10,0,9,10,8170
66010,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8200
66020,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8210
66030,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8210
66040,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8210
66050,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8220
66060,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8220
66070,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8220
66080,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8210
66090,17,4,0,10,15,10,27,790,1,0,0,0,122,0,0,14,0,0,10,100,10,10,0,9,10,8220
67010,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8300
67020,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8310
67030,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8310
67040,20,4,0,12,15,12,23,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8330
67050,20,4,0,12,15,12,23,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8330
67060,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67070,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8310
67080,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8310
67090,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8310
67100,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8360
67110,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8330
67120,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67130,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67140,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,16,0,0,12,120,12,12,0,11,12,8360
67150,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67160,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67170,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8330
67180,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8320
67190,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8370
67200,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8350
67210,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8350
67220,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8340
67230,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8350
67240,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8340
67250,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8370
67260,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8350
67270,20,4,0,12,15,12,27,810,1,0,0,0,123,0,0,15,0,0,12,120,12,12,0,11,12,8350
68010,21,4,0,12,15,12,20,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68020,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8410
68030,21,4,0,12,15,12,20,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68040,21,4,0,12,15,12,20,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68050,21,4,0,12,15,12,20,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68060,21,4,0,12,15,12,20,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68070,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8460
68080,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68090,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68100,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68110,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8420
68120,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8400
68130,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8450
68140,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68150,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68160,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68170,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8430
68180,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8440
68190,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68200,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68210,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8520
68220,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68230,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68240,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68250,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68260,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68270,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68280,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8470
68290,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8470
68300,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68310,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68320,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68330,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68340,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8480
68350,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8500
68360,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8590
68370,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68380,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68390,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68400,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8530
68410,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8560
68420,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8540
68430,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8550
68440,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8550
68450,21,4,0,12,15,12,23,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8550
68460,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8610
68470,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8540
68480,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8630
68490,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8570
68500,21,4,0,12,15,12,27,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8490
68510,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8580
68520,21,4,0,12,15,12,24,830,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8510
68530,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8600
68540,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8680
68550,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8750
68560,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8700
68570,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8620
68580,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8690
68590,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8640
68600,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8680
68610,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8660
68620,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8650
68630,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8660
68640,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68650,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8680
68660,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8810
68670,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8830
68680,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68690,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68700,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8820
68710,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,16,0,0,12,120,12,12,0,11,12,8830
68720,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8840
68730,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8710
68740,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8720
68750,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8760
68760,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8800
68770,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68780,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68790,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8780
68800,21,4,1,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8730
68810,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8670
68820,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8790
68830,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8740
68840,21,4,0,12,15,12,27,820,1,0,0,0,124,0,0,15,0,0,12,120,12,12,0,11,12,8770
71010,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9130
71020,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9000
71030,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9010
71040,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9020
71050,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9020
71060,22,5,1,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9100
71070,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9110
71080,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9020
71090,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9020
71100,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9030
71110,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9120
71120,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9070
71130,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9060
71140,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9040
71150,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9080
71160,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9050
71170,22,5,0,13,16,23,27,960,1,0,0,0,200,0,0,24,0,0,13,112,13,13,0,12,13,9090
72010,22,5,0,13,16,25,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,13,13,9200
72020,22,5,0,13,16,25,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,13,13,9170
72030,22,5,0,13,16,25,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,13,13,9190
72040,22,5,0,13,16,24,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,12,13,9140
72050,22,5,0,13,16,25,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,13,13,9190
72060,22,5,0,13,16,25,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,13,13,9180
72070,22,5,0,13,16,24,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,12,13,9160
72080,22,5,0,13,16,24,27,970,1,0,0,0,203,0,0,24,0,0,13,130,13,13,0,12,13,9150
81010,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9300
81020,22,4,0,14,16,28,27,930,1,0,0,0,204,0,0,29,0,0,14,140,14,14,0,14,14,9560
81030,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9440
81040,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
81050,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9300
81060,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9320
81070,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9440
81080,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9300
81090,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
81100,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
81110,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9460
81120,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
81130,22,4,0,14,16,29,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9470
81140,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9380
81150,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9300
81160,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9330
81170,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9330
81180,22,4,0,14,16,29,27,920,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9370
81190,22,4,0,14,16,28,27,930,1,0,0,0,201,0,0,29,0,0,14,140,14,14,0,14,14,9560
